season,teamId,team,conference,trackedShots,assistedPct,dunks_made,dunks_attempted,dunks_pct,dunks_assistedPct,dunks_assisted,layups_made,layups_attempted,layups_pct,layups_assistedPct,layups_assisted,tipIns_made,tipIns_attempted,tipIns_pct,twoPointJumpers_made,twoPointJumpers_attempted,twoPointJumpers_pct,twoPointJumpers_assistedPct,twoPointJumpers_assisted,threePointJumpers_made,threePointJumpers_attempted,threePointJumpers_pct,threePointJumpers_assistedPct,threePointJumpers_assisted,attemptsBreakdown_threePointJumpers,attemptsBreakdown_twoPointJumpers,attemptsBreakdown_tipIns,attemptsBreakdown_layups,attemptsBreakdown_dunks
2018,44,Central Connecticut,NEC,1574,22.2,42,46,91.3,88.1,37,349,597,58.5,36.4,127,13,14,92.9,127,368,34.5,31.5,40,178,549,32.4,82.0,146,34.9,23.4,0.9,37.9,2.9
2018,45,Central Michigan,MAC,1080,22.4,25,25,100.0,72.0,18,207,382,54.2,31.9,66,7,8,87.5,55,160,34.4,20.0,11,170,505,33.7,86.5,147,46.8,14.8,0.7,35.4,2.3
2018,46,Charleston,CAA,1795,20.2,47,48,97.9,74.5,35,341,577,59.1,29.0,99,14,25,56.0,165,456,36.2,18.8,31,247,689,35.8,80.2,198,38.4,25.4,1.4,32.1,2.7
2018,47,Charleston Southern,Big South,1540,20.6,45,54,83.3,55.6,25,266,445,59.8,35.0,93,19,22,86.4,170,467,36.4,25.9,44,181,552,32.8,86.2,156,35.8,30.3,1.4,28.9,3.5
2018,48,Charlotte,CUSA,1457,19.5,37,42,88.1,75.7,28,271,461,58.8,35.8,97,8,10,80.0,140,447,31.3,25.0,35,169,497,34.0,73.4,124,34.1,30.7,0.7,31.6,2.9
2018,49,Chattanooga,SoCon,1644,23.4,47,53,88.7,68.1,32,273,509,53.6,35.5,97,4,4,100.0,139,356,39.0,28.1,39,262,722,36.3,82.8,217,43.9,21.7,0.2,31.0,3.2
2018,50,Chicago State,Indep.,1798,19.2,44,49,89.8,63.6,28,350,681,51.4,42.9,150,9,11,81.8,165,533,31.0,32.7,54,160,524,30.5,71.3,114,29.1,29.6,0.6,37.9,2.7
2018,50,Chicago State,WAC,1798,19.2,44,49,89.8,63.6,28,350,681,51.4,42.9,150,9,11,81.8,165,533,31.0,32.7,54,160,524,30.5,71.3,114,29.1,29.6,0.6,37.9,2.7
2018,51,Cincinnati,American,1918,27.2,73,78,93.6,76.7,56,268,477,56.2,45.5,122,16,20,80.0,267,678,39.4,46.8,125,238,665,35.8,92.0,219,34.7,35.3,1.0,24.9,4.1
2018,52,Clemson,ACC,1686,23.6,78,84,92.9,76.9,60,276,464,59.5,39.5,109,23,33,69.7,154,444,34.7,21.4,33,249,661,37.7,78.7,196,39.2,26.3,2.0,27.5,5.0
2018,53,Cleveland State,Horizon,1804,22.7,38,41,92.7,60.5,23,357,629,56.8,37.3,133,11,21,52.4,113,329,34.3,25.7,29,263,784,33.5,85.6,225,43.5,18.2,1.2,34.9,2.3
2018,54,Coastal Carolina,Sun Belt,1704,23.1,54,59,91.5,74.1,40,327,559,58.5,43.1,141,14,19,73.7,139,450,30.9,33.1,46,209,617,33.9,79.4,166,36.2,26.4,1.1,32.8,3.5
2018,55,Colgate,Patriot,1714,21.8,19,23,82.6,78.9,15,279,501,55.7,35.5,99,4,8,50.0,163,414,39.4,19.6,32,280,768,36.5,81.1,227,44.8,24.2,0.5,29.2,1.3
2018,56,Colorado,Pac-12,1675,22.1,41,46,89.1,75.6,31,328,600,54.7,29.6,97,8,12,66.7,143,399,35.8,35.0,50,224,618,36.2,85.7,192,36.9,23.8,0.7,35.8,2.7
2018,57,Colorado State,Mountain West,1828,20.6,42,48,87.5,57.1,24,290,510,56.9,46.6,135,10,17,58.8,212,610,34.8,31.1,66,216,643,33.6,69.9,151,35.2,33.4,0.9,27.9,2.6
2018,58,Columbia,Ivy,1567,22.7,26,28,92.9,80.8,21,299,525,57.0,35.8,107,10,12,83.3,106,310,34.2,25.5,27,251,692,36.3,79.7,200,44.2,19.8,0.8,33.5,1.8
2018,59,Coppin State,MEAC,1010,16.2,6,8,75.0,100.0,6,110,257,42.8,30.0,33,6,9,66.7,80,263,30.4,21.3,17,132,473,27.9,81.8,108,46.8,26.0,0.9,25.4,0.8
2018,60,Cornell,Ivy,1493,27.0,32,36,88.9,78.1,25,304,521,58.3,51.3,156,5,8,62.5,141,339,41.6,29.8,42,201,589,34.1,89.6,180,39.5,22.7,0.5,34.9,2.4
2018,61,Creighton,Big East,1488,26.9,64,68,94.1,73.4,47,273,418,65.3,43.6,119,9,15,60.0,112,320,35.0,23.2,26,246,667,36.9,85.0,209,44.8,21.5,1.0,28.1,4.6
2018,62,Dartmouth,Ivy,1309,23.6,30,32,93.8,76.7,23,200,361,55.4,38.0,76,3,8,37.5,170,407,41.8,38.8,66,176,501,35.1,81.8,144,38.3,31.1,0.6,27.6,2.4
2018,63,Davidson,A-10,1727,28.7,31,32,96.9,64.5,20,276,436,63.3,44.6,123,3,5,60.0,177,405,43.7,26.6,47,330,849,38.9,92.4,305,49.2,23.5,0.3,25.2,1.9
2018,64,Dayton,A-10,1528,29.0,88,93,94.6,87.5,77,249,374,66.6,50.2,125,16,21,76.2,154,366,42.1,34.4,53,228,674,33.8,82.5,188,44.1,24.0,1.4,24.5,6.1
2018,65,DePaul,Big East,1662,24.1,62,71,87.3,80.6,50,285,497,57.3,44.2,126,16,35,45.7,177,519,34.1,42.4,75,171,540,31.7,87.7,150,32.5,31.2,2.1,29.9,4.3
2018,66,Delaware,CAA,1772,20.4,31,33,93.9,74.2,23,411,720,57.1,37.5,154,5,9,55.6,180,464,38.8,20.0,36,178,546,32.6,83.1,148,30.8,26.2,0.5,40.6,1.9
2018,67,Delaware State,MEAC,1376,19.7,39,45,86.7,64.1,25,218,396,55.1,34.4,75,10,12,83.3,160,471,34.0,32.5,52,152,452,33.6,78.3,119,32.8,34.2,0.9,28.8,3.3
2018,68,Denver,Summit,1492,25.6,20,24,83.3,80.0,16,309,518,59.7,47.2,146,8,22,36.4,187,474,39.5,35.3,66,179,454,39.4,86.0,154,30.4,31.8,1.5,34.7,1.6
2018,69,Detroit Mercy,Horizon,1839,20.8,44,50,88.0,70.5,31,296,535,55.3,36.1,107,18,22,81.8,180,489,36.8,25.0,45,257,743,34.6,77.4,199,40.4,26.6,1.2,29.1,2.7
2018,70,Drake,MVC,1725,25.4,25,26,96.2,96.0,24,296,533,55.5,46.6,138,10,15,66.7,171,464,36.9,35.1,60,246,687,35.8,88.2,217,39.8,26.9,0.9,30.9,1.5
2018,71,Drexel,CAA,1825,19.0,34,40,85.0,91.2,31,344,602,57.1,35.8,123,21,32,65.6,190,509,37.3,17.4,33,211,642,32.9,75.4,159,35.2,27.9,1.8,33.0,2.2
2018,72,Duke,ACC,2065,28.6,200,208,96.2,66.5,133,297,500,59.4,48.1,143,40,63,63.5,201,552,36.4,36.8,74,274,742,36.9,88.0,241,35.9,26.7,3.1,24.2,10.1
2018,73,Duquesne,A-10,1742,20.3,64,76,84.2,71.9,46,290,528,54.9,27.9,81,12,26,46.2,141,422,33.4,31.2,44,246,690,35.7,74.0,182,39.6,24.2,1.5,30.3,4.4
2018,74,East Carolina,American,1555,22.1,43,48,89.6,67.4,29,329,607,54.2,41.9,138,6,8,75.0,135,366,36.9,37.8,51,152,526,28.9,82.2,125,33.8,23.5,0.5,39.0,3.1
2018,75,East Tennessee State,SoCon,1704,24.6,93,103,90.3,77.4,72,347,591,58.7,40.3,140,10,13,76.9,149,383,38.9,18.1,27,212,614,34.5,85.4,181,36.0,22.5,0.8,34.7,6.0
2018,77,Eastern Illinois,OVC,1623,22.2,36,45,80.0,75.0,27,226,392,57.7,43.4,98,7,12,58.3,213,595,35.8,33.3,71,206,579,35.6,80.1,165,35.7,36.7,0.7,24.2,2.8
2018,78,Eastern Kentucky,OVC,1641,21.6,61,65,93.8,55.7,34,198,364,54.4,39.4,78,34,56,60.7,211,575,36.7,34.6,73,204,581,35.1,83.3,170,35.4,35.0,3.4,22.2,4.0
2018,79,Eastern Michigan,MAC,1885,22.2,146,159,91.8,72.6,106,321,608,52.8,27.7,89,32,39,82.1,144,410,35.1,22.9,33,226,669,33.8,84.1,190,35.5,21.8,2.1,32.3,8.4
2018,80,Eastern Washington,Big Sky,1909,20.9,17,21,81.0,82.4,14,305,507,60.2,33.4,102,9,15,60.0,255,580,44.0,18.4,47,293,786,37.3,80.5,236,41.2,30.4,0.8,26.6,1.1
2018,81,Elon,CAA,1794,26.5,17,17,100.0,58.8,10,296,500,59.2,46.6,138,2,3,66.7,170,382,44.5,28.8,49,315,892,35.3,88.3,278,49.7,21.3,0.2,27.9,0.9
2018,82,Evansville,MVC,1536,25.1,24,27,88.9,95.8,23,276,469,58.8,41.7,115,7,13,53.8,208,613,33.9,51.4,107,174,414,42.0,81.0,141,27.0,39.9,0.8,30.5,1.8
2018,83,Fairfield,MAAC,1687,24.2,30,31,96.8,80.0,24,309,551,56.1,48.9,151,8,11,72.7,140,350,40.0,28.6,40,250,744,33.6,77.2,193,44.1,20.7,0.7,32.7,1.8
2018,84,Fairleigh Dickinson,NEC,1760,22.4,58,64,90.6,67.2,39,390,670,58.2,37.9,148,12,23,52.2,134,403,33.3,32.1,43,206,600,34.3,79.6,164,34.1,22.9,1.3,38.1,3.6
2018,85,Florida A&M,MEAC,1194,19.9,23,26,88.5,78.3,18,132,284,46.5,37.9,50,15,20,75.0,180,500,36.0,33.9,61,128,364,35.2,85.2,109,30.5,41.9,1.7,23.8,2.2
2018,86,Florida Atlantic,CUSA,1793,18.7,34,48,70.8,73.5,25,246,457,53.8,37.0,91,6,13,46.2,285,767,37.2,29.5,84,163,508,32.1,82.8,135,28.3,42.8,0.7,25.5,2.7
2018,87,Florida,SEC,1884,21.3,66,80,82.5,59.1,39,272,476,57.1,36.0,98,16,29,55.2,185,531,34.8,23.8,44,286,768,37.2,77.3,221,40.8,28.2,1.5,25.3,4.2
2018,88,Florida Gulf Coast,ASUN,1880,25.3,87,96,90.6,77.0,67,428,732,58.5,38.8,166,13,16,81.3,166,419,39.6,24.7,41,226,617,36.6,89.4,202,32.8,22.3,0.9,38.9,5.1
2018,89,Florida International,CUSA,1796,19.9,43,48,89.6,83.7,36,340,612,55.6,36.2,123,8,11,72.7,174,526,33.1,22.4,39,195,599,32.6,82.1,160,33.4,29.3,0.6,34.1,2.7
2018,90,Florida State,ACC,2019,24.1,166,179,92.7,77.7,129,342,601,56.9,29.5,101,29,49,59.2,140,447,31.3,30.0,42,261,743,35.1,82.0,214,36.8,22.1,2.4,29.8,8.9
2018,91,Fordham,A-10,1522,24.5,13,14,92.9,61.5,8,317,544,58.3,48.3,153,5,6,83.3,90,262,34.4,38.9,35,202,696,29.0,87.6,177,45.7,17.2,0.4,35.7,0.9
2018,92,Fresno State,Mountain West,1573,22.4,63,74,85.1,58.7,37,306,521,58.7,34.6,106,14,17,82.4,199,481,41.4,30.7,61,188,480,39.2,79.3,149,30.5,30.6,1.1,33.1,4.7
2018,93,Furman,SoCon,1622,26.0,30,32,93.8,66.7,20,321,502,63.9,43.0,138,4,6,66.7,124,301,41.2,12.9,16,281,781,36.0,88.3,248,48.2,18.6,0.4,30.9,2.0
2018,94,Gardner-Webb,Big South,1680,22.0,38,40,95.0,68.4,26,335,563,59.5,35.5,119,20,26,76.9,136,431,31.6,16.9,23,221,620,35.6,91.4,202,36.9,25.7,1.5,33.5,2.4
2018,95,George Mason,A-10,1713,18.9,17,20,85.0,70.6,12,298,498,59.8,33.6,100,15,19,78.9,205,549,37.3,22.4,46,203,627,32.4,81.3,165,36.6,32.0,1.1,29.1,1.2
2018,96,George Washington,A-10,1577,22.7,56,64,87.5,80.4,45,191,363,52.6,53.4,102,30,42,71.4,263,624,42.1,31.2,82,149,484,30.8,86.6,129,30.7,39.6,2.7,23.0,4.1
2018,97,Georgetown,Big East,1706,29.4,36,41,87.8,83.3,30,284,466,60.9,53.2,151,12,20,60.0,225,579,38.9,57.8,130,215,600,35.8,88.8,191,35.2,33.9,1.2,27.3,2.4
2018,98,Georgia,SEC,1613,22.5,48,52,92.3,81.3,39,179,307,58.3,52.5,94,40,66,60.6,240,631,38.0,39.2,94,175,557,31.4,77.7,136,34.5,39.1,4.1,19.0,3.2
2018,99,Georgia Southern,Sun Belt,1761,16.9,58,61,95.1,50.0,29,297,565,52.6,24.6,73,19,26,73.1,150,420,35.7,11.3,17,235,689,34.1,76.2,179,39.1,23.9,1.5,32.1,3.5
2018,100,Georgia State,Sun Belt,1849,22.8,71,78,91.0,64.8,46,318,543,58.6,27.7,88,22,39,56.4,151,430,35.1,26.5,40,296,759,39.0,83.4,247,41.0,23.3,2.1,29.4,4.2
2018,101,Georgia Tech,ACC,1629,23.1,58,68,85.3,75.9,44,275,472,58.3,54.2,149,29,49,59.2,183,597,30.7,36.6,67,147,443,33.2,79.6,117,27.2,36.6,3.0,29.0,4.2
2018,102,Gonzaga,WCC,2148,24.8,108,114,94.7,73.1,79,412,642,64.2,37.9,156,28,37,75.7,213,513,41.5,31.0,66,308,842,36.6,75.3,232,39.2,23.9,1.7,29.9,5.3
2018,103,Grambling,SWAC,886,19.5,21,24,87.5,76.2,16,132,260,50.8,37.9,50,7,9,77.8,129,366,35.2,33.3,43,78,227,34.4,82.1,64,25.6,41.3,1.0,29.3,2.7
2018,104,Grand Canyon,WAC,1896,26.5,62,69,89.9,69.4,43,362,650,55.7,51.4,186,10,20,50.0,141,423,33.3,51.8,73,236,734,32.2,85.2,201,38.7,22.3,1.1,34.3,3.6
2018,105,Green Bay,Horizon,1897,22.6,24,27,88.9,50.0,12,279,489,57.1,35.5,99,3,5,60.0,217,613,35.4,33.2,72,278,763,36.4,88.5,246,40.2,32.3,0.3,25.8,1.4
2018,106,Hampton,MEAC,1661,23.5,59,63,93.7,79.7,47,321,537,59.8,47.7,153,16,20,80.0,192,573,33.5,40.6,78,147,468,31.4,76.2,112,28.2,34.5,1.2,32.3,3.8
2018,107,Harvard,Ivy,1671,22.8,63,65,96.9,61.9,39,264,476,55.5,45.5,120,11,19,57.9,137,417,32.9,24.1,33,244,694,35.2,77.5,189,41.5,25.0,1.1,28.5,3.9
2018,108,Hawai'i,Big West,1466,25.8,33,34,97.1,81.8,27,254,388,65.5,54.3,138,3,4,75.0,191,499,38.3,30.4,58,174,541,32.2,89.1,155,36.9,34.0,0.3,26.5,2.3
2018,109,High Point,Big South,1421,20.9,29,34,85.3,51.7,15,316,565,55.9,40.5,128,7,11,63.6,152,422,36.0,25.0,38,144,389,37.0,80.6,116,27.4,29.7,0.8,39.8,2.4
2018,110,Hofstra,CAA,1624,21.9,56,62,90.3,73.2,41,281,491,57.2,37.0,104,5,11,45.5,188,470,40.0,23.9,45,222,590,37.6,74.8,166,36.3,28.9,0.7,30.2,3.8
2018,111,Holy Cross,Patriot,1420,26.4,42,43,97.7,73.8,31,299,468,63.9,44.8,134,2,3,66.7,125,325,38.5,34.4,43,186,581,32.0,89.8,167,40.9,22.9,0.2,33.0,3.0
2018,112,Houston Christian,Southland,1800,20.1,32,39,82.1,65.6,21,361,688,52.5,38.2,138,15,29,51.7,151,450,33.6,26.5,40,192,594,32.3,84.9,163,33.0,25.0,1.6,38.2,2.2
2018,113,Houston,American,1952,24.6,39,42,92.9,74.4,29,320,536,59.7,35.3,113,9,13,69.2,251,637,39.4,39.0,98,280,724,38.7,85.7,240,37.1,32.6,0.7,27.5,2.2
2018,114,Howard,MEAC,1280,19.1,25,27,92.6,76.0,19,185,340,54.4,37.3,69,11,13,84.6,127,401,31.7,37.8,48,174,499,34.9,62.6,109,39.0,31.3,1.0,26.6,2.1
2018,115,IU Indianapolis,Horizon,1599,22.3,37,47,78.7,67.6,25,272,541,50.3,47.1,128,18,30,60.0,146,409,35.7,28.8,42,201,572,35.1,80.1,161,35.8,25.6,1.9,33.8,2.9
2018,116,Idaho State,Big Sky,1539,20.8,48,55,87.3,45.8,22,274,484,56.6,31.0,85,4,11,36.4,179,403,44.4,15.1,27,227,586,38.7,81.9,186,38.1,26.2,0.7,31.4,3.6
2018,117,Idaho,Big Sky,1529,26.0,27,36,75.0,66.7,18,276,475,58.1,45.7,126,5,9,55.6,167,423,39.5,36.5,61,236,586,40.3,81.4,192,38.3,27.7,0.6,31.1,2.4
2018,118,Illinois,Big Ten,1784,22.2,40,44,90.9,80.0,32,246,383,64.2,42.3,104,21,32,65.6,266,675,39.4,30.8,82,217,650,33.4,82.0,178,36.4,37.8,1.8,21.5,2.5
2018,119,Illinois State,MVC,1634,23.6,69,78,88.5,73.9,51,197,340,57.9,38.1,75,10,17,58.8,170,454,37.4,29.4,50,256,745,34.4,81.6,209,45.6,27.8,1.0,20.8,4.8
2018,120,Incarnate Word,Southland,1415,19.6,36,44,81.8,33.3,12,311,599,51.9,28.6,89,3,4,75.0,122,329,37.1,43.4,53,146,439,33.3,84.2,123,31.0,23.3,0.3,42.3,3.1
2018,121,Indiana,Big Ten,1614,24.0,58,74,78.4,81.0,47,367,623,58.9,45.2,166,15,22,68.2,114,345,33.0,21.9,25,171,550,31.1,87.1,149,34.1,21.4,1.4,38.6,4.6
2018,122,Indiana State,MVC,1625,19.9,64,68,94.1,70.3,45,219,400,54.8,26.0,57,11,15,73.3,160,475,33.7,21.3,34,243,667,36.4,77.0,187,41.0,29.2,0.9,24.6,4.2
2018,123,Iona,MAAC,1948,25.8,58,72,80.6,96.6,56,357,647,55.2,36.7,131,12,24,50.0,160,407,39.3,28.1,45,308,798,38.6,88.0,271,41.0,20.9,1.2,33.2,3.7
2018,124,Iowa,Big Ten,1805,30.1,94,100,94.0,75.5,71,304,492,61.8,51.6,157,16,26,61.5,210,564,37.2,56.2,118,236,623,37.9,83.5,197,34.5,31.2,1.4,27.3,5.5
2018,125,Iowa State,Big 12,1631,22.5,44,49,89.8,81.8,36,222,363,61.2,46.8,104,19,29,65.5,218,618,35.3,32.6,71,206,572,36.0,75.7,156,35.1,37.9,1.8,22.3,3.0
2018,126,Jackson State,SWAC,976,16.2,6,10,60.0,0.0,0,112,249,45.0,28.6,32,7,9,77.8,122,359,34.0,35.2,43,105,349,30.1,79.0,83,35.8,36.8,0.9,25.5,1.0
2018,127,Jacksonville,ASUN,1699,20.6,77,85,90.6,67.5,52,334,605,55.2,29.6,99,9,14,64.3,167,487,34.3,37.1,62,168,508,33.1,81.5,137,29.9,28.7,0.8,35.6,5.0
