season,teamId,team,conference,trackedShots,assistedPct,dunks_made,dunks_attempted,dunks_pct,dunks_assistedPct,dunks_assisted,layups_made,layups_attempted,layups_pct,layups_assistedPct,layups_assisted,tipIns_made,tipIns_attempted,tipIns_pct,twoPointJumpers_made,twoPointJumpers_attempted,twoPointJumpers_pct,twoPointJumpers_assistedPct,twoPointJumpers_assisted,threePointJumpers_made,threePointJumpers_attempted,threePointJumpers_pct,threePointJumpers_assistedPct,threePointJumpers_assisted,attemptsBreakdown_threePointJumpers,attemptsBreakdown_twoPointJumpers,attemptsBreakdown_tipIns,attemptsBreakdown_layups,attemptsBreakdown_dunks
2015,14,Arkansas-Pine Bluff,SWAC,716,16.6,19,20,95.0,78.9,15,80,174,46.0,41.3,33,4,8,50.0,72,249,28.9,15.3,11,89,265,33.6,67.4,60,37.0,34.8,1.1,24.3,2.8
2015,15,Army,Patriot,1441,22.3,32,34,94.1,81.3,26,288,504,57.1,36.1,104,7,11,63.6,130,328,39.6,27.7,36,176,564,31.2,88.6,156,39.1,22.8,0.8,35.0,2.4
2015,16,Auburn,SEC,1859,20.0,27,31,87.1,81.5,22,318,619,51.4,34.9,111,20,43,46.5,138,453,30.5,21.7,30,252,713,35.3,82.5,208,38.4,24.4,2.3,33.3,1.7
2015,17,Austin Peay,OVC,1521,21.1,64,72,88.9,71.9,46,214,434,49.3,46.3,99,33,43,76.7,140,503,27.8,40.7,57,144,469,30.7,82.6,119,30.8,33.1,2.8,28.5,4.7
2015,18,BYU,WCC,1981,28.6,47,53,88.7,76.6,36,290,471,61.6,47.9,139,12,17,70.6,292,719,40.6,47.9,140,286,721,39.7,88.1,252,36.4,36.3,0.9,23.8,2.7
2015,19,Ball State,MAC,1422,23.3,8,8,100.0,62.5,5,233,407,57.2,45.5,106,7,11,63.6,131,383,34.2,36.6,48,207,613,33.8,83.6,173,43.1,26.9,0.8,28.6,0.6
2015,20,Baylor,Big 12,1738,27.0,82,96,85.4,89.0,73,272,477,57.0,54.4,148,34,74,45.9,155,512,30.3,45.8,71,221,579,38.2,80.1,177,33.3,29.5,4.3,27.4,5.5
2015,22,Belmont,OVC,1691,27.8,29,31,93.5,86.2,25,338,526,64.3,49.7,168,15,24,62.5,119,302,39.4,11.8,14,309,808,38.2,85.1,263,47.8,17.9,1.4,31.1,1.8
2015,23,Bethune-Cookman,MEAC,1273,17.0,19,24,79.2,63.2,12,202,405,49.9,29.2,59,9,10,90.0,148,381,38.8,25.7,38,134,453,29.6,79.9,107,35.6,29.9,0.8,31.8,1.9
2015,24,Binghamton,Am. East,1348,16.7,16,23,69.6,31.3,5,241,469,51.4,33.6,81,5,6,83.3,118,377,31.3,22.0,26,142,473,30.0,79.6,113,35.1,28.0,0.4,34.8,1.7
2015,25,Boise State,Mountain West,1643,23.5,44,54,81.5,72.7,32,273,432,63.2,35.5,97,9,11,81.8,147,428,34.3,15.6,23,283,718,39.4,82.7,234,43.7,26.0,0.7,26.3,3.3
2015,26,Boston College,ACC,1595,25.3,61,71,85.9,83.6,51,315,556,56.7,40.0,126,15,21,71.4,115,335,34.3,33.9,39,207,612,33.8,90.3,187,38.4,21.0,1.3,34.9,4.5
2015,27,Boston University,Patriot,1414,24.6,40,46,87.0,85.0,34,243,472,51.5,39.9,97,7,11,63.6,127,309,41.1,28.3,36,212,576,36.8,85.4,181,40.7,21.9,0.8,33.4,3.3
2015,28,Bowling Green,MAC,1708,21.9,64,67,95.5,67.2,43,300,544,55.1,33.3,100,2,4,50.0,180,500,36.0,31.1,56,196,593,33.1,89.3,175,34.7,29.3,0.2,31.9,3.9
2015,29,Bradley,MVC,1625,18.0,31,34,91.2,71.0,22,153,317,48.3,31.4,48,12,17,70.6,248,691,35.9,31.0,77,169,566,29.9,85.8,145,34.8,42.5,1.0,19.5,2.1
2015,30,Brown,Ivy,1560,21.9,7,7,100.0,85.7,6,327,607,53.9,44.0,144,2,2,100.0,155,420,36.9,27.7,43,164,524,31.3,90.9,149,33.6,26.9,0.1,38.9,0.4
2015,31,Bryant,NEC,1669,22.0,22,23,95.7,90.9,20,312,612,51.0,43.9,137,8,11,72.7,143,380,37.6,25.9,37,220,643,34.2,78.6,173,38.5,22.8,0.7,36.7,1.4
2015,32,Bucknell,Patriot,1660,23.0,22,23,95.7,68.2,15,301,592,50.8,36.9,111,15,24,62.5,192,475,40.4,39.6,76,202,546,37.0,89.1,180,32.9,28.6,1.4,35.7,1.4
2015,33,Buffalo,MAC,1777,22.7,83,94,88.3,68.7,57,349,615,56.7,44.7,156,24,30,80.0,141,507,27.8,39.7,56,183,531,34.5,73.2,134,29.9,28.5,1.7,34.6,5.3
2015,34,Butler,Big East,1804,20.0,52,53,98.1,71.2,37,314,549,57.2,36.6,115,21,32,65.6,212,652,32.5,24.1,51,182,518,35.1,86.3,157,28.7,36.1,1.8,30.4,2.9
2015,35,Cal Poly,Big West,1440,17.0,29,36,80.6,65.5,19,172,365,47.1,29.1,50,6,13,46.2,208,563,36.9,27.9,58,137,463,29.6,86.1,118,32.2,39.1,0.9,25.3,2.5
2015,36,Cal State Bakersfield,WAC,1607,24.9,11,13,84.6,63.6,7,252,466,54.1,53.2,134,26,32,81.3,195,562,34.7,46.2,90,184,534,34.5,91.8,169,33.2,35.0,2.0,29.0,0.8
2015,37,Cal State Fullerton,Big West,1691,16.9,24,26,92.3,41.7,10,249,447,55.7,32.5,81,16,18,88.9,227,670,33.9,29.1,66,176,530,33.2,73.3,129,31.3,39.6,1.1,26.4,1.5
2015,38,Cal State Northridge,Big West,1615,25.5,60,72,83.3,83.3,50,256,497,51.5,46.1,118,10,14,71.4,258,713,36.2,58.5,151,104,319,32.6,89.4,93,19.8,44.1,0.9,30.8,4.5
2015,40,California,Pac-12,1869,21.9,39,47,83.0,74.4,29,263,444,59.2,46.0,121,16,25,64.0,318,837,38.0,31.1,99,185,516,35.9,87.0,161,27.6,44.8,1.3,23.8,2.5
2015,41,Campbell,Big South,1720,25.2,40,47,85.1,62.5,25,327,566,57.8,39.4,129,7,10,70.0,85,328,25.9,30.6,26,275,769,35.8,92.4,254,44.7,19.1,0.6,32.9,2.7
2015,42,Canisius,MAAC,1767,24.4,31,35,88.6,74.2,23,311,609,51.1,55.0,171,24,42,57.1,144,430,33.5,50.7,73,208,651,32.0,79.3,165,36.8,24.3,2.4,34.5,2.0
2015,43,Central Arkansas,Southland,1208,23.8,15,16,93.8,80.0,12,248,474,52.3,48.8,121,7,10,70.0,88,269,32.7,34.1,30,150,439,34.2,82.7,124,36.3,22.3,0.8,39.2,1.3
2015,44,Central Connecticut,NEC,1384,19.7,12,14,85.7,83.3,10,241,506,47.6,39.8,96,11,14,78.6,174,491,35.4,46.0,80,110,359,30.6,79.1,87,25.9,35.5,1.0,36.6,1.0
2015,45,Central Michigan,MAC,782,19.3,16,17,94.1,68.8,11,147,258,57.0,27.9,41,1,4,25.0,66,160,41.3,7.6,5,106,343,30.9,88.7,94,43.9,20.5,0.5,33.0,2.2
2015,46,Charleston,CAA,1600,17.8,44,47,93.6,61.4,27,225,427,52.7,27.6,62,9,18,50.0,182,569,32.0,25.8,47,183,539,34.0,81.4,149,33.7,35.6,1.1,26.7,2.9
2015,47,Charleston Southern,Big South,1943,20.8,56,58,96.6,80.4,45,283,502,56.4,31.4,89,18,36,50.0,168,474,35.4,25.0,42,305,873,34.9,75.1,229,44.9,24.4,1.9,25.8,3.0
2015,48,Charlotte,CUSA,1719,22.7,67,71,94.4,70.1,47,303,518,58.5,45.9,139,19,24,79.2,227,621,36.6,23.8,54,181,485,37.3,83.4,151,28.2,36.1,1.4,30.1,4.1
2015,49,Chattanooga,SoCon,1592,21.5,73,89,82.0,64.4,47,253,432,58.6,32.0,81,6,11,54.5,187,487,38.4,22.5,42,200,573,34.9,86.5,173,36.0,30.6,0.7,27.1,5.6
2015,50,Chicago State,Indep.,1087,14.6,13,15,86.7,53.8,7,157,331,47.4,22.3,35,4,5,80.0,90,321,28.0,28.9,26,116,415,28.0,78.4,91,38.2,29.5,0.5,30.5,1.4
2015,50,Chicago State,WAC,1087,14.6,13,15,86.7,53.8,7,157,331,47.4,22.3,35,4,5,80.0,90,321,28.0,28.9,26,116,415,28.0,78.4,91,38.2,29.5,0.5,30.5,1.4
2015,51,Cincinnati,American,1728,23.0,79,84,94.0,68.4,54,271,470,57.7,42.1,114,34,49,69.4,220,610,36.1,40.0,88,169,515,32.8,84.0,142,29.8,35.3,2.8,27.2,4.9
2015,52,Clemson,ACC,1682,19.6,52,57,91.2,57.7,30,218,403,54.1,39.4,86,28,34,82.4,226,617,36.6,29.6,67,169,571,29.6,86.4,146,33.9,36.7,2.0,24.0,3.4
2015,53,Cleveland State,Horizon,1745,24.2,34,39,87.2,82.4,28,333,567,58.7,43.2,144,17,30,56.7,179,487,36.8,40.8,73,235,622,37.8,75.7,178,35.6,27.9,1.7,32.5,2.2
2015,54,Coastal Carolina,Big South,1854,20.3,39,44,88.6,74.4,29,282,535,52.7,36.5,103,19,27,70.4,254,638,39.8,22.0,56,223,610,36.6,84.3,188,32.9,34.4,1.5,28.9,2.4
2015,55,Colgate,Patriot,1596,26.3,15,17,88.2,73.3,11,339,540,62.8,41.9,142,10,11,90.9,163,411,39.7,37.4,61,244,617,39.5,84.0,205,38.7,25.8,0.7,33.8,1.1
2015,56,Colorado,Pac-12,1925,20.9,93,108,86.1,78.5,73,337,618,54.5,36.8,124,29,41,70.7,191,617,31.0,26.7,51,188,541,34.8,82.4,155,28.1,32.1,2.1,32.1,5.6
2015,57,Colorado State,Mountain West,2026,25.5,43,48,89.6,86.0,37,376,614,61.2,45.2,170,6,6,100.0,219,613,35.7,42.0,92,256,745,34.4,84.8,217,36.8,30.3,0.3,30.3,2.4
2015,58,Columbia,Ivy,1332,22.5,10,10,100.0,50.0,5,268,510,52.5,36.2,97,6,9,66.7,72,190,37.9,25.0,18,220,613,35.9,81.8,180,46.0,14.3,0.7,38.3,0.8
2015,59,Coppin State,MEAC,1106,18.4,11,15,73.3,63.6,7,139,262,53.1,29.5,41,9,15,60.0,90,323,27.9,37.8,34,160,491,32.6,75.6,121,44.4,29.2,1.4,23.7,1.4
2015,60,Cornell,Ivy,1478,19.8,44,52,84.6,75.0,33,229,452,50.7,27.1,62,6,9,66.7,135,417,32.4,38.5,52,170,548,31.0,85.9,146,37.1,28.2,0.6,30.6,3.5
2015,61,Creighton,Big East,1422,24.5,25,26,96.2,92.0,23,212,374,56.7,51.9,110,19,28,67.9,126,388,32.5,27.0,34,205,606,33.8,88.8,182,42.6,27.3,2.0,26.3,1.8
2015,62,Dartmouth,Ivy,1407,23.8,19,21,90.5,47.4,9,290,516,56.2,47.6,138,6,8,75.0,137,404,33.9,40.9,56,163,458,35.6,81.0,132,32.6,28.7,0.6,36.7,1.5
2015,63,Davidson,A-10,1884,28.5,30,35,85.7,80.0,24,345,565,61.1,42.3,146,8,13,61.5,159,411,38.7,39.0,62,335,860,39.0,91.0,305,45.6,21.8,0.7,30.0,1.9
2015,64,Dayton,A-10,1752,27.5,62,70,88.6,74.2,46,295,468,63.0,45.8,135,16,19,84.2,198,525,37.7,40.4,80,238,670,35.5,92.9,221,38.2,30.0,1.1,26.7,4.0
2015,65,DePaul,Big East,1710,22.6,52,60,86.7,73.1,38,241,415,58.1,34.4,83,14,19,73.7,195,526,37.1,33.3,65,240,690,34.8,83.8,201,40.4,30.8,1.1,24.3,3.5
2015,66,Delaware,CAA,1489,22.4,41,45,91.1,68.3,28,220,447,49.2,38.6,85,6,11,54.5,155,454,34.1,41.3,64,181,532,34.0,86.2,156,35.7,30.5,0.7,30.0,3.0
2015,67,Delaware State,MEAC,1749,19.0,52,69,75.4,53.8,28,222,437,50.8,36.9,82,10,16,62.5,196,566,34.6,33.2,65,228,661,34.5,68.9,157,37.8,32.4,0.9,25.0,3.9
2015,68,Denver,Summit,1321,33.0,24,27,88.9,75.0,18,306,484,63.2,60.8,186,4,10,40.0,86,235,36.6,34.9,30,216,565,38.2,93.5,202,42.8,17.8,0.8,36.6,2.0
2015,69,Detroit Mercy,Horizon,1806,23.6,61,70,87.1,72.1,44,279,454,61.5,40.5,113,17,27,63.0,225,694,32.4,33.3,75,221,561,39.4,88.2,195,31.1,38.4,1.5,25.1,3.9
2015,70,Drake,MVC,1411,26.4,17,17,100.0,82.4,14,250,423,59.1,42.8,107,5,12,41.7,166,455,36.5,36.7,61,208,504,41.3,91.8,191,35.7,32.2,0.9,30.0,1.2
2015,71,Drexel,CAA,1435,19.9,53,58,91.4,75.5,40,179,359,49.9,31.3,56,5,14,35.7,155,506,30.6,31.0,48,165,498,33.1,86.1,142,34.7,35.3,1.0,25.0,4.0
2015,72,Duke,ACC,2140,26.7,121,127,95.3,75.2,91,459,694,66.1,41.4,190,24,44,54.5,199,567,35.1,20.6,41,274,708,38.7,91.2,250,33.1,26.5,2.1,32.4,5.9
2015,73,Duquesne,A-10,1843,25.5,61,73,83.6,73.8,45,294,515,57.1,47.6,140,20,40,50.0,201,534,37.6,41.3,83,248,681,36.4,81.5,202,37.0,29.0,2.2,27.9,4.0
2015,74,East Carolina,American,1716,24.9,35,37,94.6,77.1,27,271,482,56.2,50.2,136,11,17,64.7,174,532,32.7,35.1,61,231,648,35.6,88.3,204,37.8,31.0,1.0,28.1,2.2
2015,75,East Tennessee State,SoCon,1605,22.0,34,39,87.2,85.3,29,239,449,53.2,35.6,85,4,7,57.1,131,395,33.2,28.2,37,262,715,36.6,77.1,202,44.5,24.6,0.4,28.0,2.4
2015,77,Eastern Illinois,OVC,1597,25.0,22,26,84.6,81.8,18,231,381,60.6,43.7,101,18,26,69.2,207,558,37.1,40.6,84,231,606,38.1,85.3,197,37.9,34.9,1.6,23.9,1.6
2015,78,Eastern Kentucky,OVC,1577,28.3,38,40,95.0,65.8,25,265,428,61.9,52.8,140,30,50,60.0,117,297,39.4,37.6,44,278,762,36.5,85.6,238,48.3,18.8,3.2,27.1,2.5
2015,79,Eastern Michigan,MAC,1755,19.0,60,73,82.2,61.7,37,301,550,54.7,34.2,103,15,20,75.0,140,449,31.2,23.6,33,204,663,30.8,78.9,161,37.8,25.6,1.1,31.3,4.2
2015,80,Eastern Washington,Big Sky,1806,21.7,61,65,93.8,60.7,37,361,629,57.4,26.6,96,5,10,50.0,123,339,36.3,15.4,19,309,763,40.5,77.7,240,42.2,18.8,0.6,34.8,3.6
2015,81,Elon,CAA,1649,20.1,25,28,89.3,76.0,19,278,464,59.9,39.6,110,6,8,75.0,180,557,32.3,24.4,44,202,592,34.1,78.2,158,35.9,33.8,0.5,28.1,1.7
2015,82,Evansville,MVC,1772,30.4,62,66,93.9,85.5,53,404,639,63.2,57.4,232,7,9,77.8,235,645,36.4,59.1,139,145,413,35.1,78.6,114,23.3,36.4,0.5,36.1,3.7
2015,83,Fairfield,MAAC,1545,20.1,16,18,88.9,56.3,9,268,524,51.1,39.6,106,9,12,75.0,114,393,29.0,33.3,38,190,598,31.8,83.2,158,38.7,25.4,0.8,33.9,1.2
2015,84,Fairleigh Dickinson,NEC,1432,20.0,28,31,90.3,85.7,24,245,499,49.1,42.0,103,8,19,42.1,130,337,38.6,22.3,29,178,546,32.6,73.0,130,38.1,23.5,1.3,34.8,2.2
2015,85,Florida A&M,MEAC,687,16.4,1,3,33.3,0.0,0,101,192,52.6,33.7,34,4,5,80.0,94,302,31.1,38.3,36,53,185,28.6,81.1,43,26.9,44.0,0.7,27.9,0.4
2015,86,Florida Atlantic,CUSA,1210,17.7,25,30,83.3,72.0,18,161,288,55.9,25.5,41,4,9,44.4,135,403,33.5,26.7,36,162,480,33.8,73.5,119,39.7,33.3,0.7,23.8,2.5
2015,87,Florida,SEC,1703,24.5,82,90,91.1,78.0,64,282,505,55.8,41.8,118,28,46,60.9,136,415,32.8,29.4,40,212,647,32.8,92.5,196,38.0,24.4,2.7,29.7,5.3
2015,88,Florida Gulf Coast,ASUN,1964,24.4,92,113,81.4,82.6,76,358,741,48.3,39.1,140,28,31,90.3,180,481,37.4,50.0,90,193,598,32.3,90.2,174,30.4,24.5,1.6,37.7,5.8
2015,89,Florida International,CUSA,1472,20.7,31,33,93.9,80.6,25,298,513,58.1,39.3,117,15,21,71.4,172,490,35.1,30.8,53,124,415,29.9,87.9,109,28.2,33.3,1.4,34.9,2.2
2015,90,Florida State,ACC,1686,22.0,106,121,87.6,70.8,75,296,503,58.8,38.5,114,21,35,60.0,200,551,36.3,36.0,72,149,476,31.3,73.8,110,28.2,32.7,2.1,29.8,7.2
2015,91,Fordham,A-10,1816,22.0,52,62,83.9,69.2,36,303,543,55.8,40.6,123,5,5,100.0,185,549,33.7,40.0,74,198,657,30.1,84.3,167,36.2,30.2,0.3,29.9,3.4
2015,92,Fresno State,Mountain West,1643,19.7,84,93,90.3,66.7,56,258,475,54.3,29.8,77,5,7,71.4,187,521,35.9,32.1,60,171,547,31.3,76.0,130,33.3,31.7,0.4,28.9,5.7
2015,93,Furman,SoCon,1601,20.5,19,20,95.0,47.4,9,319,568,56.2,34.5,110,9,13,69.2,129,362,35.6,27.9,36,212,638,33.2,82.1,174,39.9,22.6,0.8,35.5,1.2
2015,94,Gardner-Webb,Big South,1981,26.7,32,37,86.5,90.6,29,352,601,58.6,53.7,189,15,28,53.6,202,513,39.4,35.1,71,280,802,34.9,85.4,239,40.5,25.9,1.4,30.3,1.9
2015,95,George Mason,A-10,1505,19.0,51,60,85.0,70.6,36,222,405,54.8,39.6,88,19,25,76.0,233,650,35.8,28.8,67,119,365,32.6,79.8,95,24.3,43.2,1.7,26.9,4.0
2015,96,George Washington,A-10,1829,21.1,58,65,89.2,72.4,42,334,621,53.8,38.0,127,29,43,67.4,187,561,33.3,25.7,48,188,539,34.9,89.9,169,29.5,30.7,2.4,34.0,3.6
2015,97,Georgetown,Big East,1505,23.9,58,64,90.6,75.9,44,252,443,56.9,44.0,111,28,42,66.7,163,443,36.8,37.4,61,182,513,35.5,78.6,143,34.1,29.4,2.8,29.4,4.3
2015,98,Georgia,SEC,1722,23.3,49,52,94.2,81.6,40,302,506,59.7,51.3,155,39,61,63.9,164,564,29.1,35.4,58,184,539,34.1,81.0,149,31.3,32.8,3.5,29.4,3.0
2015,99,Georgia Southern,Sun Belt,1581,19.8,32,35,91.4,68.8,22,287,495,58.0,38.3,110,3,7,42.9,120,386,31.1,26.7,32,210,658,31.9,71.0,149,41.6,24.4,0.4,31.3,2.2
2015,100,Georgia State,Sun Belt,1855,25.4,89,96,92.7,77.5,69,387,639,60.6,49.6,192,22,35,62.9,221,578,38.2,36.2,80,169,507,33.3,77.5,131,27.3,31.2,1.9,34.4,5.2
2015,101,Georgia Tech,ACC,1872,19.5,56,68,82.4,76.8,43,296,537,55.1,46.3,137,38,63,60.3,239,687,34.8,26.4,63,132,517,25.5,92.4,122,27.6,36.7,3.4,28.7,3.6
2015,102,Gonzaga,WCC,2060,29.7,50,55,90.9,80.0,40,404,602,67.1,50.2,203,27,39,69.2,314,699,44.9,39.5,124,266,665,40.0,91.7,244,32.3,33.9,1.9,29.2,2.7
2015,103,Grambling,SWAC,556,13.7,5,7,71.4,80.0,4,75,158,47.5,30.7,23,2,4,50.0,69,265,26.0,33.3,23,31,122,25.4,83.9,26,21.9,47.7,0.7,28.4,1.3
2015,104,Grand Canyon,WAC,1533,22.4,33,37,89.2,81.8,27,321,563,57.0,36.8,118,4,8,50.0,143,384,37.2,27.3,39,178,541,32.9,89.3,159,35.3,25.0,0.5,36.7,2.4
2015,105,Green Bay,Horizon,1778,25.0,104,112,92.9,83.7,87,326,549,59.4,47.9,156,24,29,82.8,217,615,35.3,41.0,89,137,473,29.0,82.5,113,26.6,34.6,1.6,30.9,6.3
2015,106,Hampton,MEAC,1667,19.1,52,63,82.5,63.5,33,252,509,49.5,40.5,102,19,27,70.4,187,521,35.9,35.8,67,166,547,30.3,69.9,116,32.8,31.3,1.6,30.5,3.8
2015,107,Harvard,Ivy,1328,23.3,49,60,81.7,85.7,42,215,397,54.2,47.9,103,3,6,50.0,182,517,35.2,38.5,70,122,348,35.1,77.0,94,26.2,38.9,0.5,29.9,4.5
2015,108,Hawai'i,Big West,1704,22.3,59,70,84.3,72.9,43,225,371,60.6,39.6,89,6,6,100.0,267,674,39.6,35.6,95,191,583,32.8,80.1,153,34.2,39.6,0.4,21.8,4.1
2015,109,High Point,Big South,1834,26.3,53,62,85.5,66.0,35,358,602,59.5,51.1,183,19,22,86.4,234,609,38.4,37.6,88,206,539,38.2,85.4,176,29.4,33.2,1.2,32.8,3.4
2015,110,Hofstra,CAA,1851,25.2,26,29,89.7,84.6,22,362,612,59.2,48.3,175,14,26,53.8,153,431,35.5,27.5,42,261,753,34.7,87.4,228,40.7,23.3,1.4,33.1,1.6
2015,111,Holy Cross,Patriot,1667,20.1,31,32,96.9,64.5,20,316,614,51.5,30.4,96,6,11,54.5,159,441,36.1,35.8,57,193,569,33.9,83.9,162,34.1,26.5,0.7,36.8,1.9
2015,112,Houston Christian,Southland,1459,23.2,30,35,85.7,80.0,24,357,565,63.2,40.9,146,10,12,83.3,151,477,31.7,35.1,53,125,370,33.8,92.0,115,25.4,32.7,0.8,38.7,2.4
2015,113,Houston,American,1529,21.2,36,42,85.7,55.6,20,140,246,56.9,33.6,47,16,30,53.3,191,522,36.6,34.6,66,224,689,32.5,85.3,191,45.1,34.1,2.0,16.1,2.7
2015,114,Howard,MEAC,923,14.1,23,28,82.1,52.2,12,136,302,45.0,34.6,47,10,14,71.4,97,281,34.5,27.8,27,82,298,27.5,53.7,44,32.3,30.4,1.5,32.7,3.0
2015,115,IU Indianapolis,Summit,1449,21.7,22,29,75.9,59.1,13,265,487,54.4,50.9,135,15,22,68.2,216,548,39.4,33.3,72,111,363,30.6,84.7,94,25.1,37.8,1.5,33.6,2.0
2015,116,Idaho State,Big Sky,1402,21.5,13,13,100.0,69.2,9,313,593,52.8,39.3,123,8,13,61.5,154,414,37.2,36.4,56,133,369,36.0,85.0,113,26.3,29.5,0.9,42.3,0.9
2015,117,Idaho,Big Sky,1478,24.1,23,23,100.0,87.0,20,313,534,58.6,38.0,119,2,2,100.0,148,428,34.6,37.8,56,208,491,42.4,77.4,161,33.2,29.0,0.1,36.1,1.6
2015,118,Illinois,Big Ten,1667,19.7,36,41,87.8,69.4,25,169,266,63.5,32.5,55,17,31,54.8,254,722,35.2,30.7,78,215,607,35.4,79.1,170,36.4,43.3,1.9,16.0,2.5
2015,119,Illinois State,MVC,1790,20.3,51,63,81.0,88.2,45,266,469,56.7,32.3,86,15,30,50.0,248,664,37.3,27.0,67,193,564,34.2,85.5,165,31.5,37.1,1.7,26.2,3.5
2015,120,Incarnate Word,Southland,1545,23.0,34,38,89.5,67.6,23,328,576,56.9,43.6,143,4,7,57.1,159,406,39.2,22.0,35,196,518,37.8,78.6,154,33.5,26.3,0.5,37.3,2.5
2015,121,Indiana,Big Ten,1883,23.3,66,73,90.4,69.7,46,341,617,55.3,33.1,113,19,28,67.9,141,416,33.9,20.6,29,304,749,40.6,82.6,251,39.8,22.1,1.5,32.8,3.9
2015,122,Indiana State,MVC,1294,25.0,14,14,100.0,71.4,10,228,408,55.9,33.3,76,7,11,63.6,132,360,36.7,55.3,73,178,501,35.5,92.1,164,38.7,27.8,0.9,31.5,1.1
2015,123,Iona,MAAC,1995,28.3,41,47,87.2,58.5,24,455,812,56.0,48.1,219,15,18,83.3,83,273,30.4,30.1,25,340,845,40.2,87.1,296,42.4,13.7,0.9,40.7,2.4
2015,124,Iowa,Big Ten,1961,25.2,104,122,85.2,73.1,76,234,410,57.1,49.1,115,24,40,60.0,283,792,35.7,43.8,124,198,597,33.2,90.4,179,30.4,40.4,2.0,20.9,6.2
2015,125,Iowa State,Big 12,1974,27.6,93,105,88.6,81.7,76,328,518,63.3,52.7,173,23,34,67.6,233,590,39.5,27.9,65,263,727,36.2,87.5,230,36.8,29.9,1.7,26.2,5.3
2015,126,Jackson State,SWAC,818,13.3,6,6,100.0,50.0,3,141,281,50.2,24.8,35,4,5,80.0,90,294,30.6,32.2,29,61,232,26.3,68.9,42,28.4,35.9,0.6,34.4,0.7
2015,127,Jacksonville,ASUN,1468,19.7,15,18,83.3,80.0,12,248,501,49.5,32.7,81,5,6,83.3,155,443,35.0,25.2,39,176,500,35.2,89.2,157,34.1,30.2,0.4,34.1,1.2
