season,teamId,team,conference,trackedShots,assistedPct,dunks_made,dunks_attempted,dunks_pct,dunks_assistedPct,dunks_assisted,layups_made,layups_attempted,layups_pct,layups_assistedPct,layups_assisted,tipIns_made,tipIns_attempted,tipIns_pct,twoPointJumpers_made,twoPointJumpers_attempted,twoPointJumpers_pct,twoPointJumpers_assistedPct,twoPointJumpers_assisted,threePointJumpers_made,threePointJumpers_attempted,threePointJumpers_pct,threePointJumpers_assistedPct,threePointJumpers_assisted,attemptsBreakdown_threePointJumpers,attemptsBreakdown_twoPointJumpers,attemptsBreakdown_tipIns,attemptsBreakdown_layups,attemptsBreakdown_dunks
2020,11,Arizona,Pac-12,1843,25.3,95,106,89.6,75.8,72,241,418,57.7,44.8,108,7,8,87.5,249,674,36.9,39.4,98,221,637,34.7,85.1,188,34.6,36.6,0.4,22.7,5.8
2020,12,Arkansas,SEC,1717,20.9,62,73,84.9,67.7,42,292,444,65.8,36.6,107,4,5,80.0,180,518,34.7,23.3,42,229,677,33.8,72.9,167,39.4,30.2,0.3,25.9,4.3
2020,13,Arkansas State,Sun Belt,1594,25.8,36,40,90.0,69.4,25,325,581,55.9,48.9,159,0,0,0.0,159,463,34.3,49.1,78,169,510,33.1,88.2,149,32.0,29.0,0.0,36.4,2.5
2020,14,Arkansas-Pine Bluff,SWAC,1363,19.7,47,56,83.9,63.8,30,200,341,58.7,44.0,88,1,1,100.0,179,566,31.6,35.2,63,111,399,27.8,78.4,87,29.3,41.5,0.1,25.0,4.1
2020,15,Army,Patriot,1739,27.9,18,19,94.7,83.3,15,429,741,57.9,49.2,211,0,0,0.0,159,335,47.5,43.4,69,214,644,33.2,88.8,190,37.0,19.3,0.0,42.6,1.1
2020,16,Auburn,SEC,1869,20.3,102,113,90.3,69.6,71,296,542,54.6,28.4,84,24,33,72.7,134,364,36.8,26.9,36,251,817,30.7,75.3,189,43.7,19.5,1.8,29.0,6.0
2020,17,Austin Peay,OVC,1663,22.4,40,42,95.2,57.5,23,334,523,63.9,37.7,126,1,2,50.0,194,555,35.0,30.9,60,189,541,34.9,86.2,163,32.5,33.4,0.1,31.4,2.5
2020,18,BYU,WCC,1860,28.9,43,47,91.5,76.7,33,304,447,68.0,48.7,148,5,5,100.0,243,574,42.3,32.1,78,332,787,42.2,83.7,278,42.3,30.9,0.3,24.0,2.5
2020,19,Ball State,MAC,1695,23.5,46,52,88.5,76.1,35,305,545,56.0,31.8,97,6,6,100.0,90,274,32.8,24.4,22,277,818,33.9,88.4,245,48.3,16.2,0.4,32.2,3.1
2020,20,Baylor,Big 12,1778,23.2,67,80,83.8,82.1,55,262,465,56.3,42.7,112,16,22,72.7,188,556,33.8,42.0,79,230,655,35.1,72.2,166,36.8,31.3,1.2,26.2,4.5
2020,22,Belmont,OVC,2008,29.2,27,31,87.1,77.8,21,444,686,64.7,52.0,231,7,7,100.0,162,401,40.4,29.0,47,316,883,35.8,91.1,288,44.0,20.0,0.3,34.2,1.5
2020,23,Bethune-Cookman,MEAC,1431,19.5,51,67,76.1,58.8,30,229,447,51.2,34.9,80,11,15,73.3,148,447,33.1,24.3,36,146,455,32.1,91.1,133,31.8,31.2,1.0,31.2,4.7
2020,24,Binghamton,Am. East,1568,19.1,17,18,94.4,58.8,10,222,414,53.6,38.7,86,0,0,0.0,159,387,41.1,18.2,29,247,749,33.0,70.9,175,47.8,24.7,0.0,26.4,1.1
2020,25,Boise State,Mountain West,1847,22.5,53,58,91.4,62.3,33,339,527,64.3,38.6,131,1,2,50.0,164,479,34.2,20.7,34,269,781,34.4,81.0,218,42.3,25.9,0.1,28.5,3.1
2020,26,Boston College,ACC,1841,21.8,45,49,91.8,75.6,34,310,553,56.1,33.9,105,5,5,100.0,151,487,31.0,35.1,53,230,747,30.8,91.3,210,40.6,26.5,0.3,30.0,2.7
2020,27,Boston University,Patriot,1939,21.7,49,51,96.1,77.6,38,450,779,57.8,34.0,153,21,28,75.0,155,407,38.1,23.9,37,221,674,32.8,86.9,192,34.8,21.0,1.4,40.2,2.6
2020,28,Bowling Green,MAC,1873,19.4,28,37,75.7,78.6,22,330,652,50.6,37.3,123,14,17,82.4,177,479,37.0,20.3,36,229,688,33.3,79.9,183,36.7,25.6,0.9,34.8,2.0
2020,29,Bradley,MVC,1751,22.7,69,73,94.5,79.7,55,225,405,55.6,44.9,101,11,12,91.7,272,710,38.3,30.1,82,199,551,36.1,79.9,159,31.5,40.5,0.7,23.1,4.2
2020,30,Brown,Ivy,1509,19.7,48,56,85.7,79.2,38,265,531,49.9,31.7,84,1,1,100.0,102,337,30.3,17.6,18,179,584,30.7,88.3,158,38.7,22.3,0.1,35.2,3.7
2020,31,Bryant,NEC,1783,22.8,32,36,88.9,81.3,26,313,585,53.5,42.8,134,0,0,0.0,160,405,39.5,26.3,42,242,757,32.0,84.7,205,42.5,22.7,0.0,32.8,2.0
2020,32,Bucknell,Patriot,1860,21.4,15,21,71.4,46.7,7,332,613,54.2,33.7,112,2,2,100.0,164,430,38.1,26.2,43,274,794,34.5,86.1,236,42.7,23.1,0.1,33.0,1.1
2020,33,Buffalo,MAC,2137,22.2,80,87,92.0,71.3,57,457,874,52.3,36.1,165,6,7,85.7,123,360,34.2,17.1,21,261,809,32.3,88.5,231,37.9,16.8,0.3,40.9,4.1
2020,34,Butler,Big East,1687,23.4,38,42,90.5,84.2,32,331,547,60.5,43.5,144,9,13,69.2,186,464,40.1,19.4,36,212,621,34.1,86.3,183,36.8,27.5,0.8,32.4,2.5
2020,35,Cal Poly,Big West,1623,18.7,23,27,85.2,65.2,15,275,497,55.3,36.4,100,2,3,66.7,185,536,34.5,15.1,28,193,560,34.5,82.9,160,34.5,33.0,0.2,30.6,1.7
2020,36,Cal State Bakersfield,WAC,1677,19.6,49,54,90.7,73.5,36,324,584,55.5,28.7,93,0,0,0.0,209,587,35.6,38.8,81,144,452,31.9,82.6,119,27.0,35.0,0.0,34.8,3.2
2020,37,Cal State Fullerton,Big West,1590,20.3,24,26,92.3,75.0,18,378,663,57.0,32.8,124,0,0,0.0,109,352,31.0,22.0,24,176,549,32.1,89.2,157,34.5,22.1,0.0,41.7,1.6
2020,38,Cal State Northridge,Big West,1865,22.9,71,82,86.6,80.3,57,287,498,57.6,39.4,113,0,0,0.0,245,651,37.6,29.8,73,238,634,37.5,77.7,185,34.0,34.9,0.0,26.7,4.4
2020,39,California Baptist,WAC,1787,23.7,43,54,79.6,79.1,34,286,528,54.2,32.2,92,0,0,0.0,146,399,36.6,30.1,44,306,806,38.0,82.7,253,45.1,22.3,0.0,29.5,3.0
2020,40,California,Pac-12,1524,17.8,25,27,92.6,76.0,19,274,502,54.6,27.7,76,2,5,40.0,198,552,35.9,34.8,69,146,438,33.3,74.0,108,28.7,36.2,0.3,32.9,1.8
2020,41,Campbell,Big South,1466,28.1,32,34,94.1,71.9,23,288,458,62.9,54.9,158,5,6,83.3,133,348,38.2,26.3,35,219,620,35.3,89.5,196,42.3,23.7,0.4,31.2,2.3
2020,42,Canisius,MAAC,1733,24.4,35,40,87.5,62.9,22,290,499,58.1,53.4,155,0,0,0.0,235,594,39.6,35.3,83,188,600,31.3,86.7,163,34.6,34.3,0.0,28.8,2.3
2020,43,Central Arkansas,Southland,1677,24.0,49,54,90.7,83.7,41,308,559,55.1,39.9,123,0,0,0.0,142,381,37.3,36.6,52,206,683,30.2,90.3,186,40.7,22.7,0.0,33.3,3.2
2020,44,Central Connecticut,NEC,1759,17.7,33,37,89.2,69.7,23,289,615,47.0,29.4,85,0,0,0.0,174,547,31.8,28.7,50,200,560,35.7,76.5,153,31.8,31.1,0.0,35.0,2.1
2020,45,Central Michigan,MAC,1848,18.1,23,29,79.3,73.9,17,298,567,52.6,31.5,94,1,2,50.0,241,555,43.4,20.7,50,228,695,32.8,76.3,174,37.6,30.0,0.1,30.7,1.6
2020,46,Charleston,CAA,1605,18.9,44,49,89.8,77.3,34,276,473,58.4,28.3,78,3,5,60.0,156,436,35.8,15.4,24,219,642,34.1,76.7,168,40.0,27.2,0.3,29.5,3.1
2020,47,Charleston Southern,Big South,1721,23.3,29,32,90.6,41.4,12,235,352,66.8,40.4,95,1,1,100.0,217,579,37.5,31.8,69,251,757,33.2,89.6,225,44.0,33.6,0.1,20.5,1.9
2020,48,Charlotte,CUSA,1480,23.7,40,47,85.1,90.0,36,320,520,61.5,40.6,130,0,0,0.0,126,369,34.1,19.0,24,185,544,34.0,87.0,161,36.8,24.9,0.0,35.1,3.2
2020,49,Chattanooga,SoCon,1820,24.2,33,35,94.3,84.8,28,373,648,57.6,38.6,144,2,5,40.0,144,374,38.5,26.4,38,272,758,35.9,84.9,231,41.6,20.5,0.3,35.6,1.9
2020,50,Chicago State,Indep.,1250,21.0,20,23,87.0,80.0,16,241,445,54.2,41.5,100,0,0,0.0,108,338,32.0,38.9,42,135,444,30.4,77.8,105,35.5,27.0,0.0,35.6,1.8
2020,50,Chicago State,WAC,1250,21.0,20,23,87.0,80.0,16,241,445,54.2,41.5,100,0,0,0.0,108,338,32.0,38.9,42,135,444,30.4,77.8,105,35.5,27.0,0.0,35.6,1.8
2020,51,Cincinnati,American,1680,25.3,99,110,90.0,75.8,75,315,574,54.9,47.0,148,8,11,72.7,125,367,34.1,34.4,43,197,618,31.9,80.7,159,36.8,21.8,0.7,34.2,6.5
2020,52,Clemson,ACC,1705,23.4,42,46,91.3,73.8,31,283,442,64.0,37.8,107,1,2,50.0,152,418,36.4,23.0,35,251,797,31.5,90.0,226,46.7,24.5,0.1,25.9,2.7
2020,53,Cleveland State,Horizon,1654,20.4,36,42,85.7,77.8,28,366,729,50.2,41.5,152,6,13,46.2,157,486,32.3,30.6,48,116,384,30.2,94.0,109,23.2,29.4,0.8,44.1,2.5
2020,54,Coastal Carolina,Sun Belt,1962,21.8,48,57,84.2,70.8,34,376,693,54.3,36.4,137,2,3,66.7,227,517,43.9,27.3,62,228,692,32.9,85.1,194,35.3,26.4,0.2,35.3,2.9
2020,55,Colgate,Patriot,1955,23.8,27,30,90.0,66.7,18,373,640,58.3,34.6,129,1,2,50.0,142,372,38.2,22.5,32,332,911,36.4,86.1,286,46.6,19.0,0.1,32.7,1.5
2020,56,Colorado,Pac-12,1723,22.6,48,53,90.6,77.1,37,291,565,51.5,33.7,98,4,4,100.0,166,438,37.9,34.3,57,233,663,35.1,85.0,198,38.5,25.4,0.2,32.8,3.1
2020,57,Colorado State,Mountain West,1670,27.3,41,53,77.4,82.9,34,320,517,61.9,44.1,141,1,1,100.0,170,440,38.6,35.9,61,242,659,36.7,90.9,220,39.5,26.3,0.1,31.0,3.2
2020,58,Columbia,Ivy,1707,18.2,28,31,90.3,64.3,18,283,523,54.1,34.6,98,0,0,0.0,195,512,38.1,21.5,42,192,641,30.0,79.7,153,37.6,30.0,0.0,30.6,1.8
2020,59,Coppin State,MEAC,1751,16.6,63,67,94.0,58.7,37,276,506,54.5,21.0,58,7,10,70.0,115,340,33.8,28.7,33,230,828,27.8,70.9,163,47.3,19.4,0.6,28.9,3.8
2020,60,Cornell,Ivy,1339,25.6,13,18,72.2,92.3,12,232,394,58.9,53.0,123,1,1,100.0,171,383,44.6,24.6,42,177,543,32.6,93.8,166,40.6,28.6,0.1,29.4,1.3
2020,61,Creighton,Big East,1474,26.9,44,51,86.3,77.3,34,271,433,62.6,49.1,133,7,14,50.0,131,356,36.8,32.8,43,234,620,37.7,79.9,187,42.1,24.2,0.9,29.4,3.5
2020,62,Dartmouth,Ivy,1458,21.9,14,15,93.3,64.3,9,297,547,54.3,36.7,109,0,1,0.0,138,314,43.9,30.4,42,180,581,31.0,88.9,160,39.8,21.5,0.1,37.5,1.0
2020,63,Davidson,A-10,1666,25.3,23,24,95.8,78.3,18,308,516,59.7,40.6,125,2,4,50.0,148,382,38.7,25.7,38,272,740,36.8,88.2,240,44.4,22.9,0.2,31.0,1.4
2020,64,Dayton,A-10,1724,31.6,143,157,91.1,79.0,113,333,492,67.7,49.8,166,9,10,90.0,171,393,43.5,40.9,70,249,672,37.1,78.7,196,39.0,22.8,0.6,28.5,9.1
2020,65,DePaul,Big East,1906,22.8,103,117,88.0,75.7,78,351,674,52.1,42.5,149,5,7,71.4,192,529,36.3,36.5,70,181,579,31.3,75.7,137,30.4,27.8,0.4,35.4,6.1
2020,66,Delaware,CAA,1636,24.1,61,64,95.3,65.6,40,376,614,61.2,42.0,158,1,1,100.0,130,328,39.6,20.8,27,222,629,35.3,76.6,170,38.4,20.0,0.1,37.5,3.9
2020,67,Delaware State,MEAC,1254,17.3,23,27,85.2,60.9,14,192,348,55.2,34.9,67,2,2,100.0,156,411,38.0,19.9,31,151,466,32.4,69.5,105,37.2,32.8,0.2,27.8,2.2
2020,68,Denver,Summit,1704,19.6,40,43,93.0,72.5,29,324,590,54.9,35.8,116,0,0,0.0,227,568,40.0,22.5,51,162,503,32.2,85.2,138,29.5,33.3,0.0,34.6,2.5
2020,69,Detroit Mercy,Horizon,1835,17.5,28,36,77.8,57.1,16,239,479,49.9,31.0,74,1,2,50.0,186,503,37.0,25.3,47,263,815,32.3,70.0,184,44.4,27.4,0.1,26.1,2.0
2020,70,Drake,MVC,1780,27.1,44,48,91.7,88.6,39,336,549,61.2,47.9,161,0,0,0.0,196,488,40.2,31.1,61,235,695,33.8,94.0,221,39.0,27.4,0.0,30.8,2.7
2020,71,Drexel,CAA,1684,25.4,13,15,86.7,69.2,9,342,579,59.1,49.1,168,2,2,100.0,170,465,36.6,38.2,65,215,623,34.5,86.5,186,37.0,27.6,0.1,34.4,0.9
2020,72,Duke,ACC,1955,24.4,112,125,89.6,67.9,76,367,627,58.5,42.5,156,14,23,60.9,210,563,37.3,26.7,56,217,617,35.2,87.1,189,31.6,28.8,1.2,32.1,6.4
2020,73,Duquesne,A-10,1547,25.0,67,71,94.4,74.6,50,243,423,57.4,46.1,112,0,2,0.0,153,381,40.2,39.2,60,212,670,31.6,77.4,164,43.3,24.6,0.1,27.3,4.6
2020,74,East Carolina,American,1530,24.0,27,31,87.1,70.4,19,279,507,55.0,44.8,125,5,7,71.4,192,479,40.1,49.0,94,140,506,27.7,92.1,129,33.1,31.3,0.5,33.1,2.0
2020,75,East Tennessee State,SoCon,1908,24.3,72,76,94.7,70.8,51,424,675,62.8,36.6,155,1,1,100.0,144,404,35.6,25.7,37,260,752,34.6,84.6,220,39.4,21.2,0.1,35.4,4.0
2020,77,Eastern Illinois,OVC,1769,22.6,74,79,93.7,68.9,51,301,511,58.9,42.2,127,1,3,33.3,243,607,40.0,27.2,66,187,569,32.9,83.4,156,32.2,34.3,0.2,28.9,4.5
2020,78,Eastern Kentucky,OVC,1896,18.7,63,67,94.0,66.7,42,218,392,55.6,26.6,58,33,48,68.8,227,627,36.2,22.9,52,246,762,32.3,82.5,203,40.2,33.1,2.5,20.7,3.5
2020,79,Eastern Michigan,MAC,1697,18.2,88,102,86.3,56.8,50,309,535,57.8,29.8,92,7,10,70.0,139,408,34.1,18.7,26,180,642,28.0,78.3,141,37.8,24.0,0.6,31.5,6.0
2020,80,Eastern Washington,Big Sky,1917,27.8,45,49,91.8,71.1,32,422,685,61.6,47.6,201,0,0,0.0,133,381,34.9,32.3,43,282,802,35.2,90.8,256,41.8,19.9,0.0,35.7,2.6
2020,81,Elon,CAA,1878,23.7,20,23,87.0,75.0,15,234,444,52.7,44.9,105,6,6,100.0,187,481,38.9,24.1,45,340,924,36.8,82.4,280,49.2,25.6,0.3,23.6,1.2
2020,82,Evansville,MVC,1544,22.4,34,39,87.2,55.9,19,276,489,56.4,35.9,99,1,2,50.0,133,365,36.4,33.8,45,209,649,32.2,87.6,183,42.0,23.6,0.1,31.7,2.5
2020,83,Fairfield,MAAC,1512,17.1,47,53,88.7,72.3,34,255,520,49.0,28.6,73,0,1,0.0,156,481,32.4,26.9,42,130,457,28.4,83.8,109,30.2,31.8,0.1,34.4,3.5
2020,84,Fairleigh Dickinson,NEC,1609,20.2,49,60,81.7,65.3,32,321,603,53.2,34.6,111,2,3,66.7,140,363,38.6,25.0,35,208,580,35.9,70.7,147,36.0,22.6,0.2,37.5,3.7
2020,85,Florida A&M,MEAC,983,16.0,14,17,82.4,57.1,8,187,331,56.5,22.5,42,2,5,40.0,148,413,35.8,39.2,58,61,217,28.1,80.3,49,22.1,42.0,0.5,33.7,1.7
2020,86,Florida Atlantic,CUSA,1838,20.1,19,23,82.6,63.2,12,313,515,60.8,33.2,104,1,1,100.0,198,520,38.1,26.8,53,257,779,33.0,78.2,201,42.4,28.3,0.1,28.0,1.3
2020,87,Florida,SEC,1730,21.2,73,82,89.0,69.9,51,294,465,63.2,29.6,87,8,14,57.1,195,533,36.6,19.5,38,221,636,34.7,86.0,190,36.8,30.8,0.8,26.9,4.7
2020,88,Florida Gulf Coast,ASUN,1729,22.7,62,70,88.6,87.1,54,265,525,50.5,33.2,88,1,1,100.0,154,419,36.8,35.1,54,225,714,31.5,87.1,196,41.3,24.2,0.1,30.4,4.0
2020,89,Florida International,CUSA,1759,23.5,116,131,88.5,75.0,87,321,595,53.9,28.7,92,5,6,83.3,97,285,34.0,18.6,18,258,742,34.8,83.7,216,42.2,16.2,0.3,33.8,7.4
2020,90,Florida State,ACC,1775,21.7,108,124,87.1,69.4,75,246,445,55.3,28.5,70,14,19,73.7,217,557,39.0,22.6,49,221,630,35.1,86.9,192,35.5,31.4,1.1,25.1,7.0
2020,91,Fordham,A-10,1587,20.8,38,43,88.4,71.1,27,194,426,45.5,41.2,80,4,5,80.0,158,429,36.8,29.1,46,216,684,31.6,81.9,177,43.1,27.0,0.3,26.8,2.7
2020,92,Fresno State,Mountain West,1589,21.6,54,67,80.6,66.7,36,216,375,57.6,30.6,66,2,3,66.7,134,374,35.8,23.1,31,261,770,33.9,80.5,210,48.5,23.5,0.2,23.6,4.2
2020,93,Furman,SoCon,1852,25.5,83,90,92.2,72.3,60,333,558,59.7,32.1,107,6,11,54.5,154,335,46.0,28.6,44,302,858,35.2,86.4,261,46.3,18.1,0.6,30.1,4.9
2020,94,Gardner-Webb,Big South,1723,24.1,38,45,84.4,76.3,29,304,524,58.0,45.4,138,25,39,64.1,161,439,36.7,19.3,31,242,676,35.8,89.7,217,39.2,25.5,2.3,30.4,2.6
2020,95,George Mason,A-10,1752,19.4,43,47,91.5,65.1,28,304,496,61.3,32.9,100,0,1,0.0,212,604,35.1,23.1,49,184,604,30.5,88.6,163,34.5,34.5,0.1,28.3,2.7
2020,96,George Washington,A-10,1626,22.1,40,49,81.6,57.5,23,336,600,56.0,34.2,115,0,1,0.0,87,281,31.0,24.1,21,217,695,31.2,92.2,200,42.7,17.3,0.1,36.9,3.0
2020,97,Georgetown,Big East,1797,25.3,73,85,85.9,80.8,59,229,436,52.5,39.3,90,5,5,100.0,281,707,39.7,48.8,137,199,564,35.3,84.4,168,31.4,39.3,0.3,24.3,4.7
2020,98,Georgia,SEC,1940,22.1,101,111,91.0,67.3,68,402,626,64.2,38.3,154,2,7,28.6,147,452,32.5,32.7,48,223,744,30.0,71.3,159,38.4,23.3,0.4,32.3,5.7
2020,99,Georgia Southern,Sun Belt,1911,20.5,102,120,85.0,72.5,74,313,524,59.7,19.2,60,0,0,0.0,173,498,34.7,27.2,47,255,769,33.2,82.7,211,40.2,26.1,0.0,27.4,6.3
2020,100,Georgia State,Sun Belt,2002,23.2,50,62,80.6,76.0,38,359,634,56.6,37.3,134,1,1,100.0,189,538,35.1,31.7,60,278,767,36.2,83.8,233,38.3,26.9,0.0,31.7,3.1
2020,101,Georgia Tech,ACC,1716,24.1,121,148,81.8,78.5,95,274,492,55.7,40.5,111,5,6,83.3,214,554,38.6,37.9,81,161,516,31.2,78.9,127,30.1,32.3,0.3,28.7,8.6
2020,102,Gonzaga,WCC,2016,27.1,59,67,88.1,69.5,41,503,794,63.4,43.3,218,15,20,75.0,214,498,43.0,32.7,70,246,637,38.6,88.2,217,31.6,24.7,1.0,39.4,3.3
2020,103,Grambling,SWAC,935,18.9,39,52,75.0,69.2,27,165,303,54.5,35.2,58,5,8,62.5,119,323,36.8,34.5,41,74,249,29.7,68.9,51,26.6,34.5,0.9,32.4,5.6
2020,104,Grand Canyon,WAC,1634,21.6,21,27,77.8,71.4,15,354,603,58.7,40.1,142,4,7,57.1,178,456,39.0,32.6,58,180,541,33.3,76.7,138,33.1,27.9,0.4,36.9,1.7
2020,105,Green Bay,Horizon,2107,25.3,32,40,80.0,62.5,20,348,564,61.7,39.7,138,0,3,0.0,335,817,41.0,44.5,149,252,683,36.9,89.7,226,32.4,38.8,0.1,26.8,1.9
2020,106,Hampton,Big South,1989,24.6,59,66,89.4,69.5,41,336,560,60.0,49.4,166,19,23,82.6,282,710,39.7,42.9,121,211,630,33.5,76.3,161,31.7,35.7,1.2,28.2,3.3
2020,107,Harvard,Ivy,1517,19.5,55,64,85.9,65.5,36,327,564,58.0,32.7,107,4,5,80.0,104,305,34.1,16.3,17,186,579,32.1,73.1,136,38.2,20.1,0.3,37.2,4.2
2020,108,Hawai'i,Big West,1633,23.7,37,46,80.4,73.0,27,306,525,58.3,51.6,158,0,0,0.0,147,430,34.2,23.8,35,208,632,32.9,80.3,167,38.7,26.3,0.0,32.1,2.8
2020,109,High Point,Big South,1686,22.8,23,26,88.5,82.6,19,301,594,50.7,40.2,121,1,1,100.0,169,456,37.1,41.4,70,197,609,32.3,88.3,174,36.1,27.0,0.1,35.2,1.5
2020,110,Hofstra,CAA,1928,21.0,32,36,88.9,81.3,26,351,592,59.3,37.6,132,1,1,100.0,208,574,36.2,19.7,41,275,725,37.9,74.9,206,37.6,29.8,0.1,30.7,1.9
2020,111,Holy Cross,Patriot,1820,20.2,23,25,92.0,43.5,10,366,679,53.9,29.8,109,0,0,0.0,174,427,40.7,28.7,50,219,689,31.8,90.4,198,37.9,23.5,0.0,37.3,1.4
2020,112,Houston Christian,Southland,1669,21.1,29,30,96.7,62.1,18,341,634,53.8,42.2,144,0,0,0.0,179,457,39.2,21.2,38,202,548,36.9,75.2,152,32.8,27.4,0.0,38.0,1.8
2020,113,Houston,American,1865,21.4,57,65,87.7,84.2,48,219,395,55.4,31.1,68,15,21,71.4,280,743,37.7,32.9,92,216,641,33.7,88.4,191,34.4,39.8,1.1,21.2,3.5
2020,114,Howard,MEAC,1641,21.8,48,60,80.0,62.5,30,171,361,47.4,38.0,65,15,16,93.8,245,602,40.7,33.9,83,204,602,33.9,88.2,180,36.7,36.7,1.0,22.0,3.7
2020,115,IU Indianapolis,Horizon,1941,22.2,43,60,71.7,67.4,29,280,541,51.8,48.9,137,3,7,42.9,222,582,38.1,36.9,82,254,751,33.8,72.0,183,38.7,30.0,0.4,27.9,3.1
2020,116,Idaho State,Big Sky,1333,19.2,31,36,86.1,67.7,21,275,480,57.3,33.1,91,0,0,0.0,129,384,33.6,21.7,28,146,433,33.7,79.5,116,32.5,28.8,0.0,36.0,2.7
2020,117,Idaho,Big Sky,1617,22.1,18,21,85.7,83.3,15,327,553,59.1,45.9,150,0,0,0.0,231,626,36.9,34.2,79,142,417,34.1,79.6,113,25.8,38.7,0.0,34.2,1.3
2020,118,Illinois,Big Ten,1797,22.4,59,67,88.1,81.4,48,339,540,62.8,41.9,142,4,6,66.7,218,618,35.3,28.0,61,175,566,30.9,86.9,152,31.5,34.4,0.3,30.1,3.7
2020,119,Illinois State,MVC,1740,21.0,27,32,84.4,70.4,19,234,415,56.4,38.9,91,11,22,50.0,208,545,38.2,19.2,40,258,726,35.5,83.3,215,41.7,31.3,1.3,23.9,1.8
2020,120,Incarnate Word,Southland,1734,21.9,26,29,89.7,76.9,20,318,593,53.6,45.6,145,0,0,0.0,193,491,39.3,22.8,44,187,621,30.1,90.9,170,35.8,28.3,0.0,34.2,1.7
2020,121,Indiana,Big Ten,1825,22.7,83,89,93.3,73.5,61,335,584,57.4,38.5,129,6,9,66.7,212,603,35.2,34.4,73,176,540,32.6,85.8,151,29.6,33.0,0.5,32.0,4.9
2020,122,Indiana State,MVC,1477,23.2,28,31,90.3,71.4,20,276,504,54.8,44.6,123,3,5,60.0,169,418,40.4,17.2,29,198,519,38.2,86.4,171,35.1,28.3,0.3,34.1,2.1
2020,123,Iona,MAAC,1520,24.5,26,39,66.7,80.8,21,318,531,59.9,39.3,125,0,0,0.0,114,305,37.4,34.2,39,218,645,33.8,86.2,188,42.4,20.1,0.0,34.9,2.6
2020,124,Iowa,Big Ten,1841,28.7,39,45,86.7,82.1,32,370,621,59.6,52.7,195,7,7,100.0,168,465,36.1,48.8,82,244,703,34.7,89.8,219,38.2,25.3,0.4,33.7,2.4
2020,125,Iowa State,Big 12,1898,23.3,54,56,96.4,75.9,41,292,454,64.3,44.5,130,13,19,68.4,246,651,37.8,38.6,95,227,718,31.6,78.0,177,37.8,34.3,1.0,23.9,3.0
2020,126,Jackson State,SWAC,1676,19.7,49,53,92.5,73.5,36,341,587,58.1,34.6,118,3,3,100.0,179,533,33.6,38.0,68,139,500,27.8,78.4,109,29.8,31.8,0.2,35.0,3.2
