season,teamId,team,conference,trackedShots,assistedPct,dunks_made,dunks_attempted,dunks_pct,dunks_assistedPct,dunks_assisted,layups_made,layups_attempted,layups_pct,layups_assistedPct,layups_assisted,tipIns_made,tipIns_attempted,tipIns_pct,twoPointJumpers_made,twoPointJumpers_attempted,twoPointJumpers_pct,twoPointJumpers_assistedPct,twoPointJumpers_assisted,threePointJumpers_made,threePointJumpers_attempted,threePointJumpers_pct,threePointJumpers_assistedPct,threePointJumpers_assisted,attemptsBreakdown_threePointJumpers,attemptsBreakdown_twoPointJumpers,attemptsBreakdown_tipIns,attemptsBreakdown_layups,attemptsBreakdown_dunks
2014,12,Arkansas,SEC,2040,25.0,93,97,95.9,59.1,55,312,530,58.9,42.6,133,29,34,85.3,227,707,32.1,44.5,101,246,672,36.6,89.4,220,32.9,34.7,1.7,26.0,4.8
2014,13,Arkansas State,Sun Belt,1634,23.6,10,14,71.4,50.0,5,286,504,56.7,44.1,126,18,21,85.7,153,424,36.1,32.7,50,256,671,38.2,79.7,204,41.1,25.9,1.3,30.8,0.9
2014,14,Arkansas-Pine Bluff,SWAC,756,20.6,15,18,83.3,80.0,12,105,208,50.5,41.9,44,4,9,44.4,76,247,30.8,31.6,24,94,274,34.3,80.9,76,36.2,32.7,1.2,27.5,2.4
2014,15,Army,Patriot,1677,24.6,27,28,96.4,63.0,17,337,586,57.5,40.9,138,11,15,73.3,143,404,35.4,36.4,52,225,644,34.9,91.1,205,38.4,24.1,0.9,34.9,1.7
2014,16,Auburn,SEC,1551,20.6,53,61,86.9,58.5,31,263,473,55.6,35.0,92,29,37,78.4,165,453,36.4,33.9,56,165,527,31.3,84.8,140,34.0,29.2,2.4,30.5,3.9
2014,17,Austin Peay,OVC,1514,27.2,102,106,96.2,74.5,76,298,503,59.2,43.3,129,22,31,71.0,173,451,38.4,43.4,75,143,423,33.8,92.3,132,27.9,29.8,2.0,33.2,7.0
2014,18,BYU,WCC,2048,23.9,54,58,93.1,63.0,34,317,521,60.8,47.3,150,20,27,74.1,382,969,39.4,43.2,165,166,473,35.1,84.9,141,23.1,47.3,1.3,25.4,2.8
2014,19,Ball State,MAC,1600,23.3,36,42,85.7,63.9,23,298,591,50.4,45.3,135,9,12,75.0,112,330,33.9,40.2,45,196,625,31.4,86.7,170,39.1,20.6,0.8,36.9,2.6
2014,20,Baylor,Big 12,2056,26.2,136,153,88.9,74.3,101,234,424,55.2,44.4,104,36,60,60.0,257,713,36.0,39.3,101,272,706,38.5,85.7,233,34.3,34.7,2.9,20.6,7.4
2014,22,Belmont,OVC,1455,28.0,38,40,95.0,86.8,33,308,479,64.3,44.5,137,11,20,55.0,125,308,40.6,30.4,38,231,608,38.0,86.6,200,41.8,21.2,1.4,32.9,2.7
2014,23,Bethune-Cookman,MEAC,1088,17.3,12,14,85.7,58.3,7,171,394,43.4,31.6,54,7,11,63.6,106,283,37.5,16.0,17,135,386,35.0,81.5,110,35.5,26.0,1.0,36.2,1.3
2014,24,Binghamton,Am. East,1221,18.5,16,18,88.9,56.3,9,198,388,51.0,33.8,67,3,3,100.0,101,357,28.3,35.6,36,145,455,31.9,78.6,114,37.3,29.2,0.2,31.8,1.5
2014,25,Boise State,Mountain West,1741,20.6,21,22,95.5,61.9,13,319,495,64.4,30.1,96,7,12,58.3,205,578,35.5,19.5,40,236,634,37.2,88.6,209,36.4,33.2,0.7,28.4,1.3
2014,26,Boston College,ACC,1554,24.3,71,74,95.9,77.5,55,274,462,59.3,33.2,91,10,18,55.6,98,318,30.8,28.6,28,239,682,35.0,84.9,203,43.9,20.5,1.2,29.7,4.8
2014,27,Boston University,Patriot,1860,24.4,29,33,87.9,79.3,23,369,654,56.4,38.2,141,16,17,94.1,157,430,36.5,34.4,54,264,726,36.4,89.0,235,39.0,23.1,0.9,35.2,1.8
2014,28,Bowling Green,MAC,1582,21.0,75,79,94.9,69.3,52,323,585,55.2,41.8,135,8,16,50.0,155,532,29.1,36.1,56,104,370,28.1,85.6,89,23.4,33.6,1.0,37.0,5.0
2014,29,Bradley,MVC,1403,17.1,31,41,75.6,58.1,18,172,295,58.3,28.5,49,9,11,81.8,245,670,36.6,26.9,66,122,386,31.6,87.7,107,27.5,47.8,0.8,21.0,2.9
2014,30,Brown,Ivy,1229,22.0,13,16,81.3,92.3,12,226,441,51.2,38.5,87,3,6,50.0,131,393,33.3,43.5,57,140,373,37.5,81.4,114,30.3,32.0,0.5,35.9,1.3
2014,31,Bryant,NEC,1494,22.1,29,32,90.6,69.0,20,395,699,56.5,36.5,144,8,9,88.9,100,245,40.8,33.0,33,159,509,31.2,83.6,133,34.1,16.4,0.6,46.8,2.1
2014,32,Bucknell,Patriot,1444,22.2,10,11,90.9,90.0,9,282,577,48.9,35.8,101,14,19,73.7,141,397,35.5,43.3,61,172,440,39.1,86.6,149,30.5,27.5,1.3,40.0,0.8
2014,33,Buffalo,MAC,1172,26.1,52,57,91.2,69.2,36,254,466,54.5,42.1,107,8,9,88.9,69,226,30.5,46.4,32,143,414,34.5,91.6,131,35.3,19.3,0.8,39.8,4.9
2014,34,Butler,Big East,1482,19.5,70,76,92.1,74.3,52,199,353,56.4,36.7,73,12,21,57.1,204,551,37.0,27.0,55,157,481,32.6,69.4,109,32.5,37.2,1.4,23.8,5.1
2014,35,Cal Poly,Big West,1631,21.5,46,53,86.8,63.0,29,204,397,51.4,42.2,86,19,27,70.4,205,575,35.7,33.7,69,191,579,33.0,87.4,167,35.5,35.3,1.7,24.3,3.2
2014,36,Cal State Bakersfield,WAC,1566,22.0,27,32,84.4,77.8,21,280,512,54.7,40.7,114,23,31,74.2,167,501,33.3,37.1,62,191,490,39.0,77.0,147,31.3,32.0,2.0,32.7,2.0
2014,37,Cal State Fullerton,Big West,1549,20.7,18,19,94.7,83.3,15,276,470,58.7,38.4,106,8,15,53.3,192,516,37.2,31.8,61,176,529,33.3,79.0,139,34.2,33.3,1.0,30.3,1.2
2014,38,Cal State Northridge,Big West,1820,23.7,58,64,90.6,82.8,48,329,609,54.0,48.0,158,27,34,79.4,275,744,37.0,39.3,108,138,369,37.4,85.5,118,20.3,40.9,1.9,33.5,3.5
2014,40,California,Pac-12,2013,26.6,81,88,92.0,69.1,56,307,493,62.3,46.6,143,19,30,63.3,315,827,38.1,51.1,161,199,575,34.6,88.4,176,28.6,41.1,1.5,24.5,4.4
2014,41,Campbell,Big South,1579,26.2,52,58,89.7,63.5,33,250,423,59.1,41.2,103,17,26,65.4,119,345,34.5,41.2,49,257,727,35.4,88.7,228,46.0,21.8,1.6,26.8,3.7
2014,42,Canisius,MAAC,1841,21.7,52,63,82.5,67.3,35,359,625,57.4,36.5,131,11,27,40.7,169,466,36.3,29.0,49,260,660,39.4,70.8,184,35.9,25.3,1.5,33.9,3.4
2014,43,Central Arkansas,Southland,1620,20.7,92,102,90.2,60.9,56,224,382,58.6,39.7,89,8,9,88.9,208,638,32.6,24.0,50,182,489,37.2,76.9,140,30.2,39.4,0.6,23.6,6.3
2014,44,Central Connecticut,NEC,1604,21.3,22,25,88.0,68.2,15,344,639,53.8,32.3,111,5,10,50.0,169,464,36.4,55.6,94,157,466,33.7,77.7,122,29.1,28.9,0.6,39.8,1.6
2014,45,Central Michigan,MAC,1435,21.5,12,12,100.0,41.7,5,322,508,63.4,35.1,113,10,10,100.0,93,266,35.0,6.5,6,208,639,32.6,88.9,185,44.5,18.5,0.7,35.4,0.8
2014,46,Charleston,CAA,1660,18.3,27,31,87.1,81.5,22,255,465,54.8,31.8,81,24,42,57.1,177,529,33.5,16.9,30,205,593,34.6,82.9,170,35.7,31.9,2.5,28.0,1.9
2014,47,Charleston Southern,Big South,1679,21.3,55,70,78.6,74.5,41,251,436,57.6,29.1,73,11,22,50.0,168,445,37.8,20.8,35,267,706,37.8,77.9,208,42.0,26.5,1.3,26.0,4.2
2014,48,Charlotte,CUSA,1654,23.2,41,49,83.7,82.9,34,317,527,60.2,47.9,152,15,22,68.2,195,566,34.5,30.8,60,174,490,35.5,78.7,137,29.6,34.2,1.3,31.9,3.0
2014,49,Chattanooga,SoCon,1541,19.7,34,39,87.2,50.0,17,261,479,54.5,34.5,90,9,17,52.9,184,489,37.6,28.3,52,169,517,32.7,85.2,144,33.5,31.7,1.1,31.1,2.5
2014,50,Chicago State,Indep.,1704,18.8,24,25,96.0,58.3,14,331,647,51.2,36.6,121,13,23,56.5,150,419,35.8,24.7,37,197,590,33.4,75.1,148,34.6,24.6,1.3,38.0,1.5
2014,50,Chicago State,WAC,1704,18.8,24,25,96.0,58.3,14,331,647,51.2,36.6,121,13,23,56.5,150,419,35.8,24.7,37,197,590,33.4,75.1,148,34.6,24.6,1.3,38.0,1.5
2014,51,Cincinnati,American,1836,22.3,72,79,91.1,68.1,49,293,487,60.2,46.4,136,31,56,55.4,198,651,30.4,32.8,65,189,563,33.6,84.1,159,30.7,35.5,3.1,26.5,4.3
2014,52,Clemson,ACC,1878,20.1,97,106,91.5,55.7,54,269,501,53.7,31.2,84,25,50,50.0,215,608,35.4,34.9,75,190,613,31.0,86.8,165,32.6,32.4,2.7,26.7,5.6
2014,53,Cleveland State,Horizon,1686,26.6,40,42,95.2,75.0,30,310,550,56.4,49.7,154,20,31,64.5,196,506,38.7,40.8,80,225,557,40.4,81.8,184,33.0,30.0,1.8,32.6,2.5
2014,54,Coastal Carolina,Big South,1548,17.6,39,40,97.5,66.7,26,283,523,54.1,31.1,88,8,15,53.3,174,486,35.8,17.8,31,156,484,32.2,81.4,127,31.3,31.4,1.0,33.8,2.6
2014,55,Colgate,Patriot,1291,27.8,22,24,91.7,77.3,17,272,434,62.7,40.8,111,4,5,80.0,127,300,42.3,39.4,50,210,528,39.8,86.2,181,40.9,23.2,0.4,33.6,1.9
2014,56,Colorado,Pac-12,1806,21.3,59,67,88.1,71.2,42,296,525,56.4,40.9,121,26,46,56.5,232,617,37.6,32.3,75,179,551,32.5,82.1,147,30.5,34.2,2.5,29.1,3.7
2014,57,Colorado State,Mountain West,1682,22.2,46,49,93.9,80.4,37,316,558,56.6,44.0,139,4,5,80.0,192,582,33.0,36.5,70,157,488,32.2,80.9,127,29.0,34.6,0.3,33.2,2.9
2014,58,Columbia,Ivy,1508,25.7,19,22,86.4,68.4,13,334,598,55.9,35.3,118,3,5,60.0,61,227,26.9,34.4,21,260,656,39.6,90.4,235,43.5,15.1,0.3,39.7,1.5
2014,59,Coppin State,MEAC,636,14.9,4,4,100.0,100.0,4,80,158,50.6,22.5,18,6,7,85.7,68,221,30.8,16.2,11,72,246,29.3,86.1,62,38.7,34.7,1.1,24.8,0.6
2014,60,Cornell,Ivy,1477,18.8,25,29,86.2,44.0,11,257,466,55.2,24.9,64,8,11,72.7,132,405,32.6,31.1,41,184,566,32.5,87.5,161,38.3,27.4,0.7,31.6,2.0
2014,61,Creighton,Big East,1844,31.5,31,32,96.9,77.4,24,378,588,64.3,52.4,198,27,34,79.4,146,370,39.5,38.4,56,336,820,41.0,89.9,302,44.5,20.1,1.8,31.9,1.7
2014,62,Dartmouth,Ivy,1390,22.7,22,24,91.7,77.3,17,238,422,56.4,39.1,93,6,8,75.0,191,520,36.7,38.2,73,159,416,38.2,83.6,133,29.9,37.4,0.6,30.4,1.7
2014,63,Davidson,SoCon,1776,23.5,28,32,87.5,67.9,19,367,582,63.1,35.4,130,10,12,83.3,195,483,40.4,24.1,47,251,667,37.6,88.0,221,37.6,27.2,0.7,32.8,1.8
2014,64,Dayton,A-10,1884,23.5,48,55,87.3,72.9,35,326,516,63.2,42.9,140,20,31,64.5,247,686,36.0,23.9,59,230,596,38.6,90.9,209,31.6,36.4,1.6,27.4,2.9
2014,65,DePaul,Big East,1726,19.8,40,49,81.6,65.0,26,309,547,56.5,34.3,106,9,15,60.0,192,571,33.6,26.0,50,187,544,34.4,85.0,159,31.5,33.1,0.9,31.7,2.8
2014,66,Delaware,CAA,1957,17.7,61,72,84.7,62.3,38,349,630,55.4,21.8,76,11,24,45.8,203,548,37.0,21.2,43,239,683,35.0,79.5,190,34.9,28.0,1.2,32.2,3.7
2014,67,Delaware State,MEAC,1036,22.6,36,43,83.7,55.6,20,161,267,60.3,41.6,67,5,8,62.5,131,394,33.2,42.7,56,103,324,31.8,88.3,91,31.3,38.0,0.8,25.8,4.2
2014,68,Denver,Summit,1435,29.4,39,45,86.7,64.1,25,256,460,55.7,55.1,141,6,14,42.9,121,305,39.7,36.4,44,234,611,38.3,90.6,212,42.6,21.3,1.0,32.1,3.1
2014,69,Detroit Mercy,Horizon,1685,20.4,45,53,84.9,71.1,32,258,482,53.5,39.5,102,17,23,73.9,208,585,35.6,24.0,50,181,542,33.4,87.8,159,32.2,34.7,1.4,28.6,3.1
2014,70,Drake,MVC,1435,24.7,10,14,71.4,70.0,7,282,475,59.4,43.3,122,8,15,53.3,135,384,35.2,30.4,41,221,547,40.4,83.3,184,38.1,26.8,1.0,33.1,1.0
2014,71,Drexel,CAA,1598,20.3,32,36,88.9,78.1,25,267,469,56.9,38.2,102,18,31,58.1,212,596,35.6,34.0,72,149,466,32.0,84.6,126,29.2,37.3,1.9,29.3,2.3
2014,72,Duke,ACC,2022,24.8,98,108,90.7,69.4,68,260,448,58.0,36.9,96,21,44,47.7,234,619,37.8,30.3,71,316,803,39.4,84.5,267,39.7,30.6,2.2,22.2,5.3
2014,73,Duquesne,A-10,1536,26.1,57,60,95.0,71.9,41,297,520,57.1,46.5,138,12,26,46.2,128,395,32.4,43.0,55,193,535,36.1,86.5,167,34.8,25.7,1.7,33.9,3.9
2014,74,East Carolina,CUSA,1551,24.8,29,36,80.6,65.5,19,225,409,55.0,41.3,93,10,15,66.7,172,433,39.7,37.8,65,236,658,35.9,87.7,207,42.4,27.9,1.0,26.4,2.3
2014,75,East Tennessee State,ASUN,1676,21.3,33,37,89.2,69.7,23,289,551,52.5,38.8,112,3,5,60.0,177,477,37.1,18.1,32,232,606,38.3,81.9,190,36.2,28.5,0.3,32.9,2.2
2014,75,East Tennessee State,SoCon,1676,21.3,33,37,89.2,69.7,23,289,551,52.5,38.8,112,3,5,60.0,177,477,37.1,18.1,32,232,606,38.3,81.9,190,36.2,28.5,0.3,32.9,2.2
2014,77,Eastern Illinois,OVC,1481,21.7,34,38,89.5,61.8,21,285,505,56.4,37.2,106,22,34,64.7,167,466,35.8,41.3,69,141,438,32.2,89.4,126,29.6,31.5,2.3,34.1,2.6
2014,78,Eastern Kentucky,OVC,1640,27.7,65,72,90.3,67.7,44,326,538,60.6,49.4,161,35,49,71.4,79,235,33.6,21.5,17,297,746,39.8,78.1,232,45.5,14.3,3.0,32.8,4.4
2014,79,Eastern Michigan,MAC,1842,18.8,78,83,94.0,75.6,59,261,530,49.2,33.7,88,23,32,71.9,203,635,32.0,31.5,64,171,562,30.4,79.5,136,30.5,34.5,1.7,28.8,4.5
2014,80,Eastern Washington,Big Sky,1850,22.5,73,81,90.1,65.8,48,348,647,53.8,35.9,125,5,13,38.5,150,406,36.9,20.7,31,258,703,36.7,82.6,213,38.0,21.9,0.7,35.0,4.4
2014,81,Elon,SoCon,1513,24.3,33,40,82.5,63.6,21,296,491,60.3,36.8,109,2,4,50.0,152,410,37.1,34.2,52,211,568,37.1,87.7,185,37.5,27.1,0.3,32.5,2.6
2014,82,Evansville,MVC,1020,23.8,22,25,88.0,95.5,21,168,302,55.6,49.4,83,12,15,80.0,151,412,36.7,52.3,79,86,266,32.3,69.8,60,26.1,40.4,1.5,29.6,2.5
2014,83,Fairfield,MAAC,1555,20.5,25,27,92.6,52.0,13,246,503,48.9,28.9,71,10,14,71.4,141,425,33.2,43.3,61,199,586,34.0,86.9,173,37.7,27.3,0.9,32.3,1.7
2014,84,Fairleigh Dickinson,NEC,1291,17.4,28,32,87.5,75.0,21,261,535,48.8,27.2,71,5,10,50.0,81,253,32.0,18.5,15,148,461,32.1,79.7,118,35.7,19.6,0.8,41.4,2.5
2014,85,Florida A&M,MEAC,1315,16.4,8,12,66.7,50.0,4,205,370,55.4,34.1,70,39,50,78.0,141,484,29.1,29.8,42,133,399,33.3,75.2,100,30.3,36.8,3.8,28.1,0.9
2014,86,Florida Atlantic,CUSA,1553,21.6,39,44,88.6,71.8,28,253,458,55.2,33.2,84,9,12,75.0,176,489,36.0,36.4,64,182,550,33.1,87.4,159,35.4,31.5,0.8,29.5,2.8
2014,87,Florida,SEC,1942,24.5,83,92,90.2,79.5,66,305,507,60.2,40.3,123,27,49,55.1,239,617,38.7,30.5,73,244,677,36.0,87.7,214,34.9,31.8,2.5,26.1,4.7
2014,88,Florida Gulf Coast,ASUN,1089,19.5,44,53,83.0,59.1,26,182,354,51.4,35.2,64,13,16,81.3,148,334,44.3,20.3,30,100,332,30.1,92.0,92,30.5,30.7,1.5,32.5,4.9
2014,89,Florida International,CUSA,1634,19.5,41,45,91.1,65.9,27,395,686,57.6,33.7,133,24,30,80.0,127,405,31.4,25.2,32,147,468,31.4,86.4,127,28.6,24.8,1.8,42.0,2.8
2014,90,Florida State,ACC,1707,19.9,97,108,89.8,68.0,66,287,526,54.6,33.4,96,29,42,69.0,200,574,34.8,26.5,53,177,457,38.7,70.1,124,26.8,33.6,2.5,30.8,6.3
2014,91,Fordham,A-10,1631,19.7,21,26,80.8,76.2,16,249,482,51.7,38.2,95,7,15,46.7,183,509,36.0,37.7,69,181,599,30.2,77.9,141,36.7,31.2,0.9,29.6,1.6
2014,92,Fresno State,Mountain West,2006,21.3,60,70,85.7,56.7,34,274,497,55.1,30.7,84,12,18,66.7,252,662,38.1,34.1,86,275,759,36.2,81.5,224,37.8,33.0,0.9,24.8,3.5
2014,93,Furman,SoCon,1294,17.7,19,26,73.1,63.2,12,250,434,57.6,28.0,70,3,9,33.3,167,416,40.1,27.5,46,128,409,31.3,78.9,101,31.6,32.1,0.7,33.5,2.0
2014,94,Gardner-Webb,Big South,1723,26.0,44,51,86.3,84.1,37,333,534,62.4,50.2,167,21,28,75.0,215,639,33.6,49.8,107,161,471,34.2,85.1,137,27.3,37.1,1.6,31.0,3.0
2014,95,George Mason,A-10,1502,19.6,24,26,92.3,45.8,11,278,454,61.2,38.8,108,10,17,58.8,216,634,34.1,33.8,73,134,371,36.1,76.9,103,24.7,42.2,1.1,30.2,1.7
2014,96,George Washington,A-10,1561,24.8,57,60,95.0,77.2,44,298,505,59.0,41.6,124,31,42,73.8,172,508,33.9,46.5,80,156,446,35.0,89.1,139,28.6,32.5,2.7,32.4,3.8
2014,97,Georgetown,Big East,1466,21.5,41,47,87.2,73.2,30,259,443,58.5,49.0,127,18,24,75.0,191,494,38.7,26.2,50,151,458,33.0,71.5,108,31.2,33.7,1.6,30.2,3.2
2014,98,Georgia,SEC,1718,19.2,59,62,95.2,59.3,35,301,497,60.6,36.9,111,59,85,69.4,173,601,28.8,29.5,51,166,473,35.1,79.5,132,27.5,35.0,4.9,28.9,3.6
2014,99,Georgia Southern,SoCon,1705,17.2,25,29,86.2,56.0,14,364,665,54.7,31.3,114,7,8,87.5,125,367,34.1,12.8,16,215,636,33.8,69.3,149,37.3,21.5,0.5,39.0,1.7
2014,100,Georgia State,Sun Belt,1801,23.4,67,74,90.5,77.6,52,323,540,59.8,35.6,115,16,24,66.7,196,531,36.9,21.9,43,233,632,36.9,90.6,211,35.1,29.5,1.3,30.0,4.1
2014,101,Georgia Tech,ACC,1620,23.1,48,55,87.3,79.2,38,253,438,57.8,46.6,118,20,34,58.8,218,611,35.7,39.9,87,155,482,32.2,84.5,131,29.8,37.7,2.1,27.0,3.4
2014,102,Gonzaga,WCC,1902,26.4,55,58,94.8,83.6,46,410,665,61.7,41.2,169,15,27,55.6,215,533,40.3,35.3,76,247,619,39.9,85.8,212,32.5,28.0,1.4,35.0,3.0
2014,103,Grambling,SWAC,601,16.8,11,13,84.6,90.9,10,73,158,46.2,26.0,19,2,5,40.0,66,218,30.3,30.3,20,66,207,31.9,78.8,52,34.4,36.3,0.8,26.3,2.2
2014,104,Grand Canyon,WAC,1237,25.2,16,19,84.2,87.5,14,264,465,56.8,45.8,121,5,5,100.0,98,288,34.0,37.8,37,166,460,36.1,84.3,140,37.2,23.3,0.4,37.6,1.5
2014,105,Green Bay,Horizon,1616,27.4,94,104,90.4,75.5,71,317,545,58.2,44.5,141,15,20,75.0,196,552,35.5,52.6,103,142,395,35.9,90.1,128,24.4,34.2,1.2,33.7,6.4
2014,106,Hampton,MEAC,1277,20.2,51,58,87.9,66.7,34,202,439,46.0,33.7,68,21,32,65.6,148,376,39.4,35.8,53,121,372,32.5,85.1,103,29.1,29.4,2.5,34.4,4.5
2014,107,Harvard,Ivy,1510,26.6,73,78,93.6,78.1,57,292,512,57.0,49.3,144,8,16,50.0,166,476,34.9,28.9,48,171,428,40.0,88.9,152,28.3,31.5,1.1,33.9,5.2
2014,108,Hawai'i,Big West,1651,22.8,43,47,91.5,69.8,30,208,319,65.2,45.2,94,2,6,33.3,374,793,47.2,36.6,137,157,486,32.3,73.9,116,29.4,48.0,0.4,19.3,2.8
2014,109,High Point,Big South,1259,27.4,36,40,90.0,86.1,31,244,406,60.1,45.9,112,19,24,79.2,158,432,36.6,46.2,73,145,357,40.6,89.0,129,28.4,34.3,1.9,32.2,3.2
2014,110,Hofstra,CAA,1517,19.6,32,33,97.0,78.1,25,247,463,53.3,34.8,86,6,14,42.9,149,429,34.7,20.1,30,198,578,34.3,78.8,156,38.1,28.3,0.9,30.5,2.2
2014,111,Holy Cross,Patriot,1468,20.8,36,41,87.8,66.7,24,239,482,49.6,30.5,73,2,3,66.7,161,424,38.0,35.4,57,180,518,34.7,84.4,152,35.3,28.9,0.2,32.8,2.8
2014,112,Houston Christian,Southland,1679,22.3,16,18,88.9,81.3,13,313,533,58.7,53.0,166,3,5,60.0,232,681,34.1,27.6,64,153,442,34.6,86.3,132,26.3,40.6,0.3,31.7,1.1
2014,113,Houston,American,1519,27.2,90,100,90.0,82.2,74,234,382,61.3,47.4,111,12,20,60.0,181,530,34.2,35.4,64,184,487,37.8,89.1,164,32.1,34.9,1.3,25.1,6.6
2014,114,Howard,MEAC,718,15.3,15,22,68.2,66.7,10,89,228,39.0,24.7,22,6,8,75.0,73,243,30.0,37.0,27,67,217,30.9,76.1,51,30.2,33.8,1.1,31.8,3.1
2014,115,IU Indianapolis,Summit,1306,19.4,11,12,91.7,63.6,7,213,352,60.5,37.6,80,5,12,41.7,245,593,41.3,31.0,76,103,337,30.6,88.3,91,25.8,45.4,0.9,27.0,0.9
2014,116,Idaho State,Big Sky,1485,21.9,21,26,80.8,90.5,19,302,563,53.6,39.1,118,4,4,100.0,179,455,39.3,36.9,66,158,437,36.2,77.2,122,29.4,30.6,0.3,37.9,1.8
2014,117,Idaho,Big Sky,1368,20.9,17,21,81.0,70.6,12,287,519,55.3,36.9,106,9,12,75.0,137,371,36.9,29.9,41,161,445,36.2,78.9,127,32.5,27.1,0.9,37.9,1.5
2014,117,Idaho,WAC,1368,20.9,17,21,81.0,70.6,12,287,519,55.3,36.9,106,9,12,75.0,137,371,36.9,29.9,41,161,445,36.2,78.9,127,32.5,27.1,0.9,37.9,1.5
2014,118,Illinois,Big Ten,1875,17.8,55,68,80.9,70.9,39,244,416,58.7,20.5,50,36,66,54.5,227,685,33.1,30.4,69,205,640,32.0,85.4,175,34.1,36.5,3.5,22.2,3.6
2014,119,Illinois State,MVC,1757,21.3,28,34,82.4,89.3,25,275,465,59.1,40.7,112,21,28,75.0,165,502,32.9,26.7,44,229,728,31.5,84.3,193,41.4,28.6,1.6,26.5,1.9
2014,120,Incarnate Word,Southland,1118,26.0,20,20,100.0,75.0,15,275,448,61.4,43.3,119,1,2,50.0,108,294,36.7,42.6,46,137,354,38.7,81.0,111,31.7,26.3,0.2,40.1,1.8
2014,121,Indiana,Big Ten,1685,20.8,81,87,93.1,71.6,58,296,551,53.7,39.2,116,29,43,67.4,176,498,35.3,33.0,58,175,506,34.6,68.0,119,30.0,29.6,2.6,32.7,5.2
2014,122,Indiana State,MVC,1815,23.9,50,62,80.6,52.0,26,304,495,61.4,44.1,134,24,36,66.7,219,591,37.1,35.2,77,219,631,34.7,90.0,197,34.8,32.6,2.0,27.3,3.4
2014,123,Iona,MAAC,1883,29.5,33,37,89.2,48.5,16,423,699,60.5,47.3,200,8,16,50.0,126,306,41.2,38.1,48,323,825,39.2,90.4,292,43.8,16.3,0.8,37.1,2.0
2014,124,Iowa,Big Ten,1976,26.6,96,106,90.6,78.1,75,329,530,62.1,47.1,155,38,66,57.6,263,729,36.1,46.0,121,190,545,34.9,91.6,174,27.6,36.9,3.3,26.8,5.4
2014,125,Iowa State,Big 12,2240,29.5,50,54,92.6,88.0,44,469,717,65.4,55.7,261,32,50,64.0,210,581,36.1,43.3,91,301,838,35.9,87.7,264,37.4,25.9,2.2,32.0,2.4
