season,teamId,team,conference,trackedShots,assistedPct,dunks_made,dunks_attempted,dunks_pct,dunks_assistedPct,dunks_assisted,layups_made,layups_attempted,layups_pct,layups_assistedPct,layups_assisted,tipIns_made,tipIns_attempted,tipIns_pct,twoPointJumpers_made,twoPointJumpers_attempted,twoPointJumpers_pct,twoPointJumpers_assistedPct,twoPointJumpers_assisted,threePointJumpers_made,threePointJumpers_attempted,threePointJumpers_pct,threePointJumpers_assistedPct,threePointJumpers_assisted,attemptsBreakdown_threePointJumpers,attemptsBreakdown_twoPointJumpers,attemptsBreakdown_tipIns,attemptsBreakdown_layups,attemptsBreakdown_dunks,athleteId,athleteName
2021,2,Air Force,Mountain West,46,28.3,1,1,100.0,0.0,0,5,10,50.0,60.0,3,0,0,0.0,4,8,50.0,25.0,1,9,27,33.3,100.0,9,58.7,17.4,0.0,21.7,2.2,28102,Abe Kinrade
2021,2,Air Force,Mountain West,82,31.7,9,10,90.0,88.9,8,16,26,61.5,62.5,10,0,0,0.0,1,10,10.0,0.0,0,10,36,27.8,80.0,8,43.9,12.2,0.0,31.7,12.2,32471,Keaton Van Soelen
2021,2,Air Force,Mountain West,116,29.3,4,4,100.0,75.0,3,20,37,54.1,70.0,14,0,0,0.0,13,29,44.8,23.1,3,14,46,30.4,100.0,14,39.7,25.0,0.0,31.9,3.4,32472,Ameka Akaya
2021,2,Air Force,Mountain West,186,24.7,3,3,100.0,33.3,1,34,55,61.8,52.9,18,0,0,0.0,14,44,31.8,14.3,2,26,84,31.0,96.2,25,45.2,23.7,0.0,29.6,1.6,32473,Chris Joyce
2021,2,Air Force,Mountain West,24,16.7,0,0,0.0,0.0,0,0,3,0.0,0.0,0,0,0,0.0,3,5,60.0,0.0,0,5,16,31.3,80.0,4,66.7,20.8,0.0,12.5,0.0,32474,Mason Taylor
2021,2,Air Force,Mountain West,1,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,32475,Solomon Pierre-Louis
2021,2,Air Force,Mountain West,2,0.0,0,0,0.0,0.0,0,1,2,50.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,100.0,0.0,32476,Nick Rene
2021,3,Akron,MAC,3,0.0,1,1,100.0,0.0,0,0,1,0.0,0.0,0,0,0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0.0,33.3,0.0,33.3,33.3,464,Aziz Bandaogo
2021,3,Akron,MAC,81,24.7,0,0,0.0,0.0,0,11,14,78.6,18.2,2,0,0,0.0,3,5,60.0,0.0,0,20,62,32.3,90.0,18,76.5,6.2,0.0,17.3,0.0,1876,Mikal Dawson
2021,3,Akron,MAC,29,24.1,1,1,100.0,100.0,1,6,9,66.7,33.3,2,0,0,0.0,0,1,0.0,0.0,0,4,18,22.2,100.0,4,62.1,3.4,0.0,31.0,3.4,15226,Jermaine Marshall
2021,3,Akron,MAC,105,47.6,21,22,95.5,85.7,18,53,76,69.7,54.7,29,0,0,0.0,3,6,50.0,100.0,3,0,1,0.0,0.0,0,1.0,5.7,0.0,72.4,21.0,16965,Enrique Freeman
2021,3,Akron,MAC,78,12.8,3,6,50.0,100.0,3,18,40,45.0,16.7,3,0,0,0.0,10,16,62.5,30.0,3,1,16,6.3,100.0,1,20.5,20.5,0.0,51.3,7.7,16967,Greg Tribble
2021,3,Akron,MAC,133,19.5,1,1,100.0,100.0,1,17,24,70.8,23.5,4,0,0,0.0,18,41,43.9,5.6,1,23,67,34.3,87.0,20,50.4,30.8,0.0,18.0,0.8,16969,Ali Ali
2021,3,Akron,MAC,56,7.1,0,0,0.0,0.0,0,7,26,26.9,14.3,1,0,0,0.0,5,13,38.5,0.0,0,4,17,23.5,75.0,3,30.4,23.2,0.0,46.4,0.0,20351,Garvin Clarke
2021,3,Akron,MAC,5,40.0,0,0,0.0,0.0,0,3,4,75.0,66.7,2,0,0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,20.0,0.0,0.0,80.0,0.0,21392,Taylor Currie
2021,3,Akron,MAC,233,31.8,0,0,0.0,0.0,0,5,10,50.0,40.0,2,0,0,0.0,13,37,35.1,23.1,3,74,186,39.8,93.2,69,79.8,15.9,0.0,4.3,0.0,22407,Bryan Trimble Jr.
2021,3,Akron,MAC,68,17.6,2,2,100.0,0.0,0,17,22,77.3,23.5,4,0,0,0.0,4,10,40.0,25.0,1,10,34,29.4,70.0,7,50.0,14.7,0.0,32.4,2.9,25809,Michael Wynn
2021,3,Akron,MAC,88,43.2,18,21,85.7,83.3,15,36,54,66.7,55.6,20,0,0,0.0,4,13,30.8,75.0,3,0,0,0.0,0.0,0,0.0,14.8,0.0,61.4,23.9,33460,Camron Reece
2021,3,Akron,MAC,403,8.4,0,0,0.0,0.0,0,61,137,44.5,3.3,2,0,0,0.0,44,92,47.8,2.3,1,58,174,33.3,53.4,31,43.2,22.8,0.0,34.0,0.0,33461,Loren Cristian Jackson
2021,3,Akron,MAC,127,18.1,2,2,100.0,0.0,0,14,26,53.8,21.4,3,0,0,0.0,7,26,26.9,42.9,3,22,73,30.1,77.3,17,57.5,20.5,0.0,20.5,1.6,33462,Maishe Dailey
2021,3,Akron,MAC,4,25.0,0,0,0.0,0.0,0,1,1,100.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,1,3,33.3,100.0,1,75.0,0.0,0.0,25.0,0.0,33463,Tre Edwards
2021,4,Alabama A&M,SWAC,52,26.9,0,0,0.0,0.0,0,2,5,40.0,50.0,1,0,0,0.0,2,7,28.6,50.0,1,12,40,30.0,100.0,12,76.9,13.5,0.0,9.6,0.0,8650,London Riley
2021,4,Alabama A&M,SWAC,117,15.4,0,0,0.0,0.0,0,12,25,48.0,25.0,3,0,0,0.0,21,43,48.8,14.3,3,16,49,32.7,75.0,12,41.9,36.8,0.0,21.4,0.0,15228,Garrett Hicks
2021,4,Alabama A&M,SWAC,125,32.0,4,5,80.0,100.0,4,48,78,61.5,47.9,23,1,1,100.0,18,41,43.9,72.2,13,0,0,0.0,0.0,0,0.0,32.8,0.8,62.4,4.0,16334,Jalen Johnson
2021,4,Alabama A&M,SWAC,39,20.5,0,0,0.0,0.0,0,11,23,47.8,63.6,7,0,0,0.0,2,15,13.3,50.0,1,0,1,0.0,0.0,0,2.6,38.5,0.0,59.0,0.0,17724,EJ Williams
2021,4,Alabama A&M,SWAC,81,19.8,0,0,0.0,0.0,0,8,16,50.0,50.0,4,0,0,0.0,7,27,25.9,42.9,3,11,38,28.9,81.8,9,46.9,33.3,0.0,19.8,0.0,17726,Dailin Smith
2021,4,Alabama A&M,SWAC,40,17.5,0,0,0.0,0.0,0,7,18,38.9,28.6,2,0,0,0.0,1,9,11.1,0.0,0,5,13,38.5,100.0,5,32.5,22.5,0.0,45.0,0.0,17729,Cameron Tucker
2021,4,Alabama A&M,SWAC,90,3.3,0,0,0.0,0.0,0,5,16,31.3,0.0,0,0,0,0.0,16,42,38.1,0.0,0,9,32,28.1,33.3,3,35.6,46.7,0.0,17.8,0.0,19536,Jevon Tatum
2021,4,Alabama A&M,SWAC,1,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,20668,Tremere Brown
2021,4,Alabama A&M,SWAC,15,6.7,0,0,0.0,0.0,0,1,1,100.0,0.0,0,0,0,0.0,1,10,10.0,100.0,1,0,4,0.0,0.0,0,26.7,66.7,0.0,6.7,0.0,22653,Brandon Powell
2021,4,Alabama A&M,SWAC,19,31.6,2,2,100.0,100.0,2,6,7,85.7,16.7,1,0,0,0.0,3,3,100.0,66.7,2,1,7,14.3,100.0,1,36.8,15.8,0.0,36.8,10.5,26817,Anjay Cortez
2021,4,Alabama A&M,SWAC,8,37.5,0,0,0.0,0.0,0,1,1,100.0,100.0,1,0,0,0.0,1,1,100.0,0.0,0,2,6,33.3,100.0,2,75.0,12.5,0.0,12.5,0.0,26818,Myles Parker
2021,4,Alabama A&M,SWAC,10,40.0,2,2,100.0,50.0,1,0,2,0.0,0.0,0,0,0,0.0,3,6,50.0,100.0,3,0,0,0.0,0.0,0,0.0,60.0,0.0,20.0,20.0,26820,Abba Lawal
2021,4,Alabama A&M,SWAC,2,50.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,1,2,50.0,100.0,1,100.0,0.0,0.0,0.0,0.0,32551,Brandon Miller
2021,4,Alabama A&M,SWAC,26,34.6,0,0,0.0,0.0,0,3,6,50.0,66.7,2,0,0,0.0,3,11,27.3,66.7,2,5,9,55.6,100.0,5,34.6,42.3,0.0,23.1,0.0,32552,Brandon Houston
2021,5,Alabama,SEC,89,31.5,10,11,90.9,80.0,8,28,51,54.9,64.3,18,5,6,83.3,4,12,33.3,25.0,1,1,9,11.1,100.0,1,10.1,13.5,6.7,57.3,12.4,5577,Juwan Gary
2021,5,Alabama,SEC,14,50.0,3,3,100.0,100.0,3,3,8,37.5,33.3,1,0,0,0.0,3,3,100.0,100.0,3,0,0,0.0,0.0,0,0.0,21.4,0.0,57.1,21.4,6152,Keon Ambrose-Hylton
2021,5,Alabama,SEC,1,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,7529,Delaney Heard
2021,5,Alabama,SEC,295,11.9,0,0,0.0,0.0,0,71,121,58.7,7.0,5,0,0,0.0,18,54,33.3,0.0,0,52,120,43.3,57.7,30,40.7,18.3,0.0,41.0,0.0,16571,Jahvon Quinerly
2021,5,Alabama,SEC,29,24.1,2,2,100.0,0.0,0,2,5,40.0,50.0,1,0,0,0.0,1,2,50.0,100.0,1,7,20,35.0,71.4,5,69.0,6.9,0.0,17.2,6.9,20035,Darius Miles
2021,5,Alabama,SEC,1,0.0,0,0,0.0,0.0,0,1,1,100.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,100.0,0.0,20037,Jaden Quinerly
2021,5,Alabama,SEC,5,40.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,2,5,40.0,100.0,2,100.0,0.0,0.0,0.0,0.0,21217,Britton Johnson
2021,5,Alabama,SEC,80,17.5,1,2,50.0,100.0,1,16,40,40.0,43.8,7,0,0,0.0,5,12,41.7,0.0,0,6,26,23.1,100.0,6,32.5,15.0,0.0,50.0,2.5,21501,James Rojas
2021,5,Alabama,SEC,119,28.6,8,8,100.0,62.5,5,21,38,55.3,33.3,7,1,1,100.0,9,18,50.0,22.2,2,21,54,38.9,95.2,20,45.4,15.1,0.8,31.9,6.7,25789,Keon Ellis
2021,5,Alabama,SEC,376,20.7,0,0,0.0,0.0,0,68,123,55.3,20.6,14,3,3,100.0,20,66,30.3,20.0,4,63,184,34.2,95.2,60,48.9,17.6,0.8,32.7,0.0,25790,Jaden Shackelford
2021,5,Alabama,SEC,3,33.3,0,0,0.0,0.0,0,1,1,100.0,100.0,1,0,0,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,0,66.7,0.0,0.0,33.3,0.0,25791,Tyler Barnes
2021,5,Alabama,SEC,106,29.2,3,4,75.0,33.3,1,20,28,71.4,45.0,9,1,2,50.0,1,8,12.5,0.0,0,21,64,32.8,100.0,21,60.4,7.5,1.9,26.4,3.8,32096,Jordan Bruner
2021,5,Alabama,SEC,289,13.8,21,25,84.0,71.4,15,66,142,46.5,12.1,8,8,10,80.0,13,55,23.6,23.1,3,20,57,35.1,70.0,14,19.7,19.0,3.5,49.1,8.7,32097,Herbert Jones
2021,5,Alabama,SEC,331,24.5,10,12,83.3,80.0,8,34,62,54.8,23.5,8,4,6,66.7,15,43,34.9,20.0,3,77,208,37.0,80.5,62,62.8,13.0,1.8,18.7,3.6,32098,John Petty Jr.
2021,5,Alabama,SEC,180,28.3,8,10,80.0,75.0,6,19,35,54.3,57.9,11,3,4,75.0,1,7,14.3,100.0,1,35,124,28.2,94.3,33,68.9,3.9,2.2,19.4,5.6,32099,Alex Reese
2021,5,Alabama,SEC,195,27.2,4,4,100.0,50.0,2,28,48,58.3,35.7,10,2,4,50.0,7,26,26.9,42.9,3,43,113,38.1,88.4,38,57.9,13.3,2.1,24.6,2.1,32100,Joshua Primo
2021,5,Alabama,SEC,10,0.0,0,0,0.0,0.0,0,1,4,25.0,0.0,0,1,1,100.0,0,2,0.0,0.0,0,0,3,0.0,0.0,0,30.0,20.0,10.0,40.0,0.0,32101,Kendall Wall
2021,6,Alabama State,SWAC,56,17.9,5,5,100.0,40.0,2,12,23,52.2,41.7,5,1,1,100.0,6,25,24.0,50.0,3,0,2,0.0,0.0,0,3.6,44.6,1.8,41.1,8.9,16561,Jordan O'Neal
2021,6,Alabama State,SWAC,61,14.8,0,0,0.0,0.0,0,14,28,50.0,21.4,3,0,0,0.0,1,11,9.1,0.0,0,6,22,27.3,100.0,6,36.1,18.0,0.0,45.9,0.0,20683,E.J. Clark
2021,6,Alabama State,SWAC,144,19.4,8,11,72.7,75.0,6,41,85,48.2,39.0,16,1,1,100.0,16,47,34.0,37.5,6,0,0,0.0,0.0,0,0.0,32.6,0.7,59.0,7.6,26408,Brandon Battle
2021,6,Alabama State,SWAC,51,15.7,0,0,0.0,0.0,0,5,12,41.7,0.0,0,0,0,0.0,5,13,38.5,0.0,0,8,26,30.8,100.0,8,51.0,25.5,0.0,23.5,0.0,26876,DJ Jackson
2021,6,Alabama State,SWAC,90,20.0,0,0,0.0,0.0,0,5,12,41.7,20.0,1,0,0,0.0,2,18,11.1,0.0,0,23,60,38.3,73.9,17,66.7,20.0,0.0,13.3,0.0,26878,Kevion Stewart
2021,6,Alabama State,SWAC,105,19.0,0,0,0.0,0.0,0,3,11,27.3,33.3,1,0,0,0.0,17,39,43.6,23.5,4,19,55,34.5,78.9,15,52.4,37.1,0.0,10.5,0.0,27377,LaTrell Tate
2021,6,Alabama State,SWAC,50,28.0,1,1,100.0,0.0,0,6,9,66.7,33.3,2,0,0,0.0,2,11,18.2,100.0,2,10,29,34.5,100.0,10,58.0,22.0,0.0,18.0,2.0,34177,Jordan Cousin
2021,6,Alabama State,SWAC,8,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,0,0,0,0.0,0,2,0.0,0.0,0,0,4,0.0,0.0,0,50.0,25.0,0.0,25.0,0.0,34178,Christopher Dumas
2021,6,Alabama State,SWAC,9,11.1,0,0,0.0,0.0,0,0,2,0.0,0.0,0,0,0,0.0,1,7,14.3,100.0,1,0,0,0.0,0.0,0,0.0,77.8,0.0,22.2,0.0,34180,Mike Stone
2021,6,Alabama State,SWAC,2,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,2,0.0,0.0,0,0,0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,34198,Devin Jackson
2021,7,Alcorn State,SWAC,90,8.9,0,0,0.0,0.0,0,16,32,50.0,0.0,0,0,0,0.0,11,33,33.3,9.1,1,10,25,40.0,70.0,7,27.8,36.7,0.0,35.6,0.0,4765,Byron Joshua
2021,7,Alcorn State,SWAC,1,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,100.0,0.0,10450,KJ Riley
2021,7,Alcorn State,SWAC,22,22.7,0,0,0.0,0.0,0,1,2,50.0,0.0,0,0,0,0.0,3,3,100.0,0.0,0,5,17,29.4,100.0,5,77.3,13.6,0.0,9.1,0.0,14919,Myson Lowe
2021,7,Alcorn State,SWAC,82,26.8,3,3,100.0,66.7,2,15,29,51.7,33.3,5,3,3,100.0,8,26,30.8,62.5,5,10,21,47.6,100.0,10,25.6,31.7,3.7,35.4,3.7,20592,Tyree Corbett
2021,7,Alcorn State,SWAC,52,13.5,0,0,0.0,0.0,0,4,11,36.4,50.0,2,1,1,100.0,4,17,23.5,0.0,0,5,23,21.7,100.0,5,44.2,32.7,1.9,21.2,0.0,21941,Oddyst Walker
2021,7,Alcorn State,SWAC,16,6.3,0,0,0.0,0.0,0,2,8,25.0,50.0,1,0,0,0.0,2,7,28.6,0.0,0,0,1,0.0,0.0,0,6.3,43.8,0.0,50.0,0.0,25872,Justin Thomas
2021,7,Alcorn State,SWAC,5,0.0,0,0,0.0,0.0,0,1,4,25.0,0.0,0,0,0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0.0,20.0,0.0,80.0,0.0,25877,Tajah Fraley
2021,7,Alcorn State,SWAC,15,13.3,0,0,0.0,0.0,0,4,8,50.0,25.0,1,1,1,100.0,1,4,25.0,100.0,1,0,2,0.0,0.0,0,13.3,26.7,6.7,53.3,0.0,30474,Malik Hardmon
2021,7,Alcorn State,SWAC,23,52.2,4,5,80.0,100.0,4,9,10,90.0,55.6,5,0,0,0.0,3,8,37.5,100.0,3,0,0,0.0,0.0,0,0.0,34.8,0.0,43.5,21.7,31648,Anthony Fairley
2021,7,Alcorn State,SWAC,79,16.5,0,0,0.0,0.0,0,0,5,0.0,0.0,0,0,0,0.0,11,21,52.4,18.2,2,17,53,32.1,64.7,11,67.1,26.6,0.0,6.3,0.0,31649,David Pierce
2021,7,Alcorn State,SWAC,88,9.1,0,1,0.0,0.0,0,11,21,52.4,18.2,2,0,0,0.0,24,53,45.3,20.8,5,3,13,23.1,33.3,1,14.8,60.2,0.0,23.9,1.1,31650,Troymain Crosby
2021,7,Alcorn State,SWAC,12,25.0,0,0,0.0,0.0,0,2,4,50.0,50.0,1,0,0,0.0,3,7,42.9,66.7,2,0,1,0.0,0.0,0,8.3,58.3,0.0,33.3,0.0,31651,Kobe Wilson
2021,7,Alcorn State,SWAC,17,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,3,11,27.3,0.0,0,0,6,0.0,0.0,0,35.3,64.7,0.0,0.0,0.0,31652,Arne Morris
2021,7,Alcorn State,SWAC,43,4.7,0,0,0.0,0.0,0,6,12,50.0,0.0,0,0,0,0.0,5,14,35.7,0.0,0,6,17,35.3,33.3,2,39.5,32.6,0.0,27.9,0.0,31653,Kurk Lee
2021,7,Alcorn State,SWAC,11,18.2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,1,4,25.0,100.0,1,1,7,14.3,100.0,1,63.6,36.4,0.0,0.0,0.0,31655,Jacoby Ross
2021,8,American University,Patriot,63,27.0,2,2,100.0,50.0,1,3,5,60.0,33.3,1,0,0,0.0,5,15,33.3,0.0,0,16,41,39.0,93.8,15,65.1,23.8,0.0,7.9,3.2,822,Johnny O'Neil
2021,8,American University,Patriot,34,23.5,2,2,100.0,100.0,2,10,13,76.9,40.0,4,1,1,100.0,2,10,20.0,50.0,1,1,8,12.5,100.0,1,23.5,29.4,2.9,38.2,5.9,3534,Matt Rogers
2021,8,American University,Patriot,24,8.3,0,0,0.0,0.0,0,3,5,60.0,0.0,0,0,0,0.0,3,10,30.0,33.3,1,1,9,11.1,100.0,1,37.5,41.7,0.0,20.8,0.0,3536,Colin Smalls
2021,8,American University,Patriot,9,33.3,0,0,0.0,0.0,0,3,5,60.0,33.3,1,0,0,0.0,3,3,100.0,33.3,1,1,1,100.0,100.0,1,11.1,33.3,0.0,55.6,0.0,15394,Lorenzo Donadio
2021,8,American University,Patriot,2,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,50.0,0.0,0.0,50.0,0.0,15397,Chris Gleaton
2021,8,American University,Patriot,49,18.4,0,0,0.0,0.0,0,4,9,44.4,25.0,1,0,1,0.0,4,15,26.7,25.0,1,7,24,29.2,100.0,7,49.0,30.6,2.0,18.4,0.0,22361,Connor Nelson
2021,8,American University,Patriot,43,16.3,0,0,0.0,0.0,0,4,9,44.4,0.0,0,0,0,0.0,2,9,22.2,0.0,0,9,25,36.0,77.8,7,58.1,20.9,0.0,20.9,0.0,22363,Ben Lubarsky
2021,8,American University,Patriot,127,22.8,0,0,0.0,0.0,0,13,24,54.2,30.8,4,0,0,0.0,11,21,52.4,0.0,0,38,82,46.3,65.8,25,64.6,16.5,0.0,18.9,0.0,22433,Jamir Harris
2021,8,American University,Patriot,80,25.0,1,1,100.0,100.0,1,12,30,40.0,25.0,3,0,0,0.0,8,18,44.4,25.0,2,14,31,45.2,100.0,14,38.8,22.5,0.0,37.5,1.3,27341,Stacy Beckton Jr.
2021,8,American University,Patriot,16,31.3,2,2,100.0,100.0,2,3,7,42.9,66.7,2,1,1,100.0,3,6,50.0,33.3,1,0,0,0.0,0.0,0,0.0,37.5,6.3,43.8,12.5,27343,Christian Lorng
2021,9,App State,Sun Belt,54,33.3,5,6,83.3,100.0,5,5,10,50.0,60.0,3,0,0,0.0,3,10,30.0,66.7,2,8,28,28.6,100.0,8,51.9,18.5,0.0,18.5,11.1,1352,CJ Huntley
2021,9,App State,Sun Belt,50,22.0,4,7,57.1,50.0,2,8,18,44.4,50.0,4,0,0,0.0,3,7,42.9,0.0,0,5,18,27.8,100.0,5,36.0,14.0,0.0,36.0,14.0,16650,Kendall Lewis
2021,9,App State,Sun Belt,197,17.8,10,12,83.3,80.0,8,66,125,52.8,31.8,21,0,0,0.0,16,50,32.0,25.0,4,3,10,30.0,66.7,2,5.1,25.4,0.0,63.5,6.1,17257,Donovan Gregory
2021,9,App State,Sun Belt,6,16.7,0,0,0.0,0.0,0,1,2,50.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,1,4,25.0,100.0,1,66.7,0.0,0.0,33.3,0.0,17260,Bryant Greene
2021,9,App State,Sun Belt,19,21.1,3,4,75.0,66.7,2,6,13,46.2,33.3,2,0,0,0.0,1,2,50.0,0.0,0,0,0,0.0,0.0,0,0.0,10.5,0.0,68.4,21.1,17261,Xavion Brown
