season,seasonLabel,teamId,team,conference,athleteId,name,position,games,starts,minutes,points,turnovers,fouls,assists,steals,blocks,usage,offensiveRating,defensiveRating,netRating,PORPAG,effectiveFieldGoalPct,trueShootingPct,assistsTurnoverRatio,freeThrowRate,offensiveReboundPct,fieldGoals_pct,fieldGoals_attempted,fieldGoals_made,twoPointFieldGoals_pct,twoPointFieldGoals_attempted,twoPointFieldGoals_made,threePointFieldGoals_pct,threePointFieldGoals_attempted,threePointFieldGoals_made,freeThrows_pct,freeThrows_attempted,freeThrows_made,rebounds_total,rebounds_defensive,rebounds_offensive,winShares_totalPer40,winShares_total,winShares_defensive,winShares_offensive
2016,20152016,3,Akron,MAC,53317,Isaiah Johnson,C,35,9,889,476,54,83,57,16,45,25.8,119.4,98.7,20.7,3.4,57.6,0.601,1.06,70.0,35.0,57.4,303,174,58.1,298,173,20.0,5,1,59.9,212,127,266,173,93,0.211,4.7,1.6,3.1
2016,20152016,3,Akron,MAC,53318,Mark Noble,G,5,0,14,2,2,2,0,1,0,17.7,40.2,72.9,-32.7,-0.4,33.3,0.333,0.0,0.0,0.0,33.3,3,1,50.0,2,1,0.0,1,0,0.0,0,0,1,1,0,0.0,0.0,0.1,-0.1
2016,20152016,3,Akron,MAC,53319,Carlitos Anderson,G,5,0,13,3,0,0,1,1,0,3.8,283.5,67.7,215.8,0.3,150.0,1.5,,0.0,0.0,100.0,1,1,0.0,0,0,100.0,1,1,0.0,0,0,3,3,0,0.308,0.1,0.1,0.0
2016,20152016,3,Akron,MAC,58080,Reggie McAdams,F,35,34,926,400,26,69,30,25,10,19.3,124.1,104.2,19.9,3.0,59.2,0.614,1.15,24.5,26.2,42.5,294,125,49.1,55,27,41.0,239,98,72.2,72,52,141,104,37,0.164,3.8,1.2,2.6
2016,20152016,3,Akron,MAC,58081,Pat Forsythe,C,22,19,433,190,33,51,13,16,31,25.0,99.0,95.3,3.7,0.9,48.4,0.522,0.39,36.3,33.6,48.4,157,76,48.7,156,76,0.0,1,0,66.7,57,38,107,71,36,0.12,1.3,0.9,0.4
2016,20152016,3,Akron,MAC,58082,Jake Kretzer,F,34,7,849,281,20,75,43,19,3,14.5,130.4,104.5,25.9,2.5,60.8,0.631,2.15,14.8,25.2,43.1,209,90,50.0,32,16,41.8,177,74,87.1,31,27,139,104,35,0.155,3.3,1.1,2.2
2016,20152016,4,Alabama A&M,SWAC,20391,Jesse Johnson,F,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,,
2016,20152016,4,Alabama A&M,SWAC,47870,Mohamed Sherif,F,13,0,72,9,9,8,1,1,1,17.1,46.4,179.9,-133.5,-0.6,20.0,0.303,0.11,110.0,23.1,20.0,10,2,20.0,10,2,0.0,0,0,45.5,11,5,13,10,3,-0.556,-1.0,-0.4,-0.6
2016,20152016,4,Alabama A&M,SWAC,47873,Marcus Merriweather,G,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,,
2016,20152016,4,Alabama A&M,SWAC,47976,Cezanne Carson,F,1,1,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,,
2016,20152016,4,Alabama A&M,SWAC,52517,Quinterian McConico,C,17,6,299,113,14,36,5,2,8,17.9,118.0,297.5,-179.5,1.5,64.5,0.663,0.36,27.6,24.2,64.5,76,49,64.5,76,49,0.0,0,0,71.4,21,15,62,47,15,-0.348,-2.6,-5.0,2.4
2016,20152016,4,Alabama A&M,SWAC,52518,Rakiya Battle,G,28,23,745,177,60,39,149,25,2,17.8,100.7,204.3,-103.6,1.0,36.8,0.471,2.48,55.6,23.2,31.1,151,47,33.0,91,30,28.3,60,17,78.6,84,66,69,53,16,-0.242,-4.5,-6.0,1.5
2016,20152016,4,Alabama A&M,SWAC,52520,Christopher Thomas,G,27,18,469,126,12,36,14,5,2,15.1,109.0,201.7,-92.7,0.9,50.9,0.524,1.17,20.9,35.8,44.5,110,49,59.3,59,35,27.5,51,14,60.9,23,14,67,43,24,-0.196,-2.3,-3.6,1.3
2016,20152016,4,Alabama A&M,SWAC,52521,Matthew Cotton,G,25,4,168,44,15,9,18,4,0,17.4,98.8,207.0,-108.2,0.2,46.8,0.553,1.2,64.5,36.8,38.7,31,12,46.7,15,7,31.3,16,5,75.0,20,15,19,12,7,-0.262,-1.1,-1.4,0.3
2016,20152016,4,Alabama A&M,SWAC,52522,Adrian Edwards,F,28,2,348,70,14,52,12,9,3,16.3,84.7,199.5,-114.8,-0.1,36.0,0.38,0.86,16.3,44.3,36.0,86,31,36.9,84,31,0.0,2,0,57.1,14,8,70,39,31,-0.356,-3.1,-2.6,-0.5
2016,20152016,4,Alabama A&M,SWAC,57430,Nicholas West,F,28,27,840,381,70,90,42,15,26,26.2,105.1,191.1,-86.0,2.1,48.7,0.557,0.6,60.4,29.5,45.6,270,123,51.0,208,106,27.4,62,17,72.4,163,118,220,155,65,-0.114,-2.4,-5.7,3.3
2016,20152016,4,Alabama A&M,SWAC,57431,Rashawn Green,G,18,14,245,85,9,26,9,5,0,18.1,111.8,207.2,-95.4,0.9,56.9,0.569,1.0,8.3,17.6,41.7,72,30,53.3,15,8,38.6,57,22,50.0,6,3,17,14,3,-0.18,-1.1,-2.0,0.9
2016,20152016,4,Alabama A&M,SWAC,57432,Ladarius Tabb,G,28,27,976,543,50,70,21,41,8,31.2,105.8,191.6,-85.8,3.1,49.0,0.522,0.42,35.6,29.1,44.2,450,199,51.7,302,156,29.1,148,43,63.8,160,102,199,141,58,-0.09,-2.2,-6.7,4.5
2016,20152016,4,Alabama A&M,SWAC,57433,Arthur Wade,G,28,11,599,103,18,78,29,24,8,11.1,102.0,201.6,-99.6,0.5,45.3,0.485,1.61,24.0,41.5,36.5,96,35,46.2,39,18,29.8,57,17,69.6,23,16,53,31,22,-0.26,-3.9,-4.7,0.8
2016,20152016,4,Alabama A&M,SWAC,57434,Jacob Perry,G,26,0,414,171,35,51,42,8,0,25.1,102.9,201.9,-99.0,0.9,47.2,0.539,1.2,58.7,30.8,39.7,126,50,52.5,59,31,28.4,67,19,70.3,74,52,26,18,8,-0.193,-2.0,-3.2,1.2
2016,20152016,4,Alabama A&M,SWAC,57435,Zachary Jackson,G,21,2,154,31,6,16,4,7,2,15.5,81.5,203.0,-121.5,-0.1,40.0,0.389,0.67,31.4,47.4,37.1,35,13,44.0,25,11,20.0,10,2,27.3,11,3,19,10,9,-0.39,-1.5,-1.2,-0.3
2016,20152016,4,Alabama A&M,SWAC,57436,Baryn Houston,G,13,0,78,11,3,8,4,3,0,10.9,86.9,154.8,-67.9,0.0,42.3,0.423,1.33,0.0,10.0,30.8,13,4,20.0,5,1,37.5,8,3,0.0,0,0,10,9,1,-0.154,-0.3,-0.3,0.0
2016,20152016,4,Alabama A&M,SWAC,57438,Tyler Davis,G,20,0,268,44,7,19,7,10,0,11.6,90.8,236.2,-145.4,0.1,40.8,0.422,1.0,14.3,50.0,30.6,49,15,62.5,8,5,24.4,41,10,57.1,7,4,18,9,9,-0.433,-2.9,-2.9,0.0
2016,20152016,4,Alabama A&M,SWAC,57439,Justin Colvin,G,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,,
2016,20152016,5,Alabama,SEC,35186,Brandon Austin,G,30,0,268,46,6,17,2,3,4,13.5,80.6,106.1,-25.5,-0.1,37.3,0.379,0.33,6.8,25.9,30.5,59,18,52.6,19,10,20.0,40,8,50.0,4,2,27,20,7,0.015,0.1,0.3,-0.2
2016,20152016,5,Alabama,SEC,37732,Dazon Ingram,G,7,7,179,54,24,24,23,8,3,20.7,90.3,94.0,-3.7,0.2,55.4,0.578,0.96,59.5,14.6,54.1,37,20,54.3,35,19,50.0,2,1,59.1,22,13,41,35,6,0.089,0.4,0.4,0.0
2016,20152016,5,Alabama,SEC,43056,Donta Hall,F,33,0,421,93,16,83,7,15,56,12.4,109.5,88.6,20.9,0.5,60.7,0.579,0.44,72.1,32.4,60.7,61,37,60.7,61,37,0.0,0,0,43.2,44,19,142,96,46,0.152,1.6,1.2,0.4
2016,20152016,5,Alabama,SEC,43057,Lawson Schaffer,G,16,0,32,8,1,3,2,1,0,21.4,83.2,110.4,-27.2,0.0,30.0,0.34,2.0,40.0,100.0,20.0,10,2,0.0,1,0,22.2,9,2,50.0,4,2,2,0,2,0.0,0.0,0.0,0.0
2016,20152016,5,Alabama,SEC,43060,Riley Norris,G,33,19,930,246,39,64,23,26,8,16.2,101.7,102.0,-0.3,1.0,47.8,0.513,0.59,34.6,30.7,37.0,208,77,36.4,88,32,37.5,120,45,65.3,72,47,176,122,54,0.09,2.1,1.4,0.7
2016,20152016,5,Alabama,SEC,43593,Christian Clark,F,9,0,13,0,2,1,0,0,0,12.1,19.8,113.5,-93.7,-0.2,0.0,0.0,0.0,0.0,100.0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,2,0,2,-0.308,-0.1,0.0,-0.1
2016,20152016,5,Alabama,SEC,43717,Justin Coleman,G,33,7,866,259,65,47,110,23,0,21.4,96.3,106.4,-10.1,0.8,38.3,0.464,1.69,33.7,12.3,30.0,243,73,34.4,96,33,27.2,147,40,89.0,82,73,65,57,8,0.06,1.3,0.9,0.4
2016,20152016,5,Alabama,SEC,51557,Michael Kessens,F,33,21,547,122,29,77,19,15,14,13.3,104.4,101.3,3.1,0.6,56.4,0.574,0.66,53.5,42.7,55.8,86,48,58.0,81,47,20.0,5,1,54.3,46,25,117,67,50,0.095,1.3,0.9,0.4
2016,20152016,5,Alabama,SEC,52732,Jimmie Taylor,F,33,33,694,172,41,85,13,17,59,15.8,93.4,97.6,-4.2,0.3,57.1,0.532,0.32,81.5,34.4,57.1,119,68,57.1,119,68,0.0,0,0,37.1,97,36,154,101,53,0.081,1.4,1.3,0.1
2016,20152016,5,Alabama,SEC,52733,Shannon Hale,F,28,12,688,301,58,64,14,13,7,27.4,93.0,106.7,-13.7,0.6,45.3,0.507,0.24,35.4,30.0,37.0,257,95,41.3,126,52,32.8,131,43,74.7,91,68,80,56,24,0.047,0.8,0.7,0.1
2016,20152016,5,Alabama,SEC,57249,Arthur Edwards,G,33,33,945,312,62,83,47,26,15,19.4,101.2,102.7,-1.5,1.2,55.0,0.563,0.76,15.8,14.5,41.3,259,107,45.6,79,36,39.4,180,71,65.9,41,27,124,106,18,0.093,2.2,1.4,0.8
2016,20152016,5,Alabama,SEC,57250,Retin Obasohan,G,33,33,1067,580,82,83,87,45,10,29.5,111.0,101.8,9.2,3.5,52.9,0.578,1.06,51.0,15.1,47.1,410,193,51.6,281,145,37.2,129,48,69.9,209,146,126,107,19,0.161,4.3,1.6,2.7
2016,20152016,6,Alabama State,SWAC,35519,Branden Johnson,F,1,0,0,0,0,1,0,0,0,,,,,,,,,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,,
2016,20152016,6,Alabama State,SWAC,45199,Joseff Smith,G,8,0,9,2,1,3,0,1,0,10.7,78.3,140.7,-62.4,0.0,100.0,1.0,0.0,0.0,,100.0,1,1,100.0,1,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016,20152016,6,Alabama State,SWAC,46360,Steve Rogers,G,31,17,747,203,30,65,34,18,5,17.9,93.2,140.6,-47.4,0.4,38.3,0.434,1.13,27.3,33.3,31.1,209,65,36.5,96,35,26.5,113,30,75.4,57,43,54,36,18,-0.08,-1.5,-1.6,0.1
2016,20152016,6,Alabama State,SWAC,46361,Terrance LeFlore,G,31,8,598,201,46,62,59,18,3,22.4,92.5,138.0,-45.5,0.3,41.0,0.458,1.28,29.9,20.4,33.5,194,65,30.5,118,36,38.2,76,29,72.4,58,42,54,43,11,-0.067,-1.0,-1.1,0.1
2016,20152016,6,Alabama State,SWAC,53292,Tony Armstrong,F,21,19,562,253,24,73,17,12,25,24.6,107.1,137.6,-30.5,1.9,47.3,0.514,0.71,45.4,29.8,47.3,205,97,47.3,205,97,0.0,0,0,63.4,93,59,124,87,37,0.036,0.5,-1.0,1.5
2016,20152016,6,Alabama State,SWAC,53294,Torloft Thomas,G,31,22,839,249,64,70,59,20,4,17.6,99.2,139.6,-40.4,0.8,47.6,0.545,0.92,51.6,26.0,37.6,186,70,40.2,82,33,35.6,104,37,75.0,96,72,77,57,20,-0.048,-1.0,-1.7,0.7
2016,20152016,6,Alabama State,SWAC,53295,Mikel Tyson,F,25,0,256,87,19,49,4,4,11,17.9,106.5,134.7,-28.2,0.5,59.6,0.612,0.21,56.1,43.4,59.6,57,34,59.6,57,34,0.0,0,0,59.4,32,19,76,43,33,0.016,0.1,-0.4,0.5
2016,20152016,6,Alabama State,SWAC,53296,Glenn Hollaway,F,25,4,296,55,5,42,8,3,20,8.1,128.7,140.2,-11.5,0.6,64.1,0.627,1.6,28.2,41.0,64.1,39,25,65.8,38,25,0.0,1,0,45.5,11,5,61,36,25,0.014,0.1,-0.6,0.7
2016,20152016,6,Alabama State,SWAC,53297,Corvon Butler,F,31,18,692,299,32,94,28,21,19,21.3,115.1,130.1,-15.0,2.0,55.2,0.574,0.88,26.6,38.8,54.9,233,128,56.7,224,127,11.1,9,1,67.7,62,42,183,112,71,0.087,1.5,-0.8,2.3
2016,20152016,6,Alabama State,SWAC,53299,Davante Pope,G,5,0,7,0,0,2,1,0,0,7.0,56.8,155.7,-98.9,-0.1,0.0,0.0,,0.0,0.0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,1,1,0,0.0,0.0,0.0,0.0
2016,20152016,6,Alabama State,SWAC,57913,Robert Ojeah,C,13,8,81,15,4,22,1,0,1,12.4,88.4,121.2,-32.8,0.0,50.0,0.47,0.25,75.0,40.9,50.0,12,6,50.0,12,6,0.0,0,0,33.3,9,3,22,13,9,0.0,0.0,0.0,0.0
2016,20152016,6,Alabama State,SWAC,57914,Chidozie Omile,G,25,10,302,74,19,40,14,9,6,19.8,78.0,133.4,-55.4,-0.4,35.4,0.375,0.74,24.7,26.4,31.5,89,28,36.2,58,21,22.6,31,7,50.0,22,11,53,39,14,-0.132,-1.0,-0.4,-0.6
2016,20152016,6,Alabama State,SWAC,57915,Jamel Waters,G,31,31,1066,494,80,65,134,55,2,25.0,110.6,133.1,-22.5,3.1,50.9,0.551,1.68,34.4,23.7,41.1,389,160,41.2,204,84,41.1,185,76,73.1,134,98,135,103,32,0.071,1.9,-1.5,3.4
2016,20152016,6,Alabama State,SWAC,57916,Bobby Brown,G,31,18,789,273,41,55,17,19,17,23.2,88.5,132.2,-43.7,0.0,40.0,0.424,0.41,15.6,26.8,34.9,301,105,40.7,182,74,26.1,119,31,68.1,47,32,179,131,48,-0.071,-1.4,-1.0,-0.4
2016,20152016,6,Alabama State,SWAC,57918,Nicholas Barnes,G,8,0,57,12,3,6,0,1,0,15.6,77.9,144.5,-66.6,-0.2,46.2,0.432,0.0,15.4,100.0,30.8,13,4,0.0,2,0,36.4,11,4,0.0,2,0,2,0,2,-0.14,-0.2,-0.1,-0.1
2016,20152016,7,Alcorn State,SWAC,42984,TyQuaylon Smith,F,13,0,40,11,1,8,1,0,1,13.5,117.3,199.8,-82.5,0.2,50.0,0.564,1.0,50.0,100.0,50.0,8,4,50.0,8,4,0.0,0,0,75.0,4,3,1,0,1,-0.2,-0.2,-0.3,0.1
2016,20152016,7,Alcorn State,SWAC,42985,Reginal Johnson,F,30,0,515,204,25,32,14,6,3,22.9,105.0,244.8,-139.8,1.1,48.1,0.505,0.56,22.3,47.0,44.6,184,82,47.9,144,69,32.5,40,13,65.9,41,27,83,44,39,-0.311,-4.0,-6.1,2.1
2016,20152016,7,Alcorn State,SWAC,47304,Juwan Henderson,G,5,1,48,9,5,10,4,1,0,20.4,62.0,168.6,-106.6,-0.7,26.9,0.305,0.8,30.8,12.5,23.1,13,3,40.0,5,2,12.5,8,1,50.0,4,2,8,7,1,-0.333,-0.4,-0.2,-0.2
2016,20152016,7,Alcorn State,SWAC,52532,DeAndré Davis,F,30,18,552,222,32,90,8,14,21,19.9,116.4,228.9,-112.5,1.6,60.4,0.617,0.25,38.3,56.7,58.4,154,90,60.4,139,84,40.0,15,6,61.0,59,36,134,58,76,-0.138,-1.9,-5.7,3.8
