season,seasonLabel,teamId,team,conference,athleteId,name,position,games,starts,minutes,points,turnovers,fouls,assists,steals,blocks,usage,offensiveRating,defensiveRating,netRating,PORPAG,effectiveFieldGoalPct,trueShootingPct,assistsTurnoverRatio,freeThrowRate,offensiveReboundPct,fieldGoals_pct,fieldGoals_attempted,fieldGoals_made,twoPointFieldGoals_pct,twoPointFieldGoals_attempted,twoPointFieldGoals_made,threePointFieldGoals_pct,threePointFieldGoals_attempted,threePointFieldGoals_made,freeThrows_pct,freeThrows_attempted,freeThrows_made,rebounds_total,rebounds_defensive,rebounds_offensive,winShares_totalPer40,winShares_total,winShares_defensive,winShares_offensive
2015,20142015,9,App State,Sun Belt,62821,Tab Hamilton,G,4,0,72,13,4,12,4,0,1,19.4,64.2,123.3,-59.1,-1.4,30.0,0.299,1.0,20.0,16.7,25.0,20,5,27.3,11,3,22.2,9,2,25.0,4,1,6,5,1,-0.111,-0.2,0.0,-0.2
2015,20142015,10,Arizona State,Pac-12,43287,Connor MacDougall,F,6,0,23,12,0,7,0,0,2,14.8,199.8,77.7,122.1,1.0,100.0,0.968,,125.0,0.0,100.0,4,4,100.0,4,4,0.0,0,0,80.0,5,4,4,4,0,0.348,0.2,0.1,0.1
2015,20142015,10,Arizona State,Pac-12,47671,Kodi Justice,G,18,7,229,83,19,22,28,5,2,21.3,107.0,99.4,7.6,0.8,55.3,0.582,1.47,18.2,27.3,42.4,66,28,37.9,29,11,45.9,37,17,83.3,12,10,22,16,6,0.122,0.7,0.4,0.3
2015,20142015,10,Arizona State,Pac-12,47672,Tra Holder,G,32,23,865,225,80,57,115,16,0,20.1,91.4,103.4,-12.0,0.3,35.0,0.462,1.44,74.9,13.0,31.7,183,58,34.6,133,46,24.0,50,12,70.8,137,97,69,60,9,0.055,1.2,1.2,0.0
2015,20142015,10,Arizona State,Pac-12,47674,Austin Witherill,G,3,0,5,3,0,1,0,0,0,30.2,117.6,61.2,56.4,0.2,50.0,0.5,,0.0,33.3,33.3,3,1,0.0,1,0,50.0,2,1,0.0,0,0,3,2,1,0.0,0.0,0.0,0.0
2015,20142015,10,Arizona State,Pac-12,47769,Chance Murray,G,29,0,250,69,20,22,31,4,4,19.4,96.4,100.9,-4.5,0.2,42.7,0.493,1.55,61.8,10.0,40.0,55,22,43.2,44,19,27.3,11,3,64.7,34,22,30,27,3,0.08,0.5,0.4,0.1
2015,20142015,10,Arizona State,Pac-12,56735,Willie Atwood,F,31,11,359,92,16,51,11,5,2,16.6,99.1,102.6,-3.5,0.3,41.8,0.484,0.69,68.5,37.0,34.2,73,25,33.3,42,14,35.5,31,11,62.0,50,31,54,34,20,0.078,0.7,0.5,0.2
2015,20142015,10,Arizona State,Pac-12,56736,Eric Jacobsen,F,34,34,972,282,61,122,32,19,41,15.7,109.5,97.9,11.6,1.5,62.6,0.631,0.52,84.0,41.6,62.6,163,102,62.6,163,102,0.0,0,0,56.9,137,78,202,118,84,0.128,3.1,1.8,1.3
2015,20142015,10,Arizona State,Pac-12,56737,Gerry Blakes,G,34,33,866,379,80,67,60,28,3,28.5,94.9,98.2,-3.3,0.8,46.1,0.501,0.75,21.1,13.9,40.5,346,140,46.5,217,101,30.2,129,39,82.2,73,60,144,124,20,0.088,1.9,1.6,0.3
2015,20142015,10,Arizona State,Pac-12,56738,Savon Goodman,F,25,21,654,281,51,71,19,20,9,23.8,105.4,97.3,8.1,1.7,57.8,0.588,0.37,45.7,34.9,57.8,199,115,57.8,199,115,0.0,0,0,56.0,91,51,189,123,66,0.141,2.3,1.3,1.0
