season,seasonLabel,teamId,team,conference,athleteId,name,position,games,starts,minutes,points,turnovers,fouls,assists,steals,blocks,usage,offensiveRating,defensiveRating,netRating,PORPAG,effectiveFieldGoalPct,trueShootingPct,assistsTurnoverRatio,freeThrowRate,offensiveReboundPct,fieldGoals_pct,fieldGoals_attempted,fieldGoals_made,twoPointFieldGoals_pct,twoPointFieldGoals_attempted,twoPointFieldGoals_made,threePointFieldGoals_pct,threePointFieldGoals_attempted,threePointFieldGoals_made,freeThrows_pct,freeThrows_attempted,freeThrows_made,rebounds_total,rebounds_defensive,rebounds_offensive,winShares_totalPer40,winShares_total,winShares_defensive,winShares_offensive
2023,20222023,1,Abilene Christian,WAC,747,Ali Dibba,G,30,11,615,289,34,34,22,28,3,25.4,102.0,101.4,0.6,1.2,48.0,0.52,0.65,28.3,33.3,47.4,247,117,50.2,227,114,15.0,20,3,74.3,70,52,93,62,31,0.111,1.7,1.0,0.7
2023,20222023,1,Abilene Christian,WAC,3746,Yuot Gai,C,16,0,84,26,4,9,7,2,3,15.1,119.8,95.1,24.7,0.4,55.0,0.586,1.75,25.0,52.4,55.0,20,11,64.7,17,11,0.0,3,0,80.0,5,4,21,10,11,0.19,0.4,0.2,0.2
2023,20222023,1,Abilene Christian,WAC,5094,Ja'Sean Jackson,G,30,1,517,101,35,47,49,21,2,15.4,82.0,103.0,-21.0,-0.3,39.7,0.409,1.4,14.7,21.7,32.8,116,38,45.8,48,22,23.5,68,16,52.9,17,9,46,36,10,0.023,0.3,0.7,-0.4
2023,20222023,1,Abilene Christian,WAC,6045,Leonardo Bettiol,F,24,0,140,95,14,27,5,6,3,33.9,103.5,99.8,3.7,0.5,56.5,0.584,0.36,40.6,55.6,56.5,69,39,56.5,69,39,0.0,0,0,60.7,28,17,27,12,15,0.114,0.4,0.2,0.2
2023,20222023,1,Abilene Christian,WAC,6049,Hunter Jack Madden,G,30,12,577,176,33,55,53,21,1,17.7,102.4,101.9,0.5,0.8,45.2,0.516,1.61,40.0,10.4,37.2,145,54,43.1,72,31,31.5,73,23,77.6,58,45,77,69,8,0.097,1.4,0.9,0.5
2023,20222023,1,Abilene Christian,WAC,6058,Colby Tanner,G,12,0,41,8,3,4,1,0,0,20.9,53.8,101.2,-47.4,-0.4,26.7,0.267,0.33,0.0,0.0,20.0,15,3,50.0,2,1,15.4,13,2,0.0,0,0,4,4,0,0.0,0.0,0.1,-0.1
2023,20222023,1,Abilene Christian,WAC,6661,Muodubem Muoneke,G,11,0,44,9,4,4,1,1,1,23.5,52.8,99.1,-46.3,-0.5,26.7,0.255,0.25,40.0,37.5,26.7,15,4,40.0,10,4,0.0,5,0,16.7,6,1,8,5,3,-0.091,-0.1,0.1,-0.2
2023,20222023,1,Abilene Christian,WAC,16869,Cameron Steele,F,29,6,473,175,15,37,15,16,4,17.1,117.0,102.8,14.2,1.3,58.5,0.595,1.0,18.4,35.2,45.6,136,62,51.9,52,27,41.7,84,35,64.0,25,16,71,46,25,0.135,1.6,0.7,0.9
2023,20222023,1,Abilene Christian,WAC,16870,Airion Simmons,F,29,18,691,277,53,88,82,33,19,23.8,99.6,97.9,1.7,1.1,48.4,0.506,1.55,16.9,18.9,40.8,255,104,45.8,142,65,34.5,113,39,69.8,43,30,111,90,21,0.11,1.9,1.3,0.6
2023,20222023,1,Abilene Christian,WAC,16872,JV Seat,G,15,0,72,33,5,9,2,5,0,25.4,100.1,95.8,4.3,0.2,45.0,0.506,0.4,20.0,53.8,40.0,30,12,50.0,18,9,25.0,12,3,100.0,6,6,13,6,7,0.167,0.3,0.2,0.1
2023,20222023,1,Abilene Christian,WAC,16873,Immanuel Allen,G,25,21,540,270,26,73,24,28,15,22.7,119.4,100.9,18.5,2.5,58.7,0.627,0.92,47.8,42.9,50.0,178,89,61.1,95,58,37.3,83,31,71.8,85,61,63,36,27,0.178,2.4,0.9,1.5
2023,20222023,1,Abilene Christian,WAC,21203,Damien Daniels,G,30,30,845,263,46,85,111,48,0,17.6,107.9,100.3,7.6,1.6,49.3,0.527,2.41,25.9,17.0,44.2,224,99,43.9,173,76,45.1,51,23,72.4,58,42,94,78,16,0.118,2.5,1.4,1.1
2023,20222023,1,Abilene Christian,WAC,21204,Tobias Cameron,G,30,28,755,297,67,83,72,39,10,19.5,113.2,99.1,14.1,2.0,59.8,0.658,1.07,45.7,31.6,52.1,188,98,57.5,120,69,42.6,68,29,83.7,86,72,133,91,42,0.148,2.8,1.3,1.5
2023,20222023,1,Abilene Christian,WAC,21205,Joe Pleasant,F,27,23,656,230,31,62,27,16,10,17.7,112.7,104.5,8.2,1.7,52.8,0.575,0.87,53.1,40.8,50.6,162,82,52.8,142,75,35.0,20,7,68.6,86,59,125,74,51,0.116,1.9,0.8,1.1
2023,20222023,2,Air Force,Mountain West,1987,Jake Murphy,G,9,0,30,2,3,5,2,1,0,25.2,28.0,108.6,-80.6,-0.8,10.0,0.1,0.67,0.0,0.0,10.0,10,1,33.3,3,1,0.0,7,0,0.0,0,0,1,1,0,-0.267,-0.2,0.0,-0.2
2023,20222023,2,Air Force,Mountain West,3459,Jake Heidbreder,G,32,32,1041,483,54,63,53,19,1,24.6,114.0,108.6,5.4,3.3,59.7,0.635,0.98,24.1,12.3,48.8,344,168,59.6,156,93,39.9,188,75,86.7,83,72,106,93,13,0.127,3.3,0.9,2.4
2023,20222023,2,Air Force,Mountain West,5539,Kellan Boylan,G,6,0,8,0,0,2,0,0,0,7.5,0.0,116.2,-116.2,-0.1,0.0,0.0,,0.0,,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023,20222023,2,Air Force,Mountain West,6817,Byron Brown,G,7,0,17,1,1,3,1,3,1,16.9,37.4,86.8,-49.4,-0.3,0.0,0.133,1.0,200.0,0.0,0.0,2,0,0.0,0,0,0.0,2,0,25.0,4,1,1,1,0,-0.235,-0.1,0.0,-0.1
2023,20222023,2,Air Force,Mountain West,6818,Jeffrey Mills,G,28,26,649,132,30,68,73,12,3,14.3,105.8,110.5,-4.7,0.9,49.1,0.517,2.43,25.2,32.8,43.5,115,50,51.4,72,37,30.2,43,13,65.5,29,19,58,39,19,0.068,1.1,0.5,0.6
2023,20222023,2,Air Force,Mountain West,6819,Ethan Taylor,G,31,30,928,221,60,61,96,28,7,17.1,96.1,106.2,-10.1,0.7,51.0,0.524,1.6,18.5,12.7,40.0,195,78,42.2,83,35,38.4,112,43,61.1,36,22,102,89,13,0.056,1.3,1.0,0.3
2023,20222023,2,Air Force,Mountain West,6822,Beau Becker,F,27,15,571,199,16,53,26,11,23,21.6,103.5,105.1,-1.6,1.1,50.5,0.516,1.63,13.7,21.5,41.8,182,76,50.6,87,44,33.7,95,32,60.0,25,15,93,73,20,0.091,1.3,0.7,0.6
2023,20222023,2,Air Force,Mountain West,6830,Solo Jones,F,1,0,1,0,0,0,0,0,0,0.0,,106.9,,,,,,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,0.0,
2023,20222023,2,Air Force,Mountain West,6835,Chase Beasley,G,9,0,21,7,1,0,1,0,0,13.9,149.4,107.4,42.0,0.3,100.0,0.902,1.0,66.7,42.9,100.0,3,3,100.0,3,3,0.0,0,0,50.0,2,1,7,4,3,0.19,0.1,0.0,0.1
2023,20222023,2,Air Force,Mountain West,7132,Marcell McCreary,G,29,5,425,109,25,34,18,19,6,16.6,96.7,103.6,-6.9,0.3,53.7,0.575,0.72,35.4,15.4,45.1,82,37,56.1,41,23,34.1,41,14,72.4,29,21,52,44,8,0.075,0.8,0.6,0.2
2023,20222023,2,Air Force,Mountain West,7387,Rytis Petraitis,F,32,16,851,332,51,85,87,30,23,22.9,116.8,100.6,16.2,2.8,52.4,0.593,1.71,77.0,26.8,48.3,209,101,53.5,157,84,32.7,52,17,70.2,161,113,198,145,53,0.174,3.7,1.4,2.3
2023,20222023,2,Air Force,Mountain West,7586,Corbin Green,F,24,12,463,156,35,56,35,16,34,21.8,100.6,101.9,-1.3,0.9,54.8,0.574,1.0,43.9,22.7,51.8,114,59,57.8,90,52,29.2,24,7,62.0,50,31,66,51,15,0.095,1.1,0.7,0.4
2023,20222023,2,Air Force,Mountain West,16214,Carter Murphy,G,31,2,546,224,37,54,34,21,6,24.7,102.5,104.7,-2.2,1.0,54.6,0.583,0.92,23.6,14.8,50.0,174,87,60.7,117,71,28.1,57,16,82.9,41,34,54,46,8,0.095,1.3,0.7,0.6
2023,20222023,2,Air Force,Mountain West,16987,Lucas Moerman,C,4,4,80,12,1,10,7,2,6,11.0,106.4,92.8,13.6,0.6,42.9,0.429,7.0,0.0,22.2,35.7,14,5,42.9,7,3,28.6,7,2,0.0,0,0,18,14,4,0.15,0.3,0.2,0.1
2023,20222023,2,Air Force,Mountain West,20710,Camden Vander Zwaag,G,32,17,679,231,23,26,49,18,9,17.5,122.8,107.3,15.5,2.1,61.2,0.645,2.13,19.4,25.4,48.5,165,80,59.4,64,38,41.6,101,42,90.6,32,29,71,53,18,0.135,2.3,0.7,1.6
2023,20222023,2,Air Force,Mountain West,20711,Kaleb Lichau,F,1,0,2,0,0,0,0,0,0,28.3,0.0,83.4,-83.4,-0.8,0.0,0.0,,0.0,0.0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,1,1,0,0.0,0.0,0.0,0.0
2023,20222023,2,Air Force,Mountain West,20712,Nikc Jackson,F,11,1,162,33,12,24,9,4,8,16.4,84.6,101.4,-16.8,-0.1,44.0,0.495,0.75,76.0,15.8,44.0,25,11,50.0,22,11,0.0,3,0,57.9,19,11,38,32,6,0.049,0.2,0.3,-0.1
2023,20222023,2,Air Force,Mountain West,20713,Wyatt Bell,G,2,0,2,0,0,0,0,0,0,0.0,,115.2,,,,,,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,0.0,
2023,20222023,3,Akron,MAC,4959,Amani Lyles,F,28,0,127,57,8,37,4,8,7,24.4,110.7,93.3,17.4,0.4,51.3,0.555,0.5,71.8,69.2,51.3,39,20,52.6,38,20,0.0,1,0,60.7,28,17,26,8,18,0.189,0.6,0.3,0.3
2023,20222023,3,Akron,MAC,4963,Tavari Johnson,G,32,9,468,147,41,44,55,25,4,21.4,93.9,100.0,-6.1,0.3,48.3,0.489,1.34,8.3,14.3,40.7,145,59,45.1,82,37,34.9,63,22,58.3,12,7,56,48,8,0.077,0.9,0.8,0.1
2023,20222023,3,Akron,MAC,4966,Nate Johnson,G,33,5,653,147,33,55,29,34,1,12.5,107.1,100.8,6.3,0.8,59.6,0.604,0.88,13.0,30.2,50.4,115,58,56.9,65,37,42.0,50,21,66.7,15,10,96,67,29,0.104,1.7,1.1,0.6
2023,20222023,3,Akron,MAC,4974,Evan Wilson,G,13,0,35,15,3,4,3,2,0,23.3,100.2,90.9,9.3,0.1,62.5,0.582,1.0,16.7,0.0,41.7,12,5,0.0,2,0,50.0,10,5,0.0,2,0,1,1,0,0.114,0.1,0.1,0.0
2023,20222023,3,Akron,MAC,16965,Enrique Freeman,F,33,33,1024,555,70,72,62,20,41,26.3,120.9,95.7,25.2,4.3,61.8,0.633,0.89,51.8,28.4,61.6,357,220,61.9,354,219,33.3,3,1,61.6,185,114,370,265,105,0.23,5.9,2.1,3.8
2023,20222023,3,Akron,MAC,16966,Sammy Hunter,F,33,22,693,270,16,61,15,5,3,20.3,113.4,107.6,5.8,1.7,52.4,0.54,0.94,15.4,31.5,41.5,234,97,58.2,79,46,32.9,155,51,69.4,36,25,89,61,28,0.115,2.0,0.7,1.3
2023,20222023,3,Akron,MAC,16967,Greg Tribble,G,32,32,919,200,43,83,74,25,8,14.8,99.8,105.5,-5.7,0.8,39.9,0.466,1.72,38.0,32.6,39.7,184,73,41.9,172,72,8.3,12,1,75.7,70,53,89,60,29,0.07,1.6,1.1,0.5
2023,20222023,3,Akron,MAC,20349,Trendon Hankerson,G,33,33,1070,300,45,73,71,30,16,15.9,107.9,102.9,5.0,1.7,52.5,0.541,1.58,11.4,7.8,38.3,264,101,37.7,69,26,38.5,195,75,76.7,30,23,129,119,10,0.105,2.8,1.5,1.3
2023,20222023,3,Akron,MAC,20350,Xavier Castaneda,G,31,31,1045,674,67,52,90,30,3,30.4,126.5,104.7,21.8,6.4,54.5,0.633,1.34,58.0,18.0,41.5,424,176,46.5,142,66,39.0,282,110,86.2,246,212,133,109,24,0.245,6.4,1.3,5.1
2023,20222023,3,Akron,MAC,20351,Garvin Clarke,G,24,0,356,55,27,28,29,10,2,16.0,78.3,106.5,-28.2,-0.4,31.1,0.345,1.07,17.6,51.9,28.4,74,21,39.5,43,17,12.9,31,4,69.2,13,9,52,25,27,0.0,0.0,0.4,-0.4
2023,20222023,3,Akron,MAC,20353,Pat Mayfield,G,9,0,19,5,0,1,0,2,1,18.2,83.1,63.9,19.2,0.0,33.3,0.363,,33.3,0.0,33.3,6,2,66.7,3,2,0.0,3,0,50.0,2,1,7,7,0,0.211,0.1,0.1,0.0
2023,20222023,3,Akron,MAC,20354,Kobe Mitchell,G,24,0,239,38,6,19,11,8,1,11.2,92.8,104.5,-11.7,0.1,38.6,0.415,1.83,9.1,13.3,27.3,44,12,50.0,4,2,25.0,40,10,100.0,4,4,15,13,2,0.05,0.3,0.3,0.0
2023,20222023,4,Alabama A&M,SWAC,5373,Jayland Randall,G,23,0,137,71,8,20,4,2,1,28.0,105.0,119.9,-14.9,0.5,47.4,0.522,0.5,43.9,43.5,45.6,57,26,52.2,46,24,18.2,11,2,68.0,25,17,23,13,10,0.088,0.3,0.0,0.3
2023,20222023,4,Alabama A&M,SWAC,8638,Lorenzo Downey,G,33,4,534,191,38,53,20,13,4,18.9,103.8,118.5,-14.7,0.8,57.3,0.59,0.53,30.1,39.7,44.1,143,63,48.1,52,25,41.8,91,38,62.8,43,27,58,35,23,0.045,0.6,0.0,0.6
2023,20222023,4,Alabama A&M,SWAC,8649,Eric Lee,G,31,0,281,43,13,41,16,15,2,13.3,78.6,109.9,-31.3,-0.2,34.0,0.352,1.23,68.1,38.6,34.0,47,16,41.0,39,16,0.0,8,0,34.4,32,11,44,27,17,-0.014,-0.1,0.2,-0.3
2023,20222023,4,Alabama A&M,SWAC,8652,Austin Harvell,F,24,7,276,84,22,52,12,10,7,18.8,94.0,111.9,-17.9,0.2,47.2,0.52,0.55,27.8,33.3,38.9,72,28,33.3,48,16,50.0,24,12,80.0,20,16,48,32,16,0.043,0.3,0.2,0.1
2023,20222023,4,Alabama A&M,SWAC,15228,Garrett Hicks,G,31,31,990,398,44,49,53,51,4,20.5,110.9,110.7,0.2,2.4,53.4,0.553,1.2,22.0,19.5,43.9,328,144,47.1,174,82,40.3,154,62,66.7,72,48,123,99,24,0.105,2.6,0.7,1.9
2023,20222023,4,Alabama A&M,SWAC,17136,Messiah Thompson,G,32,26,857,344,61,65,102,50,0,22.7,105.1,112.4,-7.3,1.7,52.3,0.534,1.67,18.5,14.3,41.9,298,125,43.2,146,63,40.8,152,62,58.2,55,32,63,54,9,0.089,1.9,0.5,1.4
2023,20222023,4,Alabama A&M,SWAC,17723,William Tavares,C,23,1,143,36,10,15,9,2,8,17.0,94.1,116.5,-22.4,0.1,45.6,0.48,0.9,23.5,40.6,41.2,34,14,44.0,25,11,33.3,9,3,62.5,8,5,32,19,13,0.0,0.0,0.0,0.0
2023,20222023,4,Alabama A&M,SWAC,17724,EJ Williams,C,32,25,382,115,43,50,32,3,17,20.1,89.0,111.0,-22.0,0.0,48.4,0.529,0.74,44.0,25.6,48.4,91,44,48.9,90,44,0.0,1,0,67.5,40,27,78,58,20,0.021,0.2,0.3,-0.1
2023,20222023,4,Alabama A&M,SWAC,17725,Omari Peek,G,24,0,270,146,19,30,17,11,2,29.7,100.2,122.3,-22.1,0.7,49.2,0.512,0.89,18.2,33.3,45.5,132,60,52.6,95,50,27.0,37,10,66.7,24,16,33,22,11,0.044,0.3,-0.1,0.4
2023,20222023,4,Alabama A&M,SWAC,17726,Dailin Smith,G,28,27,690,295,55,64,32,34,18,22.4,106.1,116.6,-10.5,1.6,50.8,0.584,0.58,78.2,36.5,47.9,188,90,50.3,157,79,35.5,31,11,70.7,147,104,74,47,27,0.075,1.3,0.1,1.2
2023,20222023,4,Alabama A&M,SWAC,17727,Darius Osborne,F,1,0,2,0,0,0,0,0,0,0.0,,106.8,,,,,,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,0.0,
2023,20222023,4,Alabama A&M,SWAC,17728,Caleb Blackwell,G,2,0,0,0,0,1,0,0,0,,,,,,0.0,0.0,,0.0,,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0,0,0,,,,
2023,20222023,4,Alabama A&M,SWAC,17729,Cameron Tucker,G,31,15,755,184,59,46,85,40,5,15.1,100.7,114.5,-13.8,0.8,49.6,0.555,1.44,51.9,25.7,46.7,135,63,50.0,110,55,32.0,25,8,71.4,70,50,74,55,19,0.048,0.9,0.3,0.6
2023,20222023,4,Alabama A&M,SWAC,22653,Brandon Powell,G,30,5,450,62,27,60,12,12,4,12.7,70.8,116.0,-45.2,-0.5,32.9,0.355,0.44,34.2,33.0,30.3,76,23,31.1,61,19,26.7,15,4,46.2,26,12,91,61,30,-0.053,-0.6,0.1,-0.7
2023,20222023,4,Alabama A&M,SWAC,22654,Xavier Brewer,F,32,3,269,86,18,28,14,10,4,23.0,86.5,108.1,-21.6,0.0,38.1,0.412,0.78,17.5,26.8,30.9,97,30,35.6,45,16,26.9,52,14,70.6,17,12,71,52,19,0.015,0.1,0.3,-0.2
2023,20222023,4,Alabama A&M,SWAC,22655,Olisa Blaise Akonobi,C,31,21,615,242,40,50,11,11,57,19.7,108.8,107.0,1.8,1.3,57.4,0.606,0.28,41.4,28.6,57.4,169,97,57.4,169,97,0.0,0,0,68.6,70,48,175,125,50,0.111,1.7,0.6,1.1
2023,20222023,5,Alabama,SEC,50,Rylan Griffen,G,37,0,583,218,28,35,27,22,7,20.2,105.9,94.4,11.5,0.9,47.0,0.503,0.96,22.8,29.5,36.5,197,72,50.8,61,31,30.1,136,41,73.3,45,33,95,67,28,0.137,2.0,1.3,0.7
2023,20222023,5,Alabama,SEC,86,Mark Sears,G,37,37,1102,463,70,58,96,43,3,20.5,116.7,95.7,21.0,2.8,50.9,0.581,1.37,43.0,19.8,40.6,335,136,49.6,135,67,34.5,200,69,84.7,144,122,131,105,26,0.174,4.8,2.3,2.5
