season,seasonLabel,teamId,team,conference,athleteId,name,position,games,starts,minutes,points,turnovers,fouls,assists,steals,blocks,usage,offensiveRating,defensiveRating,netRating,PORPAG,effectiveFieldGoalPct,trueShootingPct,assistsTurnoverRatio,freeThrowRate,offensiveReboundPct,fieldGoals_pct,fieldGoals_attempted,fieldGoals_made,twoPointFieldGoals_pct,twoPointFieldGoals_attempted,twoPointFieldGoals_made,threePointFieldGoals_pct,threePointFieldGoals_attempted,threePointFieldGoals_made,freeThrows_pct,freeThrows_attempted,freeThrows_made,rebounds_total,rebounds_defensive,rebounds_offensive,winShares_totalPer40,winShares_total,winShares_defensive,winShares_offensive
2011,20102011,6,Alabama State,SWAC,55887,A.J. Spencer,G,13,4,245,38,32,28,27,7,1,19.7,59.9,180.9,-121.0,-1.6,23.4,0.335,0.84,46.8,33.3,23.4,47,11,27.5,40,11,0.0,7,0,72.7,22,16,18,12,6,-0.506,-3.1,-1.4,-1.7
2011,20102011,6,Alabama State,SWAC,70794,Kaylim Noel,G,23,0,209,83,14,13,8,4,3,20.3,105.6,199.7,-94.1,0.5,59.3,0.593,0.57,42.4,28.6,49.2,59,29,54.8,31,17,42.9,28,12,52.0,25,13,28,20,8,-0.172,-0.9,-1.6,0.7
2011,20102011,6,Alabama State,SWAC,72075,Stephawn Brown,F,16,1,264,64,18,25,17,6,5,15.2,97.0,175.1,-78.1,0.4,51.0,0.543,0.94,35.3,34.0,45.1,51,23,56.7,30,17,28.6,21,6,66.7,18,12,47,31,16,-0.182,-1.2,-1.4,0.2
2011,20102011,6,Alabama State,SWAC,72076,Ivory White,F,35,6,902,247,28,72,51,43,21,15.7,109.6,206.9,-97.3,1.4,48.2,0.502,1.82,21.3,35.1,40.0,225,90,51.0,104,53,30.6,121,37,62.5,48,30,188,122,66,-0.169,-3.8,-7.5,3.7
2011,20102011,6,Alabama State,SWAC,72077,Ryan Watts,G,27,0,214,65,25,41,6,10,1,24.7,73.0,202.4,-129.4,-0.5,38.6,0.422,0.24,22.9,40.0,32.9,70,23,39.5,38,15,25.0,32,8,68.8,16,11,20,12,8,-0.561,-3.0,-1.7,-1.3
2011,20102011,6,Alabama State,SWAC,72078,Jeffery Middlebrooks,G,35,6,816,173,79,102,97,31,4,15.1,90.6,227.4,-136.8,0.1,44.5,0.538,1.23,79.8,19.0,34.5,119,41,44.7,38,17,29.6,81,24,70.5,95,67,58,47,11,-0.422,-8.6,-8.3,-0.3
2011,20102011,6,Alabama State,SWAC,72081,Kenderek Washington,G-F,32,9,757,282,52,68,24,23,10,22.0,100.0,223.2,-123.2,1.0,48.0,0.522,0.46,43.2,41.5,41.9,227,95,47.2,142,67,32.9,85,28,65.3,98,64,142,83,59,-0.285,-5.4,-7.4,2.0
2011,20102011,6,Alabama State,SWAC,72085,Tramaine Butler,G,26,4,679,278,54,73,40,45,5,28.3,89.7,304.7,-215.0,0.2,40.9,0.436,0.74,42.9,32.0,36.2,268,97,42.6,169,72,25.3,99,25,51.3,115,59,100,68,32,-0.748,-12.7,-11.7,-1.0
2011,20102011,6,Alabama State,SWAC,75366,Shareif Adamu,F,31,7,517,139,33,73,17,10,29,17.0,91.8,200.4,-108.6,0.2,45.8,0.5,0.52,68.2,30.8,44.9,107,48,49.5,93,46,14.3,14,2,56.2,73,41,78,54,24,-0.309,-4.0,-4.0,0.0
2011,20102011,6,Alabama State,SWAC,75367,Robert Sanders,F,35,6,598,167,57,84,21,13,3,19.8,83.1,225.9,-142.8,-0.3,46.3,0.482,0.37,64.4,47.9,43.7,135,59,45.2,115,52,35.0,20,7,48.3,87,42,117,61,56,-0.508,-7.6,-6.0,-1.6
2011,20102011,6,Alabama State,SWAC,75368,Ivan Johnson,G-F,25,0,300,75,22,24,17,20,5,23.8,70.2,200.1,-129.9,-0.8,23.4,0.323,0.77,47.9,18.9,20.8,96,20,24.6,61,15,14.3,35,5,65.2,46,30,37,30,7,-0.587,-4.4,-2.3,-2.1
2011,20102011,6,Alabama State,SWAC,75369,Patrick Davis,C,16,2,193,61,20,25,1,8,19,24.0,75.2,158.5,-83.3,-0.6,43.4,0.46,0.05,19.7,28.9,42.6,61,26,42.4,59,25,50.0,2,1,66.7,12,8,38,27,11,-0.311,-1.5,-0.7,-0.8
2011,20102011,6,Alabama State,SWAC,75370,Adrian Spellman,C,8,0,31,11,1,5,0,0,0,22.2,86.4,191.9,-105.5,0.0,50.0,0.451,0.0,50.0,33.3,50.0,10,5,50.0,10,5,0.0,0,0,20.0,5,1,6,4,2,-0.258,-0.2,-0.2,0.0
2011,20102011,6,Alabama State,SWAC,75371,Chris Duncan,F,28,5,601,182,45,70,22,12,48,21.1,88.4,264.2,-175.8,0.0,39.9,0.452,0.49,51.8,33.8,39.6,164,65,41.8,153,64,9.1,11,1,60.0,85,51,136,90,46,-0.612,-9.2,-8.2,-1.0
2011,20102011,6,Alabama State,SWAC,75372,Jordan Jefferson,F,13,0,80,25,7,10,1,1,0,17.1,91.3,181.9,-90.6,0.1,70.6,0.666,0.14,23.5,40.0,70.6,17,12,80.0,15,12,0.0,2,0,25.0,4,1,5,3,2,-0.25,-0.5,-0.5,0.0
2011,20102011,6,Alabama State,SWAC,75373,Tramayne Moorer,F,16,0,332,199,18,33,8,14,4,29.1,117.6,329.2,-211.6,2.9,51.1,0.569,0.44,56.4,36.3,50.0,140,70,51.5,130,67,30.0,10,3,70.9,79,56,91,58,33,0.06,0.5,-6.5,7.0
2011,20102011,6,Alabama State,SWAC,75374,Dwayne Harvey,G,23,0,306,57,34,33,47,8,5,16.0,82.6,296.6,-214.0,-0.2,37.8,0.452,1.38,91.1,37.5,31.1,45,14,26.7,30,8,40.0,15,6,56.1,41,23,32,20,12,-0.797,-6.1,-5.0,-1.1
2011,20102011,7,Alcorn State,SWAC,73462,Michael Starks,F,21,9,379,79,11,55,7,9,26,11.0,96.5,262.8,-166.3,0.3,46.4,0.486,0.64,40.6,32.1,46.4,69,32,46.4,69,32,0.0,0,0,53.6,28,15,78,53,25,-0.507,-4.8,-5.1,0.3
2011,20102011,7,Alcorn State,SWAC,73463,Ian Francis,F,27,4,477,110,39,53,10,19,18,17.3,70.2,323.3,-253.1,-0.9,33.3,0.389,0.26,54.4,30.9,33.3,114,38,33.9,112,38,0.0,2,0,54.8,62,34,94,65,29,-1.09,-13.0,-9.1,-3.9
2011,20102011,7,Alcorn State,SWAC,73468,Kendrick McDonald,G,27,8,707,283,81,41,50,19,0,24.6,83.8,349.0,-265.2,-0.4,40.5,0.474,0.62,47.4,14.7,34.8,247,86,33.7,172,58,37.3,75,28,70.9,117,83,75,64,11,-1.035,-18.3,-15.2,-3.1
2011,20102011,7,Alcorn State,SWAC,73469,Darien Johnson,G,2,0,1,0,0,0,1,0,0,0.0,,,,,,,,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,,
2011,20102011,7,Alcorn State,SWAC,73470,Marquiz Baker,G,27,8,765,432,64,55,31,42,0,30.4,94.7,335.3,-240.6,0.9,41.2,0.486,0.48,41.2,31.2,33.8,376,127,32.9,216,71,35.0,160,56,78.7,155,122,93,64,29,-0.737,-14.1,-15.5,1.4
2011,20102011,7,Alcorn State,SWAC,75232,Korey Sanders,F,27,2,495,120,16,78,11,10,19,14.4,89.2,320.3,-231.1,0.1,43.0,0.43,0.69,34.7,33.1,43.0,121,52,44.1,118,52,0.0,3,0,38.1,42,16,139,93,46,-0.784,-9.7,-9.3,-0.4
2011,20102011,7,Alcorn State,SWAC,75233,Chris Davenport,F,10,6,147,53,14,27,0,7,2,22.3,79.8,232.8,-153.0,-0.4,40.2,0.454,0.0,60.9,37.0,39.1,46,18,37.8,45,17,100.0,1,1,57.1,28,16,27,17,10,-0.571,-2.1,-1.6,-0.5
2011,20102011,7,Alcorn State,SWAC,75234,Willis Brownlee,F,27,2,523,168,45,37,28,23,7,18.7,87.9,331.6,-243.7,0.0,44.9,0.5,0.62,53.7,24.1,41.2,136,56,43.0,107,46,34.5,29,10,63.0,73,46,79,60,19,-0.864,-11.3,-10.4,-0.9
2011,20102011,7,Alcorn State,SWAC,75235,Jamar Ragland,F,24,1,473,175,37,45,17,12,5,20.4,89.9,494.7,-404.8,0.1,48.6,0.509,0.46,42.1,24.3,44.8,145,65,47.8,113,54,34.4,32,11,55.7,61,34,74,56,18,-1.446,-17.1,-16.5,-0.6
2011,20102011,7,Alcorn State,SWAC,75236,Michael Martin,F,22,0,223,33,10,38,5,9,16,9.3,85.5,275.4,-189.9,0.0,46.4,0.459,0.5,64.3,48.9,46.4,28,13,46.4,28,13,0.0,0,0,38.9,18,7,47,24,23,-0.646,-3.6,-3.3,-0.3
2011,20102011,7,Alcorn State,SWAC,75237,Keith Searcy,G,23,1,343,82,31,65,27,23,0,20.1,66.2,449.4,-383.2,-1.1,29.2,0.344,0.87,40.6,12.2,28.7,101,29,29.5,95,28,16.7,6,1,56.1,41,23,41,36,5,-1.901,-16.3,-10.5,-5.8
2011,20102011,7,Alcorn State,SWAC,75238,Shaunvanta Ingram,G,20,2,239,52,28,26,11,5,1,20.6,57.0,264.9,-207.9,-1.2,29.1,0.323,0.39,20.3,22.2,28.4,74,21,35.1,57,20,5.9,17,1,60.0,15,9,45,35,10,-1.021,-6.1,-3.3,-2.8
2011,20102011,7,Alcorn State,SWAC,75239,Tony Eackles,G,24,2,251,65,30,24,18,9,0,20.1,68.7,318.4,-249.7,-0.7,31.5,0.395,0.6,74.2,28.6,30.6,62,19,32.1,56,18,16.7,6,1,56.5,46,26,28,20,8,-1.131,-7.1,-4.7,-2.4
