season,seasonLabel,teamId,team,conference,athleteId,name,position,games,starts,minutes,points,turnovers,fouls,assists,steals,blocks,usage,offensiveRating,defensiveRating,netRating,PORPAG,effectiveFieldGoalPct,trueShootingPct,assistsTurnoverRatio,freeThrowRate,offensiveReboundPct,fieldGoals_pct,fieldGoals_attempted,fieldGoals_made,twoPointFieldGoals_pct,twoPointFieldGoals_attempted,twoPointFieldGoals_made,threePointFieldGoals_pct,threePointFieldGoals_attempted,threePointFieldGoals_made,freeThrows_pct,freeThrows_attempted,freeThrows_made,rebounds_total,rebounds_defensive,rebounds_offensive,winShares_totalPer40,winShares_total,winShares_defensive,winShares_offensive
2008,20072008,2,Air Force,Mountain West,80145,Phillip Brown,C,1,0,13,6,0,2,0,0,3,19.4,130.4,96.9,33.5,1.8,50.0,0.615,,50.0,0.0,50.0,4,2,66.7,3,2,0.0,1,0,100.0,2,2,4,4,0,0.0,0.0,0.0,0.0
2008,20072008,2,Air Force,Mountain West,82490,Keith Maren,F-C,30,25,849,220,48,77,46,34,18,18.0,97.3,123.6,-26.3,0.8,56.8,0.576,0.96,31.0,10.9,47.6,168,80,57.0,86,49,37.8,82,31,55.8,52,29,110,98,12,0.009,0.2,-0.4,0.6
2008,20072008,2,Air Force,Mountain West,82491,Tim Anderson,G,30,25,1090,421,57,58,82,67,10,24.6,110.6,125.6,-15.0,3.3,51.2,0.582,1.44,47.5,25.3,42.8,299,128,49.4,158,78,35.5,141,50,81.0,142,115,83,62,21,0.106,2.9,-0.8,3.7
2008,20072008,2,Air Force,Mountain West,82492,Eric Kenzik,F-C,30,1,347,99,23,46,24,8,3,21.3,95.0,126.9,-31.9,0.3,49.4,0.535,1.04,32.1,14.5,44.4,81,36,49.1,57,28,33.3,24,8,73.1,26,19,55,47,8,-0.012,-0.1,-0.3,0.2
2008,20072008,2,Air Force,Mountain West,82493,Mark Summerfield,G,4,0,6,3,2,0,0,0,0,38.0,55.6,134.9,-79.3,-0.3,75.0,0.75,0.0,0.0,0.0,50.0,2,1,0.0,1,0,100.0,1,1,0.0,0,0,1,1,0,-0.667,-0.1,0.0,-0.1
2008,20072008,2,Air Force,Mountain West,82494,Adam Hood,G,28,1,283,59,26,37,24,9,0,15.1,102.0,133.6,-31.6,0.3,54.3,0.711,0.92,182.6,13.8,43.5,23,10,35.7,14,5,55.6,9,5,81.0,42,34,29,25,4,0.0,0.0,-0.4,0.4
2008,20072008,3,Akron,MAC,74973,Darryl Roberts,G,26,1,327,102,18,19,14,5,1,17.2,111.2,187.0,-75.8,0.8,54.9,0.608,0.78,37.5,22.2,44.4,72,32,41.5,41,17,48.4,31,15,85.2,27,23,18,14,4,-0.122,-1.0,-2.1,1.1
2008,20072008,3,Akron,MAC,74974,Steve McNees,G,34,1,630,173,49,65,62,14,2,18.6,98.4,199.6,-101.2,0.6,48.7,0.516,1.27,18.7,36.1,36.1,155,56,37.0,46,17,35.8,109,39,75.9,29,22,36,23,13,-0.248,-3.9,-4.8,0.9
2008,20072008,3,Akron,MAC,74975,Brett McKnight,F,26,3,204,105,14,38,6,4,1,31.4,100.3,173.1,-72.8,0.5,48.9,0.513,0.43,22.6,33.3,40.9,93,38,43.4,53,23,37.5,40,15,66.7,21,14,39,26,13,-0.098,-0.5,-1.0,0.5
2008,20072008,3,Akron,MAC,74976,Mike Bardo,C,35,1,310,54,11,55,8,5,19,10.6,106.2,183.8,-77.6,0.3,50.0,0.543,0.73,55.0,32.8,50.0,40,20,50.0,40,20,0.0,0,0,63.6,22,14,61,41,20,-0.168,-1.3,-1.9,0.6
2008,20072008,3,Akron,MAC,78563,Tim Carroll,F,7,0,24,2,0,3,0,0,0,4.2,114.6,551.5,-436.9,0.1,50.0,0.5,,0.0,0.0,50.0,2,1,100.0,1,1,0.0,1,0,0.0,0,0,1,1,0,-1.5,-0.9,-1.0,0.1
2008,20072008,3,Akron,MAC,78564,Chris McKnight,F,35,12,597,225,41,68,14,20,12,21.1,107.0,188.4,-81.4,1.1,53.5,0.584,0.34,50.0,41.9,50.0,158,79,51.9,131,68,40.7,27,11,70.9,79,56,105,61,44,-0.107,-1.6,-3.9,2.3
2008,20072008,3,Akron,MAC,78565,Jimmy Conyers,F,26,7,262,75,24,43,14,12,2,19.3,93.6,178.9,-85.3,0.2,47.5,0.529,0.58,45.8,40.9,45.8,59,27,51.0,49,25,20.0,10,2,70.4,27,19,44,26,18,-0.214,-1.4,-1.5,0.1
2008,20072008,3,Akron,MAC,80603,Nate Linhart,F,35,20,1014,298,37,98,53,57,17,16.0,116.8,179.6,-62.8,2.1,53.4,0.564,1.43,31.5,31.7,43.5,232,101,50.0,110,55,37.7,122,46,68.5,73,50,164,112,52,-0.036,-0.9,-5.8,4.9
2008,20072008,3,Akron,MAC,84007,Quade Milum,F,34,4,669,205,30,50,15,12,21,17.3,106.6,198.3,-91.7,1.0,53.9,0.556,0.5,46.4,33.0,51.6,153,79,54.5,132,72,33.3,21,7,56.3,71,40,106,71,35,-0.173,-2.9,-5.0,2.1
2008,20072008,3,Akron,MAC,84008,Jeremiah Wood,F,31,18,890,436,89,85,77,36,14,29.7,104.5,193.2,-88.7,2.3,51.8,0.541,0.87,50.0,40.4,50.9,330,168,50.5,321,162,66.7,9,6,57.0,165,94,240,143,97,-0.067,-1.5,-6.2,4.7
2008,20072008,3,Akron,MAC,84009,Jeremy Sallee,G,9,0,39,6,3,6,1,1,0,19.4,55.0,,,-0.5,20.0,0.255,0.33,40.0,33.3,20.0,10,2,20.0,10,2,0.0,0,0,50.0,4,2,3,2,1,,,,
2008,20072008,3,Akron,MAC,84010,Cedrick Middleton,G,35,20,928,340,48,72,52,49,5,20.5,110.8,190.1,-79.3,2.0,52.2,0.558,1.08,25.5,23.6,40.1,274,110,39.3,112,44,40.7,162,66,77.1,70,54,72,55,17,-0.086,-2.0,-6.2,4.2
2008,20072008,3,Akron,MAC,84011,Nick Dials,G,35,22,1121,416,78,74,148,36,2,20.2,120.8,198.6,-77.8,3.4,52.3,0.608,1.9,50.4,22.9,38.6,280,108,41.3,75,31,37.6,205,77,87.2,141,123,83,64,19,0.0,0.0,-8.4,8.4
2008,20072008,3,Akron,MAC,84012,Nick Goddard,G,13,1,60,42,2,5,2,0,0,29.5,135.6,264.2,-128.6,1.1,59.3,0.651,1.0,44.4,0.0,40.7,27,11,50.0,2,1,40.0,25,10,83.3,12,10,3,3,0,0.2,0.3,-0.8,1.1
2008,20072008,4,Alabama A&M,SWAC,75624,Trant Simpson,G,28,3,893,434,106,49,97,40,0,28.9,97.5,523.4,-425.9,1.4,43.2,0.508,0.92,36.7,32.0,37.2,368,137,35.8,260,93,40.7,108,44,85.9,135,116,75,51,24,-1.236,-27.6,-33.6,6.0
2008,20072008,4,Alabama A&M,SWAC,76109,Jonathan Inman,F,8,0,139,67,8,17,3,6,1,22.2,115.8,275.3,-159.5,1.7,48.8,0.585,0.38,90.2,45.7,48.8,41,20,48.8,41,20,0.0,0,0,73.0,37,27,35,19,16,-0.086,-0.3,-2.0,1.7
2008,20072008,4,Alabama A&M,SWAC,76111,Reggie Porter,G,20,0,139,40,23,19,9,3,0,19.6,76.3,806.5,-730.2,-0.3,55.2,0.583,0.39,41.4,10.0,44.8,29,13,53.8,13,7,37.5,16,6,66.7,12,8,10,9,1,-3.367,-11.7,-8.9,-2.8
2008,20072008,4,Alabama A&M,SWAC,76112,Jabari Deshields,G,15,1,118,33,28,12,9,4,1,26.0,58.9,294.0,-235.1,-1.0,40.0,0.451,0.32,50.0,8.3,36.7,30,11,42.9,21,9,22.2,9,2,60.0,15,9,12,11,1,-1.492,-4.4,-1.9,-2.5
2008,20072008,4,Alabama A&M,SWAC,76113,Desmond Jackson,G,29,0,609,132,31,47,34,20,3,14.7,89.5,557.8,-468.3,0.1,40.7,0.428,1.1,14.5,35.8,28.3,145,41,16.7,30,5,31.3,115,36,66.7,21,14,53,34,19,-1.695,-25.8,-24.9,-0.9
2008,20072008,4,Alabama A&M,SWAC,76114,Cornelius Hester,G,3,1,55,17,3,4,1,2,0,15.4,100.6,215.3,-114.7,0.5,62.5,0.599,0.33,41.7,30.0,50.0,12,6,75.0,4,3,37.5,8,3,40.0,5,2,10,7,3,-0.291,-0.4,-0.5,0.1
2008,20072008,4,Alabama A&M,SWAC,77254,Evan Hilton,G,29,4,866,348,62,76,48,27,0,24.1,96.2,537.9,-441.7,1.0,42.5,0.47,0.77,46.6,38.4,36.8,307,113,41.1,190,78,29.9,117,35,60.8,143,87,146,90,56,-1.386,-30.0,-33.8,3.8
2008,20072008,4,Alabama A&M,SWAC,80749,John Smith,F,21,0,147,44,25,31,3,8,8,24.5,68.9,662.7,-593.8,-0.5,40.0,0.455,0.12,47.5,36.2,40.0,40,16,40.0,40,16,0.0,0,0,63.2,19,12,47,30,17,-3.537,-13.0,-7.4,-5.6
2008,20072008,4,Alabama A&M,SWAC,80750,Jonathan Belt,F,29,1,521,191,44,66,18,15,4,20.6,97.3,521.6,-424.3,0.6,47.6,0.535,0.41,52.4,36.1,47.6,145,69,47.9,144,69,0.0,1,0,69.7,76,53,108,69,39,-1.305,-17.0,-19.5,2.5
2008,20072008,4,Alabama A&M,SWAC,80752,Kudus Ogbara,F,28,3,426,60,23,64,11,20,10,11.4,73.8,498.4,-424.6,-0.4,37.3,0.387,0.48,21.1,39.6,35.2,71,25,38.6,57,22,21.4,14,3,46.7,15,7,53,32,21,-1.756,-18.7,-15.1,-3.6
2008,20072008,4,Alabama A&M,SWAC,81488,LaNorris Smith,F,27,0,402,107,28,36,12,15,2,18.1,82.5,500.1,-417.6,-0.2,40.1,0.429,0.43,27.9,22.2,30.6,111,34,31.0,42,13,30.4,69,21,58.1,31,18,45,35,10,-1.682,-16.9,-14.3,-2.6
2008,20072008,4,Alabama A&M,SWAC,81489,Norris Arnold,F-C,17,0,109,12,8,17,3,5,5,10.4,65.4,312.9,-247.5,-0.2,25.0,0.376,0.38,75.0,30.0,25.0,12,3,25.0,12,3,0.0,0,0,66.7,9,6,20,14,6,-1.028,-2.8,-2.0,-0.8
2008,20072008,4,Alabama A&M,SWAC,81490,Mickell Gladness,F-C,29,4,888,299,59,72,24,24,131,18.6,100.7,427.9,-327.2,1.2,45.2,0.529,0.41,65.8,24.7,45.2,219,99,45.6,217,99,0.0,2,0,70.1,144,101,255,192,63,-0.874,-19.4,-25.6,6.2
2008,20072008,4,Alabama A&M,SWAC,81491,Isiah Cross,F,14,0,132,16,5,8,5,6,0,11.4,69.5,366.6,-297.1,-0.3,28.0,0.309,1.0,8.0,27.3,24.0,25,6,33.3,12,4,15.4,13,2,100.0,2,2,11,8,3,-1.182,-3.9,-3.0,-0.9
2008,20072008,4,Alabama A&M,SWAC,81492,Andrew Williams,G-F,28,2,384,110,19,32,10,19,5,15.4,103.2,504.2,-401.0,0.5,53.9,0.533,0.53,33.3,51.5,42.2,90,38,41.5,41,17,42.9,49,21,43.3,30,13,68,33,35,-1.156,-11.1,-13.8,2.7
2008,20072008,5,Alabama,SEC,74847,Justin Knox,F,19,0,138,32,8,24,2,3,7,16.9,90.6,147.3,-56.7,0.0,33.3,0.437,0.25,50.0,38.9,33.3,30,10,33.3,30,10,0.0,0,0,80.0,15,12,36,22,14,-0.116,-0.4,-0.4,0.0
2008,20072008,5,Alabama,SEC,74879,Justin Tubbs,G,18,1,222,56,9,25,6,3,0,15.3,99.4,176.3,-76.9,0.3,44.6,0.47,0.67,14.3,40.9,32.1,56,18,36.4,11,4,31.1,45,14,75.0,8,6,22,13,9,-0.18,-1.0,-1.2,0.2
2008,20072008,5,Alabama,SEC,75423,Senario Hillman,G,32,1,449,137,25,55,38,21,6,19.4,97.4,171.0,-73.6,0.4,45.5,0.466,1.52,25.8,41.9,43.2,132,57,56.0,91,51,14.6,41,6,50.0,34,17,31,18,13,-0.16,-1.8,-2.2,0.4
2008,20072008,5,Alabama,SEC,75839,Demetrius Jemison,F,33,18,759,184,40,75,36,15,20,14.9,101.7,169.1,-67.4,0.7,46.4,0.5,0.9,24.7,38.5,46.4,166,77,47.0,164,77,0.0,2,0,73.2,41,30,174,107,67,-0.132,-2.5,-3.6,1.1
2008,20072008,5,Alabama,SEC,78202,Yamene Coleman,C,28,1,306,63,11,35,6,8,8,13.5,91.4,163.4,-72.0,0.1,44.8,0.445,0.55,50.0,33.3,44.8,58,26,44.8,58,26,0.0,0,0,37.9,29,11,54,36,18,-0.17,-1.3,-1.3,0.0
2008,20072008,5,Alabama,SEC,78212,Rico Pickett,G,29,13,614,170,63,36,97,22,10,20.9,89.3,159.2,-69.9,0.1,41.6,0.446,1.54,33.7,11.1,35.5,166,59,35.8,109,39,35.1,57,20,57.1,56,32,36,32,4,-0.176,-2.7,-2.4,-0.3
2008,20072008,5,Alabama,SEC,78233,Mikhail Torrance,G,30,1,366,99,33,23,73,12,0,17.2,105.1,188.6,-83.5,0.6,48.1,0.533,2.21,33.3,10.7,45.7,81,37,56.9,58,33,17.4,23,4,77.8,27,21,28,25,3,-0.153,-1.4,-2.4,1.0
2008,20072008,5,Alabama,SEC,78235,Greg Cage,G,3,0,6,2,1,1,0,0,0,44.4,44.9,214.1,-169.2,-0.6,25.0,0.225,0.0,25.0,,25.0,4,1,50.0,2,1,0.0,2,0,0.0,1,0,0,0,0,-2.0,-0.3,-0.1,-0.2
2008,20072008,5,Alabama,SEC,80915,Alonzo Gee,G,33,19,994,480,63,77,44,51,13,27.1,106.7,163.2,-56.5,2.4,46.4,0.509,0.7,38.7,42.0,41.9,403,169,46.3,287,133,31.0,116,36,67.9,156,106,224,130,94,-0.024,-0.6,-4.2,3.6
2008,20072008,5,Alabama,SEC,80917,Brandon Hollinger,G,32,5,816,200,58,39,103,16,2,14.0,108.5,185.8,-77.3,1.2,58.1,0.592,1.78,22.1,28.8,42.9,154,66,42.2,45,19,43.1,109,47,61.8,34,21,52,37,15,-0.157,-3.2,-5.2,2.0
2008,20072008,5,Alabama,SEC,82168,Richard Hendrix,F,32,18,980,568,55,94,51,41,63,27.0,120.6,154.6,-34.0,4.2,60.1,0.602,0.93,52.5,36.5,59.8,383,229,60.4,376,227,28.6,7,2,53.7,201,108,323,205,118,0.155,3.8,-3.4,7.2
2008,20072008,5,Alabama,SEC,82169,Mykal Riley,G,33,18,1039,493,58,68,58,54,19,22.6,119.5,163.7,-44.2,3.5,58.5,0.606,1.0,19.2,27.1,44.8,375,168,47.4,137,65,43.3,238,103,75.0,72,54,170,124,46,0.05,1.3,-4.4,5.7
2008,20072008,5,Alabama,SEC,82170,John Dill,F,4,0,6,0,0,1,1,0,0,0.0,,127.6,,,,,,,33.3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3,2,1,,,0.0,
2008,20072008,5,Alabama,SEC,82171,Kyle Sellers,G,3,0,6,0,2,0,0,0,0,32.6,0.0,217.0,-217.0,-0.9,0.0,0.0,0.0,0.0,,0.0,2,0,0.0,2,0,0.0,0,0,0.0,0,0,0,0,0,-2.0,-0.3,-0.1,-0.2
2008,20072008,6,Alabama State,SWAC,38373,Wendell Mardis,G,19,0,187,38,15,27,22,11,0,13.7,98.4,404.0,-305.6,0.2,56.1,0.547,1.47,12.1,43.8,42.4,33,14,41.7,12,5,42.9,21,9,25.0,4,1,16,9,7,-0.941,-4.4,-5.0,0.6
2008,20072008,6,Alabama State,SWAC,72085,Tramaine Butler,G,3,0,13,0,0,0,0,0,0,0.0,,239.5,,,,,,,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1,0,,,-0.1,
2008,20072008,6,Alabama State,SWAC,76130,Jamarr Sanders,G,30,0,526,162,33,23,46,15,8,18.9,102.7,405.3,-302.6,0.8,49.3,0.508,1.39,16.1,28.2,41.6,149,62,47.0,83,39,34.8,66,23,62.5,24,15,85,61,24,-0.829,-10.9,-14.1,3.2
2008,20072008,6,Alabama State,SWAC,78701,Jevon Freeman,G,7,0,20,0,2,5,3,1,0,5.1,,,,,,,1.5,,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1,0,,,,
2008,20072008,6,Alabama State,SWAC,81017,Rashad Provitt,G-F,27,1,430,124,35,46,17,9,16,20.0,86.9,459.9,-373.0,-0.1,43.9,0.471,0.49,52.3,24.1,36.4,107,39,45.1,51,23,28.6,56,16,53.6,56,30,79,60,19,-1.414,-15.2,-13.7,-1.5
2008,20072008,6,Alabama State,SWAC,81018,Chief Kickingstallionsims,C,30,3,479,225,47,85,9,2,29,25.3,98.3,388.7,-290.4,0.7,60.2,0.598,0.19,30.1,26.0,60.2,166,100,60.2,166,100,0.0,0,0,50.0,50,25,104,77,27,-0.827,-9.9,-12.1,2.2
2008,20072008,6,Alabama State,SWAC,81019,Brandon Brooks,G,30,5,919,288,70,49,185,36,8,19.5,111.2,401.9,-290.7,2.3,46.5,0.517,2.64,32.0,23.2,43.4,244,106,47.9,190,91,27.8,54,15,78.2,78,61,125,96,29,-0.557,-12.8,-24.4,11.6
2008,20072008,6,Alabama State,SWAC,81020,Andrew Hayles,G,30,5,955,439,44,52,52,32,4,22.8,118.9,416.0,-297.1,3.7,54.4,0.581,1.18,30.6,28.4,44.7,333,149,51.8,164,85,37.9,169,64,75.5,102,77,109,78,31,-0.419,-10.0,-26.6,16.6
2008,20072008,6,Alabama State,SWAC,81021,Roland Fitch,F,26,0,355,166,25,69,12,14,5,23.5,110.4,387.2,-276.8,1.2,60.7,0.613,0.48,35.9,30.2,60.7,117,71,60.7,117,71,0.0,0,0,57.1,42,24,86,60,26,-0.462,-4.1,-8.9,4.8
2008,20072008,6,Alabama State,SWAC,82810,Brandon Jones,F,16,0,73,18,4,17,0,1,1,17.9,86.2,454.2,-368.0,0.0,42.1,0.434,0.0,21.1,40.0,42.1,19,8,44.4,18,8,0.0,1,0,50.0,4,2,15,9,6,-1.425,-2.6,-2.3,-0.3
2008,20072008,6,Alabama State,SWAC,82811,Joel Bosh,F,28,4,669,181,28,59,18,13,20,15.7,107.5,382.9,-275.4,1.2,47.0,0.52,0.64,38.3,38.0,38.9,149,58,44.2,77,34,33.3,72,24,71.9,57,41,121,75,46,-0.723,-12.1,-16.5,4.4
2008,20072008,6,Alabama State,SWAC,82812,Brandon Gordon,F,30,5,753,272,39,76,29,21,16,20.2,105.9,388.6,-282.7,1.5,51.6,0.533,0.74,36.4,26.8,46.4,220,102,49.1,161,79,39.0,59,23,56.3,80,45,157,115,42,-0.685,-12.9,-19.0,6.1
2008,20072008,6,Alabama State,SWAC,82813,Richard Lott Jr.,F,24,1,458,148,22,44,12,10,10,19.7,99.8,393.5,-293.7,0.7,43.8,0.475,0.55,47.3,41.5,43.4,129,56,43.7,126,55,33.3,3,1,57.4,61,35,106,62,44,-0.847,-9.7,-11.8,2.1
2008,20072008,6,Alabama State,SWAC,82814,Deshean Porchea,G,23,0,197,51,13,21,26,4,0,17.0,106.5,388.8,-282.3,0.4,46.6,0.5,2.0,36.4,30.0,34.1,44,15,30.8,13,4,35.5,31,11,62.5,16,10,30,21,9,-0.711,-3.5,-5.0,1.5
2008,20072008,7,Alcorn State,SWAC,76947,Gifford Blakely,C,29,2,257,38,19,39,4,14,1,12.0,72.7,599.3,-526.6,-0.3,38.9,0.437,0.21,47.2,37.2,38.9,36,14,38.9,36,14,0.0,0,0,58.8,17,10,43,27,16,-2.179,-14.0,-11.6,-2.4
2008,20072008,7,Alcorn State,SWAC,76949,Derrick Blackwell,G,28,0,223,57,36,41,13,15,0,19.7,73.4,741.9,-668.5,-0.4,52.3,0.55,0.36,46.5,39.1,41.9,43,18,40.9,22,9,42.9,21,9,60.0,20,12,23,14,9,-3.121,-17.4,-13.0,-4.4
2008,20072008,7,Alcorn State,SWAC,80036,Jarvis Williams,F,25,3,590,181,48,76,22,19,5,19.8,90.7,698.5,-607.8,0.2,43.5,0.494,0.46,29.6,19.3,37.7,162,61,36.2,116,42,41.3,46,19,83.3,48,40,83,67,16,-2.224,-32.8,-32.2,-0.6
2008,20072008,7,Alcorn State,SWAC,80037,Anthony Ford,F,30,2,931,344,61,70,48,21,6,21.7,99.5,852.5,-753.0,1.2,47.8,0.503,0.79,17.0,35.0,41.5,318,132,41.1,224,92,42.6,94,40,74.1,54,40,117,76,41,-2.389,-55.6,-63.8,8.2
2008,20072008,7,Alcorn State,SWAC,80038,Jumane Reed,G,22,4,560,112,62,49,58,18,2,15.7,80.2,628.8,-548.6,-0.5,45.6,0.496,0.94,54.9,24.5,40.7,91,37,44.4,63,28,32.1,28,9,58.0,50,29,49,37,12,-2.229,-31.2,-26.8,-4.4
2008,20072008,7,Alcorn State,SWAC,80039,Troy Jackson,G,23,1,788,358,68,48,39,41,7,25.8,102.4,620.1,-517.7,2.0,49.3,0.543,0.57,42.4,26.8,42.8,278,119,49.4,168,83,32.7,110,36,71.2,118,84,71,52,19,-1.447,-28.5,-37.1,8.6
2008,20072008,7,Alcorn State,SWAC,81784,Adrian Oliver,F,23,0,256,86,15,26,10,4,1,18.0,106.4,538.8,-432.4,0.6,50.0,0.546,0.67,61.3,59.1,50.0,62,31,50.0,62,31,0.0,0,0,63.2,38,24,44,18,26,-1.234,-7.9,-10.1,2.2
2008,20072008,7,Alcorn State,SWAC,81785,James Kendrick,F,29,3,629,221,43,96,12,15,11,19.5,101.9,784.9,-683.0,0.9,51.4,0.551,0.28,31.8,42.4,51.1,176,90,51.4,173,89,33.3,3,1,71.4,56,40,125,72,53,-2.079,-32.7,-39.1,6.4
2008,20072008,7,Alcorn State,SWAC,81786,Alex Owumi,G-F,29,2,944,419,83,87,55,25,5,25.7,100.8,595.6,-494.8,1.7,47.2,0.522,0.66,37.1,31.6,42.6,345,147,46.9,245,115,32.0,100,32,72.7,128,93,190,130,60,-1.432,-33.8,-42.2,8.4
2008,20072008,7,Alcorn State,SWAC,81787,Anthony Searcy,C,20,2,255,28,21,34,3,0,4,13.7,52.6,552.3,-499.7,-1.0,20.7,0.289,0.14,151.7,25.7,20.7,29,6,20.7,29,6,0.0,0,0,36.4,44,16,70,52,18,-2.431,-15.5,-10.4,-5.1
2008,20072008,7,Alcorn State,SWAC,81788,Chris Simms,G,8,1,84,34,8,9,5,4,0,25.0,94.1,377.6,-283.5,0.3,37.1,0.474,0.63,35.5,50.0,29.0,31,9,28.6,14,4,29.4,17,5,100.0,11,11,14,7,7,-0.905,-1.9,-2.0,0.1
2008,20072008,7,Alcorn State,SWAC,81789,Richard Griffin,G,11,2,321,123,15,32,11,14,0,18.5,108.3,522.1,-413.8,1.7,51.5,0.555,0.73,27.3,21.9,39.4,99,39,41.7,36,15,38.1,63,24,77.8,27,21,32,25,7,-1.171,-9.4,-12.2,2.8
2008,20072008,7,Alcorn State,SWAC,81790,Jamal Thompson,G,21,2,257,61,15,30,16,11,2,19.8,76.0,474.9,-398.9,-0.5,30.1,0.339,1.07,19.3,28.1,25.3,83,21,37.1,35,13,16.7,48,8,68.8,16,11,32,23,9,-1.681,-10.8,-8.6,-2.2
2008,20072008,7,Alcorn State,SWAC,81791,LaDarius Calcote,F,1,0,0,0,0,0,0,1,0,,,,,,,,,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,,
2008,20072008,7,Alcorn State,SWAC,81792,Ramando Lyons,F,18,1,206,38,13,43,3,3,3,12.2,85.9,421.5,-335.6,0.0,40.0,0.495,0.23,63.3,36.4,40.0,30,12,40.0,30,12,0.0,0,0,73.7,19,14,33,21,12,-1.204,-6.2,-5.8,-0.4
2008,20072008,8,American University,Patriot,75091,Steve Luptak,G,14,0,42,11,0,1,2,0,0,10.6,159.7,244.3,-84.6,0.4,68.8,0.688,,0.0,28.6,50.0,8,4,50.0,2,1,50.0,6,3,0.0,0,0,7,5,2,-0.095,-0.1,-0.5,0.4
2008,20072008,8,American University,Patriot,75092,Nick Hendra,G,16,0,122,39,16,20,7,1,1,28.8,74.3,233.8,-159.5,-0.5,39.0,0.417,0.44,31.7,29.4,36.6,41,15,48.1,27,13,14.3,14,2,53.8,13,7,17,12,5,-0.721,-2.2,-1.3,-0.9
