season,seasonLabel,teamId,team,conference,athleteId,name,position,games,starts,minutes,points,turnovers,fouls,assists,steals,blocks,usage,offensiveRating,defensiveRating,netRating,PORPAG,effectiveFieldGoalPct,trueShootingPct,assistsTurnoverRatio,freeThrowRate,offensiveReboundPct,fieldGoals_pct,fieldGoals_attempted,fieldGoals_made,twoPointFieldGoals_pct,twoPointFieldGoals_attempted,twoPointFieldGoals_made,threePointFieldGoals_pct,threePointFieldGoals_attempted,threePointFieldGoals_made,freeThrows_pct,freeThrows_attempted,freeThrows_made,rebounds_total,rebounds_defensive,rebounds_offensive,winShares_totalPer40,winShares_total,winShares_defensive,winShares_offensive
2022,20212022,11,Arizona,Pac-12,27795,Dalen Terry,G,37,37,1029,297,51,84,145,46,12,14.3,122.2,94.2,28.0,2.2,56.3,0.589,2.84,23.1,24.0,50.2,229,115,57.2,152,87,36.4,77,28,73.6,53,39,179,136,43,0.175,4.5,2.3,2.2
2022,20212022,11,Arizona,Pac-12,27796,Justin Kier,G,37,6,742,252,50,48,83,24,1,17.7,110.3,96.1,14.2,1.3,53.0,0.568,1.66,23.4,10.4,44.3,201,89,51.9,104,54,36.1,97,35,83.0,47,39,115,103,12,0.14,2.6,1.5,1.1
2022,20212022,12,Arkansas,SEC,563,Jaxson Robinson,G,16,4,163,55,6,11,7,1,4,16.8,108.9,101.3,7.6,0.6,52.0,0.536,1.17,6.0,25.0,38.0,50,19,71.4,7,5,32.6,43,14,100.0,3,3,20,15,5,0.123,0.5,0.3,0.2
2022,20212022,12,Arkansas,SEC,2827,Chance Moore,G,5,0,8,5,0,2,0,0,0,23.6,127.7,83.9,43.8,0.2,62.5,0.625,,0.0,33.3,50.0,4,2,50.0,2,1,50.0,2,1,0.0,0,0,3,2,1,0.0,0.0,0.0,0.0
2022,20212022,12,Arkansas,SEC,4237,KK Robinson,G,19,2,96,28,11,22,13,6,0,21.0,84.6,96.0,-11.4,-0.1,42.9,0.45,1.18,25.0,25.0,32.1,28,9,27.3,11,3,35.3,17,6,57.1,7,4,8,6,2,0.042,0.1,0.2,-0.1
2022,20212022,12,Arkansas,SEC,6672,Davonte Davis,G,37,14,1023,306,67,95,102,35,0,17.8,100.3,98.4,1.9,1.0,46.6,0.506,1.52,30.8,30.4,42.9,266,114,49.0,192,94,27.0,74,20,70.7,82,58,138,96,42,0.102,2.6,1.9,0.7
2022,20212022,12,Arkansas,SEC,7829,Lawson Blake,F,5,0,6,0,0,0,0,0,0,0.0,,89.4,,,,,,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,0.0,
2022,20212022,12,Arkansas,SEC,15313,Cade Arbogast,G,4,0,4,0,0,0,1,0,0,49.9,41.4,81.7,-40.3,-0.4,0.0,0.0,,0.0,66.7,0.0,4,0,0.0,2,0,0.0,2,0,0.0,0,0,3,1,2,0.0,0.0,0.0,0.0
2022,20212022,12,Arkansas,SEC,16436,Connor Vanover,C,15,10,113,59,3,4,4,2,9,25.9,113.4,90.9,22.5,0.8,44.1,0.504,1.33,33.3,38.7,43.1,51,22,55.3,38,21,7.7,13,1,82.4,17,14,31,19,12,0.212,0.6,0.3,0.3
2022,20212022,12,Arkansas,SEC,19921,Kamani Johnson,F,26,1,205,59,16,37,7,6,10,15.4,107.5,91.8,15.7,0.4,62.1,0.616,0.44,148.3,49.3,62.1,29,18,62.1,29,18,0.0,0,0,53.5,43,23,69,35,34,0.156,0.8,0.5,0.3
2022,20212022,12,Arkansas,SEC,25802,Au'Diese Toney,G,36,33,1167,377,45,75,28,22,19,14.9,120.2,99.3,20.9,2.5,54.0,0.615,0.62,62.9,43.6,52.1,240,125,55.5,209,116,29.0,31,9,78.1,151,118,188,106,82,0.147,4.3,2.0,2.3
2022,20212022,12,Arkansas,SEC,25803,Stanley Umude,G,37,25,1028,440,58,84,41,37,30,21.5,107.4,95.1,12.3,1.9,53.6,0.564,0.71,24.7,24.0,46.0,352,162,52.2,209,109,37.1,143,53,72.4,87,63,171,130,41,0.144,3.7,2.2,1.5
2022,20212022,12,Arkansas,SEC,25804,JD Notae,G,36,35,1193,660,104,94,134,81,25,31.5,100.5,91.3,9.2,2.1,45.8,0.502,1.29,26.3,12.2,39.6,589,233,46.8,340,159,29.7,249,74,77.4,155,120,164,144,20,0.148,4.4,3.0,1.4
2022,20212022,12,Arkansas,SEC,25805,Jaylin Williams,F,37,35,1171,403,67,98,95,48,41,18.4,108.1,88.4,19.7,1.9,48.9,0.545,1.42,45.5,15.4,46.1,308,142,52.7,237,125,23.9,71,17,72.9,140,102,364,308,56,0.164,4.8,3.2,1.6
2022,20212022,12,Arkansas,SEC,25806,Trey Wade,F,37,24,632,135,21,37,24,10,14,10.8,112.9,99.6,13.3,0.7,55.1,0.578,1.14,18.5,40.6,49.1,108,53,53.3,75,40,39.4,33,13,80.0,20,16,96,57,39,0.114,1.8,1.1,0.7
2022,20212022,12,Arkansas,SEC,25807,Chris Lykes,G,37,2,641,283,38,65,56,33,1,23.6,108.8,98.0,10.8,1.4,40.3,0.527,1.47,60.4,18.9,34.4,212,73,39.0,123,48,28.1,89,25,87.5,128,112,37,30,7,0.144,2.3,1.2,1.1
2022,20212022,13,Arkansas State,Sun Belt,157,Norchad Omier,F,29,28,839,520,78,97,34,46,57,28.5,118.2,86.2,32.0,4.1,63.4,0.668,0.44,48.3,32.9,63.2,321,203,63.5,318,202,33.3,3,1,72.9,155,113,353,237,116,0.253,5.3,2.5,2.8
2022,20212022,13,Arkansas State,Sun Belt,4984,Avery Felts,G,23,1,332,74,11,17,16,13,4,11.8,108.4,99.3,9.1,0.6,57.3,0.572,1.45,9.7,18.8,41.9,62,26,43.8,16,7,41.3,46,19,50.0,6,3,32,26,6,0.108,0.9,0.6,0.3
2022,20212022,13,Arkansas State,Sun Belt,5636,Lazar Grbovic,F,14,0,76,30,3,13,1,0,1,19.4,109.8,102.2,7.6,0.4,52.3,0.559,0.33,50.0,40.0,50.0,22,11,50.0,20,10,50.0,2,1,63.6,11,7,15,9,6,0.105,0.2,0.1,0.1
2022,20212022,13,Arkansas State,Sun Belt,16503,Caleb Fields,G,29,29,904,212,59,39,128,32,2,16.5,96.2,101.0,-4.8,0.7,38.2,0.454,2.17,32.8,15.2,33.8,204,69,36.4,140,51,28.1,64,18,83.6,67,56,105,89,16,0.075,1.7,1.4,0.3
2022,20212022,13,Arkansas State,Sun Belt,16506,Malcolm Farrington,G,28,0,366,121,12,20,17,10,3,18.4,102.9,102.6,0.3,0.6,49.6,0.506,1.42,5.1,21.6,35.0,117,41,43.8,16,7,33.7,101,34,83.3,6,5,37,29,8,0.087,0.8,0.5,0.3
2022,20212022,13,Arkansas State,Sun Belt,19025,Antwon Jackson,F,24,0,294,79,16,38,14,13,5,15.4,104.5,96.3,8.2,0.5,46.7,0.543,0.88,48.3,33.3,46.7,60,28,46.7,60,28,0.0,0,0,79.3,29,23,63,42,21,0.122,0.9,0.6,0.3
2022,20212022,13,Arkansas State,Sun Belt,21101,Keyon Wesley,F,28,23,539,121,30,49,23,16,1,13.7,96.2,100.5,-4.3,0.4,51.5,0.53,0.77,40.2,34.7,51.5,97,50,51.5,97,50,0.0,0,0,53.8,39,21,95,62,33,0.082,1.1,0.9,0.2
2022,20212022,13,Arkansas State,Sun Belt,21407,Markise Davis,G,25,7,439,155,14,54,20,13,8,17.9,112.3,99.8,12.5,1.2,52.4,0.552,1.43,26.2,31.3,47.6,126,60,54.5,88,48,31.6,38,12,69.7,33,23,67,46,21,0.137,1.5,0.8,0.7
2022,20212022,13,Arkansas State,Sun Belt,21408,Caleb London,G,2,0,23,5,1,3,0,0,1,16.9,68.5,99.3,-30.8,-0.6,35.7,0.336,0.0,14.3,28.6,28.6,7,2,20.0,5,1,50.0,2,1,0.0,1,0,7,5,2,0.0,0.0,0.0,0.0
2022,20212022,13,Arkansas State,Sun Belt,21410,Nicolas Tingling,G,8,0,18,6,4,4,7,0,0,20.6,104.3,96.7,7.6,0.1,50.0,0.798,1.75,200.0,0.0,50.0,2,1,100.0,1,1,0.0,1,0,100.0,4,4,3,3,0,0.0,0.0,0.0,0.0
2022,20212022,13,Arkansas State,Sun Belt,21939,Desi Sills,G,28,27,831,352,70,70,79,51,7,24.5,100.3,96.7,3.6,1.5,49.1,0.536,1.13,34.7,17.8,44.6,285,127,55.2,183,101,25.5,102,26,72.7,99,72,101,83,18,0.12,2.5,1.7,0.8
2022,20212022,13,Arkansas State,Sun Belt,27600,Marquis Eaton,G,29,29,912,333,80,64,102,30,6,23.4,95.0,101.8,-6.8,0.8,42.6,0.494,1.27,30.6,11.1,36.7,297,109,40.0,185,74,31.3,112,35,87.9,91,80,81,72,9,0.075,1.7,1.4,0.3
2022,20212022,13,Arkansas State,Sun Belt,27601,Cheikh Ndour,F,5,0,10,0,1,2,1,0,0,9.4,27.8,84.2,-56.4,-0.2,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,2,2,0,0.0,0.0,0.0,0.0
2022,20212022,13,Arkansas State,Sun Belt,27602,Mario Fantina,G,10,0,47,16,4,3,1,2,1,19.8,87.4,90.9,-3.5,0.0,53.3,0.533,0.25,0.0,11.1,40.0,15,6,40.0,5,2,40.0,10,4,0.0,0,0,9,8,1,0.085,0.1,0.1,0.0
2022,20212022,13,Arkansas State,Sun Belt,27603,Christian Willis,G,16,1,193,31,5,9,9,3,1,11.7,84.4,105.3,-20.9,-0.1,40.5,0.387,1.8,18.9,9.5,32.4,37,12,46.2,13,6,25.0,24,6,14.3,7,1,21,19,2,0.021,0.1,0.2,-0.1
2022,20212022,14,Arkansas-Pine Bluff,SWAC,127,Alvin Stredic,F,25,16,369,34,18,64,12,6,1,7.3,80.8,121.8,-41.0,-0.1,53.8,0.501,0.67,69.2,32.1,53.8,26,14,58.3,24,14,0.0,2,0,33.3,18,6,56,38,18,-0.033,-0.3,-0.1,-0.2
2022,20212022,14,Arkansas-Pine Bluff,SWAC,4267,Kylen Milton,G,28,18,812,335,48,64,44,32,8,23.9,99.7,124.4,-24.7,1.3,45.0,0.511,0.92,47.6,19.3,37.3,271,101,46.1,128,59,29.4,143,42,70.5,129,91,88,71,17,0.015,0.3,-0.5,0.8
2022,20212022,14,Arkansas-Pine Bluff,SWAC,19967,Brahm Harris,G,21,15,458,95,24,33,14,4,7,15.5,77.3,125.3,-48.0,-0.6,41.0,0.429,0.58,10.4,7.3,31.1,106,33,36.4,33,12,28.8,73,21,72.7,11,8,55,51,4,-0.07,-0.8,-0.3,-0.5
2022,20212022,14,Arkansas-Pine Bluff,SWAC,20599,Brandon Brown,G,27,14,688,256,73,75,60,45,3,23.9,94.7,113.5,-18.8,0.7,47.6,0.525,0.82,42.9,32.6,44.9,205,92,50.0,162,81,25.6,43,11,69.3,88,61,193,130,63,0.035,0.6,0.3,0.3
2022,20212022,14,Arkansas-Pine Bluff,SWAC,22194,Amadou Fall,F,2,0,4,3,0,1,0,0,0,20.7,223.7,100.3,123.4,0.9,100.0,1.042,,100.0,0.0,100.0,1,1,100.0,1,1,0.0,0,0,100.0,1,1,2,2,0,0.0,0.0,0.0,0.0
2022,20212022,14,Arkansas-Pine Bluff,SWAC,22533,Travonta Doolittle,G,27,5,411,100,16,20,9,10,2,14.7,92.6,128.4,-35.8,0.2,49.5,0.499,0.56,14.9,26.7,39.4,94,37,52.9,34,18,31.7,60,19,50.0,14,7,30,22,8,-0.039,-0.4,-0.4,0.0
2022,20212022,14,Arkansas-Pine Bluff,SWAC,27041,Trey Sampson,F,20,15,441,180,32,48,19,16,23,26.3,90.6,117.5,-26.9,0.2,42.4,0.48,0.59,30.9,28.6,40.0,165,66,47.5,122,58,18.6,43,8,78.4,51,40,77,55,22,-0.009,-0.1,0.0,-0.1
2022,20212022,14,Arkansas-Pine Bluff,SWAC,27042,Jaylan Thomas,G,7,3,87,16,4,12,1,2,3,17.6,56.9,122.1,-65.2,-1.1,30.8,0.303,0.25,3.8,0.0,26.9,26,7,55.6,9,5,11.8,17,2,0.0,1,0,7,7,0,-0.092,-0.2,0.0,-0.2
2022,20212022,14,Arkansas-Pine Bluff,SWAC,27043,Shawn Williams,G,28,28,960,466,67,42,94,30,0,25.9,108.6,127.7,-19.1,3.0,51.9,0.565,1.4,21.8,16.9,40.4,376,152,45.5,145,66,37.2,231,86,92.7,82,76,59,49,10,0.05,1.2,-0.9,2.1
2022,20212022,14,Arkansas-Pine Bluff,SWAC,27044,Omar Parchman,F,24,3,218,42,5,34,5,4,7,10.1,111.0,122.8,-11.8,0.3,58.8,0.56,1.0,23.5,41.9,58.8,34,20,60.6,33,20,0.0,1,0,25.0,8,2,43,25,18,0.018,0.1,-0.1,0.2
2022,20212022,14,Arkansas-Pine Bluff,SWAC,27045,Kshun Stokes,G,30,11,648,158,35,59,36,19,7,15.4,96.6,122.9,-26.3,0.5,45.6,0.508,1.03,32.4,33.7,41.2,136,56,48.4,91,44,26.7,45,12,77.3,44,34,86,57,29,-0.006,-0.1,-0.3,0.2
2022,20212022,14,Arkansas-Pine Bluff,SWAC,27046,Dreshaun Doyne,F,4,0,24,1,0,2,0,0,0,7.3,45.4,124.2,-78.8,-0.3,0.0,0.151,,150.0,33.3,0.0,2,0,0.0,0,0,0.0,2,0,33.3,3,1,3,2,1,0.0,0.0,0.0,0.0
2022,20212022,14,Arkansas-Pine Bluff,SWAC,27047,Gabriel Vargas,G,22,4,304,23,26,13,29,12,3,12.9,52.1,117.4,-65.3,-1.0,20.5,0.238,1.12,22.7,18.2,18.2,44,8,22.2,27,6,11.8,17,2,50.0,10,5,22,18,4,-0.105,-0.8,0.0,-0.8
2022,20212022,14,Arkansas-Pine Bluff,SWAC,27048,Isaiah Haralson,G,17,2,112,9,6,6,2,3,2,9.3,52.6,124.6,-72.0,-0.4,32.1,0.321,0.33,0.0,50.0,21.4,14,3,0.0,4,0,30.0,10,3,0.0,0,0,2,1,1,-0.107,-0.3,-0.1,-0.2
2022,20212022,14,Arkansas-Pine Bluff,SWAC,27049,Dequan Morris,G,23,21,689,337,47,67,30,39,14,25.8,107.6,119.7,-12.1,2.5,51.9,0.575,0.64,58.8,36.1,50.6,233,118,52.3,214,112,31.6,19,6,69.3,137,95,97,62,35,0.081,1.4,-0.1,1.5
2022,20212022,15,Army,Patriot,4778,AJ Allenspach,F,16,0,133,23,8,15,5,2,4,14.4,81.3,106.1,-24.8,-0.1,36.0,0.369,0.63,56.0,50.0,36.0,25,9,37.5,24,9,0.0,1,0,35.7,14,5,34,17,17,0.0,0.0,0.1,-0.1
2022,20212022,15,Army,Patriot,4780,Blake Barker,G,1,0,3,3,0,1,1,0,0,13.4,284.1,49.2,234.9,1.3,150.0,1.5,,0.0,0.0,100.0,1,1,0.0,0,0,100.0,1,1,0.0,0,0,1,1,0,0.0,0.0,0.0,0.0
2022,20212022,15,Army,Patriot,4781,Jalen Rucker,G,31,30,992,531,75,42,97,29,6,29.3,106.3,104.5,1.8,2.8,49.7,0.533,1.29,23.9,12.7,40.4,451,182,43.9,223,98,36.8,228,84,76.9,108,83,118,103,15,0.129,3.2,1.3,1.9
2022,20212022,15,Army,Patriot,4786,Isaiah Caldwell,G,30,0,348,65,10,20,13,20,7,11.6,100.2,99.6,0.6,0.3,42.9,0.47,1.3,22.2,25.4,38.1,63,24,47.4,38,18,24.0,25,6,78.6,14,11,59,44,15,0.092,0.8,0.6,0.2
2022,20212022,15,Army,Patriot,4791,Nolan Naess,F,28,0,252,80,7,19,11,9,1,16.1,115.5,102.6,12.9,0.6,52.3,0.551,1.57,22.7,36.4,43.9,66,29,75.0,24,18,26.2,42,11,73.3,15,11,33,21,12,0.127,0.8,0.4,0.4
